Time,PDUs
0.0,0
251.0,1
328.0,2
343.0,3
511.0,4
614.0,5
906.0,6
926.0,7
943.0,8
1005.0,9
1034.0,10
1047.0,11
1086.0,12
1215.0,13
1276.0,14
1280.0,15
1296.0,16
1544.0,17
1654.0,18
1682.0,18
1691.0,19
1740.0,20
1797.0,21
1998.0,22
2089.0,23
2151.0,24
2169.0,25
2294.0,26
2482.0,27
2695.0,28
2714.0,29
2747.0,30
2774.0,31
2811.0,32
2877.0,33
3013.0,34
3335.0,35
3375.0,35
3394.0,36
3535.0,37
3547.0,38
3644.0,38
3651.0,39
3662.0,40
3671.0,41
3744.0,41
3750.0,42
3783.0,43
3868.0,44
3922.0,45
4027.0,46
4096.0,47
4153.0,48
4200.0,49
4210.0,50
4295.0,51
4355.0,52
4379.0,53
4497.0,54
4504.0,55
4519.0,56
4657.0,57
4660.0,58
4828.0,58
4846.0,59
4911.0,60
5029.0,61
5100.0,61
5110.0,62
5157.0,63
5322.0,64
5382.0,65
5403.0,66
5438.0,67
5471.0,68
5488.0,69
5573.0,69
5671.0,70
5807.0,70
5871.0,70
5896.0,71
5926.0,72
5930.0,73
5989.0,74
6017.0,75
6040.0,76
6097.0,77
6121.0,78
6241.0,79
6350.0,80
6434.0,81
6498.0,82
6649.0,83
6667.0,84
6742.0,85
6744.0,86
6766.0,87
6782.0,88
6823.0,89
6836.0,90
6847.0,91
6887.0,92
7022.0,92
7112.0,93
7180.0,94
7204.0,95
7328.0,96
7394.0,96
7478.0,97
7514.0,98
7704.0,99
7831.0,100
7839.0,101
8030.0,102
8031.0,103
8122.0,104
8137.0,105
8236.0,106
8248.0,107
8258.0,107
8281.0,108
8376.0,109
8396.0,109
8554.0,110
8625.0,111
8632.0,112
8664.0,112
8688.0,113
8730.0,114
8749.0,115
8810.0,115
8814.0,115
8873.0,116
8930.0,117
9037.0,118
9040.0,119
9057.0,120
9314.0,121
9353.0,122
9573.0,123
9857.0,124
10017.0,125
10058.0,126
10090.0,127
10132.0,128
10158.0,128
10258.0,129
10267.0,130
10291.0,131
10472.0,131
10652.0,131
10713.0,132
10826.0,133
10928.0,134
10957.0,135
10960.0,136
11096.0,136
11230.0,137
11300.0,137
11359.0,138
11447.0,139
11580.0,140
11615.0,141
11624.0,142
11628.0,143
11694.0,144
11769.0,145
11773.0,146
11788.0,147
11811.0,147
11873.0,148
11894.0,149
11902.0,150
11966.0,151
12051.0,152
12091.0,153
12352.0,153
12362.0,153
12395.0,154
12422.0,155
12429.0,156
12703.0,157
12803.0,158
12819.0,159
12844.0,160
12949.0,161
12977.0,162
13089.0,163
13168.0,164
13192.0,165
13311.0,166
13318.0,167
13322.0,167
13326.0,168
13381.0,169
13428.0,169
13437.0,170
13491.0,171
13539.0,172
13543.0,173
13619.0,173
13623.0,174
13705.0,175
13713.0,176
13867.0,176
13867.0,176
13882.0,177
13968.0,178
14036.0,179
14042.0,179
14114.0,180
14200.0,181
14266.0,182
14307.0,183
14504.0,184
14510.0,185
14512.0,186
14556.0,187
14608.0,187
14641.0,188
14643.0,189
14671.0,190
14771.0,191
14946.0,192
15082.0,193
15099.0,194
15237.0,195
15282.0,196
15312.0,197
15407.0,197
15630.0,198
15677.0,199
15677.0,199
15795.0,200
15990.0,201
16136.0,202
16325.0,203
16326.0,204
16334.0,205
16584.0,206
16654.0,207
16655.0,207
16705.0,208
16739.0,209
16856.0,210
16971.0,211
16986.0,211
17043.0,212
17110.0,213
17293.0,214
17304.0,215
17424.0,216
17433.0,217
17488.0,218
17534.0,218
17542.0,219
17678.0,219
17686.0,220
18045.0,221
18046.0,221
18085.0,222
18199.0,223
18301.0,223
18323.0,223
18331.0,223
18448.0,224
18456.0,225
18525.0,226
18606.0,227
18723.0,227
18780.0,228
18833.0,229
18844.0,230
18932.0,231
19005.0,232
19045.0,233
19081.0,234
19215.0,234
19302.0,235
19351.0,235
19376.0,235
19473.0,235
19491.0,235
19783.0,236
19791.0,237
19808.0,237
19822.0,237
19847.0,237
19968.0,237
20008.0,238
20103.0,238
20382.0,238
20450.0,239
20512.0,240
20612.0,241
20695.0,242
20767.0,243
20888.0,243
20916.0,244
20959.0,245
21101.0,245
21182.0,246
21200.0,247
21237.0,248
21237.0,248
21244.0,249
21312.0,250
21326.0,250
21601.0,250
21612.0,251
21666.0,251
21731.0,252
21768.0,252
21807.0,252
21822.0,253
21826.0,254
21939.0,254
21967.0,254
21989.0,255
22075.0,255
22119.0,256
22121.0,256
22289.0,257
22292.0,258
22375.0,259
22431.0,259
22445.0,260
22485.0,261
22639.0,262
22689.0,263
22692.0,263
22719.0,264
22886.0,265
23001.0,266
23165.0,266
23214.0,266
23464.0,266
23568.0,266
23636.0,267
23835.0,268
23878.0,268
23902.0,269
23914.0,270
23992.0,271
24073.0,272
24085.0,272
24122.0,273
24215.0,274
24216.0,275
24237.0,275
24339.0,275
24499.0,276
24568.0,277
24603.0,278
24612.0,278
24615.0,279
24618.0,280
24696.0,280
24716.0,281
24718.0,282
24793.0,283
24841.0,284
24877.0,285
25005.0,286
25020.0,287
25087.0,287
25096.0,288
25336.0,288
25399.0,289
25516.0,289
25554.0,289
25579.0,290
25621.0,291
25846.0,291
25906.0,291
25940.0,292
25963.0,293
25975.0,294
25989.0,295
25990.0,296
26075.0,296
26111.0,297
26165.0,298
26181.0,299
26185.0,300
26213.0,301
26221.0,302
26273.0,303
26311.0,304
26409.0,305
26543.0,306
26551.0,307
26763.0,308
26791.0,309
26906.0,310
26926.0,311
26982.0,312
27021.0,313
27136.0,314
27161.0,315
27349.0,316
27354.0,317
27413.0,317
27456.0,318
27463.0,318
27487.0,319
27527.0,320
27560.0,321
27594.0,322
27693.0,323
27779.0,323
27874.0,324
27932.0,325
27963.0,326
27997.0,326
28112.0,327
28124.0,328
28162.0,329
28172.0,330
28181.0,330
28233.0,330
28415.0,331
28541.0,331
28576.0,331
28592.0,331
28615.0,332
28629.0,333
28644.0,334
28672.0,335
28862.0,336
28924.0,337
29005.0,338
29261.0,338
29277.0,339
29282.0,339
29304.0,339
29472.0,340
29497.0,341
29590.0,342
29658.0,343
29686.0,344
29704.0,345
29751.0,346
29775.0,347
29854.0,348
29908.0,349
29915.0,349
29927.0,349
29982.0,350
29987.0,351
30000.0,352
30149.0,353
30384.0,353
30523.0,354
30619.0,355
30695.0,356
30740.0,357
30794.0,358
30962.0,358
31242.0,359
31352.0,360
31369.0,361
31482.0,362
31533.0,363
31636.0,363
31649.0,364
31769.0,364
31784.0,365
31807.0,366
31870.0,366
31925.0,366
31987.0,367
32047.0,368
32162.0,368
32304.0,369
32344.0,370
32374.0,371
32396.0,372
32433.0,372
32479.0,373
32625.0,373
32649.0,374
32691.0,374
32773.0,375
32826.0,376
33008.0,376
33042.0,377
33044.0,378
33082.0,378
33174.0,378
33203.0,379
33238.0,379
33274.0,380
33291.0,380
33368.0,380
33400.0,381
33463.0,382
33514.0,382
33585.0,383
33760.0,384
33904.0,385
33973.0,386
33983.0,386
34057.0,386
34061.0,386
34104.0,387
34118.0,388
34225.0,389
34311.0,390
34377.0,391
34413.0,392
34613.0,393
34656.0,394
34810.0,395
34902.0,395
34976.0,396
35055.0,397
35162.0,398
35193.0,398
35203.0,398
35220.0,398
35227.0,398
35297.0,399
35423.0,400
35438.0,400
35511.0,400
35525.0,401
35567.0,402
35603.0,402
35715.0,403
35869.0,404
35875.0,404
35932.0,404
35943.0,405
35954.0,406
35969.0,406
36096.0,406
36113.0,407
36244.0,407
36308.0,407
36369.0,408
36412.0,409
36447.0,410
36448.0,411
36491.0,412
36702.0,413
36738.0,414
36789.0,415
36840.0,416
36857.0,417
36859.0,418
36903.0,418
36941.0,419
36973.0,420
37025.0,420
37093.0,421
37105.0,421
37116.0,421
37387.0,422
37426.0,423
37432.0,423
37520.0,424
37685.0,424
37828.0,424
37879.0,424
37913.0,424
37989.0,425
38105.0,426
38193.0,427
38296.0,427
38311.0,428
38314.0,428
38368.0,429
38374.0,430
38425.0,431
38474.0,432
38543.0,433
38545.0,434
38560.0,434
38680.0,435
38804.0,435
38831.0,436
38867.0,437
38875.0,437
38890.0,438
38903.0,439
38956.0,439
38969.0,439
38980.0,439
38989.0,440
39001.0,440
39094.0,441
39096.0,442
39104.0,442
39121.0,443
39144.0,444
39164.0,445
39168.0,445
39228.0,446
39330.0,446
39373.0,447
39393.0,448
39438.0,449
39582.0,449
39590.0,450
39593.0,451
39666.0,452
39767.0,453
39852.0,453
39887.0,454
39927.0,455
39954.0,456
39998.0,457
40046.0,458
40090.0,459
40161.0,459
40176.0,459
40185.0,459
40237.0,459
40279.0,459
40294.0,459
40307.0,460
40354.0,461
40363.0,461
40370.0,462
40498.0,462
40500.0,463
40541.0,464
40566.0,464
40591.0,465
40742.0,466
40757.0,467
40805.0,467
40832.0,468
40880.0,469
40975.0,469
41037.0,469
41109.0,470
41137.0,471
41177.0,471
41322.0,472
41325.0,472
41326.0,473
41461.0,474
41488.0,474
41518.0,474
41593.0,475
41594.0,475
41686.0,476
41713.0,477
41761.0,477
41891.0,477
41893.0,478
41932.0,478
41937.0,479
42044.0,480
42049.0,480
42050.0,481
42127.0,481
42169.0,482
42206.0,483
42236.0,484
42290.0,485
42521.0,486
42542.0,487
42568.0,488
42573.0,489
42626.0,490
42649.0,490
42745.0,491
42754.0,491
42772.0,491
42779.0,492
42837.0,493
42885.0,494
42959.0,495
43028.0,495
43028.0,495
43127.0,496
43171.0,497
43202.0,497
43211.0,498
43224.0,499
43226.0,500
43274.0,500
43340.0,501
43450.0,502
43540.0,503
43698.0,504
43755.0,505
44122.0,506
44126.0,507
44126.0,507
44343.0,508
44382.0,509
44413.0,509
44416.0,510
44431.0,511
44434.0,511
44446.0,511
44742.0,512
44796.0,513
44813.0,514
44848.0,514
44894.0,514
44952.0,514
45100.0,515
45176.0,516
45187.0,517
45218.0,518
45287.0,518
45395.0,519
45427.0,520
45435.0,521
45558.0,521
45568.0,522
45640.0,522
45646.0,523
45720.0,523
45723.0,524
45725.0,525
45788.0,526
45910.0,527
45922.0,527
45958.0,528
46001.0,529
46084.0,530
46127.0,531
46152.0,531
46238.0,531
46303.0,531
46371.0,531
46430.0,531
46466.0,532
46476.0,532
46588.0,533
46598.0,534
46627.0,535
46650.0,536
46652.0,537
46699.0,538
46794.0,539
46883.0,540
46919.0,540
46979.0,540
46986.0,540
47044.0,540
47052.0,541
47105.0,542
47138.0,542
47229.0,542
47263.0,543
47282.0,543
47298.0,544
47302.0,545
47320.0,545
47408.0,546
47468.0,547
47485.0,548
47503.0,549
47539.0,550
47684.0,551
47829.0,551
47922.0,552
48035.0,552
48047.0,552
48048.0,552
48064.0,553
48095.0,554
48183.0,554
48197.0,555
48219.0,556
48284.0,557
48353.0,558
48357.0,558
48408.0,559
48532.0,559
48544.0,560
48677.0,561
48677.0,561
48687.0,561
48775.0,561
48801.0,561
48804.0,561
48882.0,562
48943.0,562
49010.0,563
49054.0,564
49080.0,565
49138.0,566
49159.0,567
49166.0,568
49191.0,569
49223.0,569
49259.0,570
49298.0,570
49334.0,571
49404.0,572
49484.0,573
49509.0,573
49580.0,573
49604.0,574
49670.0,574
49693.0,575
49776.0,575
49839.0,575
49841.0,576
49886.0,576
49991.0,576
50066.0,577
50086.0,577
50203.0,578
50223.0,579
50244.0,579
50260.0,579
50381.0,579
50384.0,580
50396.0,581
50507.0,582
50510.0,582
50519.0,583
50652.0,583
50712.0,584
50741.0,585
50862.0,586
50919.0,586
51031.0,586
51033.0,586
51073.0,586
51099.0,587
51164.0,588
51174.0,589
51176.0,590
51239.0,590
51243.0,591
51274.0,591
51328.0,592
51499.0,592
51510.0,593
51730.0,593
51736.0,594
51839.0,595
51881.0,596
51912.0,596
51993.0,597
52140.0,598
52165.0,598
52193.0,599
52353.0,599
52455.0,599
52464.0,600
52467.0,600
52470.0,601
52503.0,602
52626.0,603
52676.0,604
52684.0,605
52886.0,605
52955.0,605
53155.0,605
53164.0,605
53215.0,606
53347.0,607
53364.0,608
53368.0,608
53464.0,609
53491.0,610
53501.0,611
53505.0,611
53511.0,612
53561.0,612
53589.0,612
53745.0,612
53830.0,613
53844.0,614
53857.0,614
53901.0,615
53923.0,616
53926.0,617
53965.0,618
54019.0,619
54037.0,620
54162.0,621
54211.0,622
54301.0,622
54318.0,622
54335.0,623
54401.0,623
54404.0,624
54484.0,625
54539.0,626
54551.0,627
54598.0,628
54655.0,629
54655.0,629
54694.0,630
54728.0,630
54795.0,631
54832.0,631
54862.0,631
54904.0,632
54913.0,632
54920.0,633
54975.0,634
55004.0,635
55168.0,636
55172.0,637
55182.0,638
55326.0,639
55340.0,639
55498.0,639
55542.0,639
55600.0,640
55702.0,641
55703.0,642
55764.0,643
55800.0,644
55807.0,645
55819.0,646
55917.0,647
55936.0,648
55946.0,649
56049.0,650
56146.0,651
56203.0,651
56256.0,651
56279.0,651
56309.0,652
56344.0,652
56364.0,653
56515.0,653
56626.0,654
56650.0,654
56734.0,655
56740.0,655
56791.0,655
56842.0,656
56907.0,656
56979.0,656
57030.0,657
57078.0,657
57121.0,657
57124.0,658
57207.0,658
57317.0,659
57323.0,660
57338.0,661
57359.0,662
57394.0,663
57476.0,664
57486.0,664
57489.0,664
57524.0,664
57582.0,665
57654.0,666
57667.0,666
57688.0,666
57961.0,667
57974.0,667
57994.0,667
58060.0,667
58066.0,667
58156.0,667
58244.0,668
58245.0,669
58340.0,669
58343.0,670
58395.0,671
58504.0,672
58551.0,673
58573.0,674
58590.0,674
58594.0,675
58667.0,676
58775.0,677
58838.0,678
58948.0,678
58948.0,678
58981.0,679
58994.0,679
59010.0,680
59069.0,680
59089.0,681
59106.0,682
59173.0,682
59185.0,683
59197.0,684
59202.0,684
59273.0,684
59329.0,684
59385.0,684
59408.0,685
59425.0,686
59430.0,687
59482.0,687
59653.0,688
59714.0,689
59789.0,690
59831.0,691
59831.0,691
59856.0,692
59889.0,693
59901.0,694
59940.0,695
59952.0,695
59959.0,696
60021.0,697
60169.0,698
60193.0,699
60230.0,700
60296.0,700
60312.0,701
60363.0,702
60424.0,702
60478.0,703
60580.0,704
60615.0,704
60655.0,705
60778.0,705
60784.0,705
60794.0,706
60799.0,707
60835.0,708
60888.0,708
60889.0,708
60946.0,708
60954.0,708
60967.0,708
61009.0,708
61029.0,708
61040.0,709
61055.0,710
61218.0,710
61267.0,710
61312.0,711
61326.0,711
61340.0,712
61436.0,713
61575.0,713
61620.0,713
61868.0,714
61873.0,714
61879.0,715
62042.0,715
62087.0,716
62103.0,716
62145.0,717
62149.0,717
62170.0,717
62181.0,717
62195.0,717
62198.0,718
62300.0,719
62394.0,720
62403.0,721
62452.0,722
62469.0,723
62588.0,724
62621.0,724
62717.0,725
62798.0,726
62869.0,727
62991.0,728
63036.0,728
63092.0,728
63187.0,729
63188.0,730
63197.0,730
63229.0,730
63277.0,730
63335.0,731
63365.0,731
63403.0,732
63450.0,732
63455.0,732
63460.0,733
63504.0,734
63632.0,735
63744.0,736
63788.0,737
63880.0,738
63968.0,739
64000.0,739
64025.0,740
64048.0,740
64059.0,741
64060.0,742
64079.0,743
64099.0,743
64170.0,744
64198.0,744
64199.0,744
64249.0,745
64288.0,746
64295.0,747
64341.0,748
64387.0,748
64412.0,749
64439.0,749
64587.0,750
64605.0,750
64637.0,751
64660.0,751
64695.0,752
64738.0,753
64750.0,754
64802.0,754
64890.0,755
64923.0,755
64937.0,756
65029.0,756
65031.0,757
65032.0,758
65050.0,759
65102.0,759
65176.0,759
65223.0,759
65442.0,760
65493.0,761
65494.0,761
65570.0,761
65593.0,761
65652.0,761
65670.0,761
65679.0,762
65704.0,763
65735.0,764
65788.0,765
65800.0,765
65879.0,766
65901.0,767
65906.0,767
65907.0,768
65917.0,768
65959.0,769
66013.0,769
66054.0,770
66076.0,770
66086.0,771
66089.0,772
66111.0,772
66167.0,773
66234.0,774
66318.0,775
66395.0,776
66575.0,777
66595.0,778
66617.0,779
66640.0,779
66832.0,780
66855.0,781
66882.0,782
66919.0,783
66928.0,783
66937.0,784
66988.0,785
67004.0,786
67026.0,787
67170.0,787
67179.0,788
67265.0,789
67331.0,790
67373.0,791
67431.0,792
67444.0,793
67446.0,794
67488.0,794
67532.0,795
67594.0,795
67616.0,796
67989.0,796
67999.0,797
68010.0,798
68071.0,798
68078.0,799
68186.0,800
68266.0,800
68299.0,801
68336.0,802
68376.0,803
68398.0,803
68454.0,804
68494.0,804
68533.0,804
68550.0,805
68598.0,805
68661.0,806
68686.0,806
68717.0,807
68719.0,807
68812.0,808
68903.0,809
69001.0,810
69013.0,810
69019.0,811
69022.0,812
69039.0,812
69177.0,812
69261.0,812
69283.0,812
69289.0,813
69373.0,813
69381.0,813
69435.0,814
69445.0,814
69495.0,815
69531.0,816
69596.0,817
69639.0,817
69664.0,817
69687.0,818
69701.0,819
69716.0,820
69920.0,820
70074.0,821
70144.0,822
70156.0,822
70226.0,823
70274.0,823
70395.0,824
70420.0,824
70523.0,825
70529.0,826
70530.0,826
70554.0,826
70592.0,827
70656.0,828
70804.0,828
70823.0,828
70854.0,829
70904.0,830
70951.0,831
70965.0,831
71023.0,832
71182.0,833
71352.0,834
71405.0,834
71515.0,835
71547.0,835
71723.0,836
71860.0,837
71891.0,838
71899.0,839
71934.0,839
71934.0,839
71975.0,840
72033.0,840
72045.0,841
72194.0,841
72219.0,841
72238.0,841
72308.0,841
72343.0,841
72365.0,842
72370.0,842
72488.0,842
72556.0,843
72556.0,843
72654.0,843
72710.0,844
72791.0,845
72799.0,845
72831.0,845
72890.0,846
72904.0,847
72910.0,848
