Time,UPFs
0.0,0
1.0,1
8.0,1
38.0,1
40.0,1
67.0,2
77.0,2
93.0,2
114.0,2
131.0,2
138.0,2
160.0,2
169.0,2
180.0,3
186.0,3
210.0,3
219.0,3
225.0,3
236.0,3
239.0,3
243.0,3
246.0,4
259.0,4
273.0,4
281.0,4
285.0,4
290.0,4
296.0,4
312.0,4
317.0,5
321.0,5
326.0,5
333.0,5
339.0,5
344.0,5
379.0,5
382.0,5
387.0,6
392.0,6
424.0,6
426.0,6
434.0,6
439.0,6
443.0,6
482.0,6
483.0,7
484.0,7
513.0,7
522.0,7
526.0,7
528.0,7
559.0,7
560.0,7
566.0,8
567.0,8
585.0,8
590.0,8
593.0,8
595.0,8
596.0,8
617.0,8
621.0,9
640.0,9
642.0,9
656.0,9
660.0,9
666.0,9
667.0,9
670.0,9
707.0,9
708.0,9
728.0,10
735.0,10
749.0,10
750.0,10
751.0,10
760.0,10
818.0,10
823.0,10
837.0,11
838.0,11
844.0,11
849.0,11
850.0,11
854.0,11
862.0,11
872.0,11
876.0,12
892.0,12
893.0,12
899.0,12
914.0,12
922.0,12
927.0,12
934.0,12
943.0,13
947.0,13
951.0,13
963.0,13
979.0,13
1002.0,13
1035.0,13
1048.0,13
1061.0,14
1068.0,14
1073.0,14
1077.0,14
1088.0,14
1095.0,14
1099.0,14
1108.0,14
1112.0,15
1122.0,15
1142.0,15
1144.0,15
1145.0,15
1171.0,15
1172.0,15
1175.0,15
1176.0,16
1196.0,16
1208.0,16
1216.0,16
1254.0,16
1259.0,16
1263.0,16
1266.0,16
1289.0,17
1300.0,17
1309.0,17
1343.0,17
1363.0,17
1366.0,17
1367.0,17
1382.0,17
1391.0,18
1401.0,18
1406.0,18
1412.0,18
1423.0,18
1424.0,18
1428.0,18
1438.0,18
1445.0,19
1457.0,19
1461.0,19
1466.0,19
1474.0,19
1496.0,19
1506.0,19
1512.0,19
1520.0,20
1538.0,20
1550.0,20
1553.0,20
1553.0,20
1556.0,20
1558.0,20
1579.0,20
1580.0,20
1593.0,20
1600.0,21
1602.0,21
1619.0,21
1626.0,21
1627.0,21
1662.0,21
1666.0,21
1676.0,21
1682.0,22
1684.0,22
1710.0,22
1725.0,22
1756.0,22
1763.0,22
1771.0,22
1772.0,22
1776.0,22
1786.0,22
1792.0,23
1800.0,23
1802.0,23
1804.0,23
1808.0,23
1813.0,23
1818.0,23
1820.0,23
1825.0,24
1825.0,24
1847.0,24
1873.0,24
1876.0,24
1882.0,24
1883.0,24
1899.0,24
1914.0,24
1932.0,24
1940.0,25
1998.0,25
2002.0,25
2007.0,25
2010.0,25
2023.0,25
2027.0,25
2046.0,25
2074.0,26
2079.0,26
2080.0,26
2099.0,26
2123.0,26
2133.0,26
2143.0,26
2143.0,26
2147.0,26
2158.0,26
2161.0,27
2169.0,27
2170.0,27
2181.0,27
2186.0,27
2187.0,27
2195.0,27
2196.0,27
2203.0,27
2216.0,27
2217.0,27
2231.0,27
2235.0,28
2245.0,28
2256.0,28
2259.0,28
2262.0,28
2289.0,28
2297.0,28
2302.0,28
2304.0,29
2307.0,29
2310.0,29
2315.0,29
2320.0,29
2334.0,29
2339.0,29
2365.0,29
2369.0,30
2397.0,30
2426.0,30
2463.0,30
2464.0,30
2475.0,30
2475.0,30
2476.0,30
2482.0,30
2483.0,30
2487.0,31
2490.0,31
2495.0,31
2505.0,31
2532.0,31
2534.0,31
2546.0,31
2547.0,31
2566.0,32
2577.0,32
2585.0,32
2595.0,32
2610.0,32
2621.0,32
2632.0,32
2637.0,32
2640.0,33
2689.0,33
2729.0,33
2736.0,33
2740.0,33
2752.0,33
2755.0,33
2770.0,33
2781.0,34
2783.0,34
