Time,Deployed UPFs
0.0,0
55.0,1
63.0,1
102.0,1
248.0,1
257.0,2
288.0,2
328.0,2
348.0,2
358.0,2
360.0,2
363.0,2
432.0,2
481.0,3
510.0,3
523.0,3
554.0,3
700.0,3
794.0,3
798.0,3
815.0,3
889.0,4
922.0,4
926.0,4
936.0,4
988.0,4
992.0,4
1075.0,4
1078.0,4
1133.0,5
1160.0,5
1213.0,5
1220.0,5
1249.0,5
1251.0,5
1294.0,5
1394.0,5
1453.0,5
1468.0,5
1537.0,6
1605.0,6
1638.0,6
1654.0,6
1678.0,6
1679.0,6
1690.0,6
1810.0,6
1861.0,7
1998.0,7
2013.0,7
2053.0,7
2067.0,7
2074.0,7
2086.0,7
2098.0,7
2140.0,8
2144.0,8
2153.0,8
2201.0,8
2212.0,8
2260.0,8
2261.0,8
2268.0,8
2376.0,8
2421.0,8
2453.0,9
2548.0,9
2566.0,9
2661.0,9
2704.0,9
2800.0,9
2805.0,9
2813.0,9
2857.0,10
2869.0,10
2913.0,10
2949.0,10
2962.0,10
2983.0,10
3038.0,10
3049.0,10
3055.0,10
3078.0,10
3092.0,10
3101.0,10
3204.0,11
3314.0,11
3453.0,11
3474.0,11
3482.0,11
3532.0,11
3572.0,11
3603.0,11
3653.0,12
3668.0,12
3753.0,12
3783.0,12
3834.0,12
3852.0,12
3888.0,12
3921.0,12
3923.0,13
3942.0,13
4004.0,13
4008.0,13
4041.0,13
4197.0,13
4235.0,13
4264.0,13
4268.0,13
4323.0,13
4344.0,13
4352.0,13
4386.0,14
4400.0,14
4434.0,14
4446.0,14
4447.0,14
4449.0,14
4476.0,14
4503.0,14
4525.0,15
4527.0,15
4557.0,15
4565.0,15
4567.0,15
4603.0,15
4629.0,15
4650.0,15
4660.0,16
4661.0,16
4665.0,16
4666.0,16
4672.0,16
4760.0,16
4774.0,16
4843.0,16
4863.0,17
4975.0,17
5033.0,17
5131.0,17
5148.0,17
5149.0,17
5166.0,17
5202.0,17
5217.0,18
5276.0,18
5280.0,18
5314.0,18
5333.0,18
5393.0,18
5397.0,18
5469.0,18
5473.0,19
5493.0,19
5552.0,19
5671.0,19
5675.0,19
5699.0,19
5719.0,19
5728.0,19
5731.0,19
5775.0,19
5827.0,19
5912.0,19
5997.0,19
5998.0,19
6091.0,20
6095.0,20
6126.0,20
6152.0,20
6249.0,20
6299.0,20
6375.0,20
6416.0,20
6442.0,20
6446.0,20
6496.0,21
6567.0,21
6662.0,21
6668.0,21
6722.0,21
6835.0,21
6837.0,21
6960.0,21
7019.0,21
7039.0,21
7099.0,21
7115.0,21
7129.0,21
7199.0,21
7233.0,22
7312.0,22
7318.0,22
7329.0,22
7348.0,22
7379.0,22
7459.0,22
7484.0,22
7529.0,22
7547.0,22
7549.0,22
7600.0,22
7601.0,23
7622.0,23
7640.0,23
7662.0,23
7787.0,23
7816.0,23
7840.0,23
7867.0,23
7980.0,23
8022.0,23
8028.0,23
8035.0,23
8053.0,24
8075.0,24
8099.0,24
8101.0,24
8110.0,24
8136.0,24
8166.0,24
8225.0,24
8233.0,24
8255.0,24
8320.0,24
8334.0,24
8343.0,24
8371.0,24
8397.0,25
8410.0,25
8440.0,25
8465.0,25
8479.0,25
8496.0,25
8502.0,25
8517.0,25
8550.0,25
8554.0,25
8575.0,26
8612.0,26
8626.0,26
8662.0,26
8701.0,26
8708.0,26
8717.0,26
8812.0,26
8835.0,26
8857.0,26
8928.0,27
8975.0,27
9011.0,27
9020.0,27
9050.0,27
9090.0,27
9097.0,27
9100.0,27
9103.0,28
9173.0,28
9233.0,28
9256.0,28
9330.0,28
9385.0,28
9388.0,28
9465.0,28
9475.0,29
9546.0,29
9565.0,29
9622.0,29
9624.0,29
9636.0,29
9662.0,29
9692.0,29
9713.0,29
9754.0,29
9796.0,29
9862.0,29
9956.0,30
9972.0,30
9974.0,30
10031.0,30
10062.0,30
10067.0,30
10089.0,30
10100.0,30
10143.0,30
10156.0,30
10256.0,31
10259.0,31
10282.0,31
10319.0,31
10320.0,31
10355.0,31
10388.0,31
10407.0,31
10446.0,31
10560.0,31
10566.0,31
10572.0,31
10603.0,32
10606.0,32
10607.0,32
10617.0,32
10640.0,32
10658.0,32
10669.0,32
10678.0,32
10737.0,32
10781.0,32
10823.0,32
10832.0,32
10855.0,33
10885.0,33
10943.0,33
10953.0,33
10980.0,33
11043.0,33
11068.0,33
11076.0,33
11198.0,34
11242.0,34
11250.0,34
11252.0,34
11299.0,34
11367.0,34
11379.0,34
11433.0,34
11455.0,35
11470.0,35
11474.0,35
11483.0,35
11483.0,35
11559.0,35
11576.0,35
11589.0,35
11603.0,35
11637.0,35
