Time,PDUs
0.0,0
95.0,1
108.0,2
174.0,3
425.0,4
440.0,5
494.0,6
562.0,7
595.0,8
611.0,9
615.0,10
620.0,11
739.0,12
822.0,13
871.0,14
893.0,15
946.0,16
1196.0,17
1357.0,18
1364.0,19
1393.0,20
1520.0,21
1576.0,22
1582.0,23
1598.0,24
1686.0,25
1692.0,26
1835.0,27
1840.0,28
1875.0,29
1934.0,29
1980.0,30
2083.0,31
2132.0,32
2134.0,33
2207.0,34
2378.0,35
2479.0,36
2504.0,37
2621.0,38
2622.0,38
2739.0,39
2795.0,40
2823.0,41
2863.0,42
2864.0,43
2882.0,44
3087.0,45
3100.0,46
3174.0,46
3409.0,47
3435.0,48
3503.0,49
3527.0,50
3539.0,51
3559.0,52
3579.0,53
3651.0,54
3658.0,55
3673.0,56
3754.0,57
3773.0,58
3857.0,59
3868.0,60
4053.0,61
4131.0,62
4185.0,63
4348.0,64
4378.0,65
4541.0,66
4591.0,67
4615.0,67
4779.0,68
4787.0,69
4800.0,70
4876.0,71
4896.0,72
4971.0,73
5032.0,74
5055.0,75
5091.0,76
5205.0,77
5254.0,78
5278.0,79
5292.0,80
5468.0,81
5657.0,82
5755.0,83
5894.0,83
5929.0,84
5943.0,85
6029.0,86
6098.0,87
6151.0,88
6237.0,89
6262.0,90
6407.0,91
6457.0,92
6509.0,93
6544.0,93
6574.0,94
6636.0,95
6692.0,96
6695.0,97
6727.0,98
6832.0,99
6839.0,100
6895.0,101
7161.0,102
7275.0,103
7281.0,104
7411.0,105
7425.0,106
7482.0,107
7506.0,108
7564.0,109
7585.0,110
7587.0,111
7590.0,112
7636.0,113
7682.0,114
7719.0,115
7723.0,116
7773.0,117
7786.0,118
7788.0,119
7843.0,120
7850.0,120
7894.0,121
7929.0,122
7945.0,123
7947.0,124
7953.0,125
7955.0,126
7964.0,127
8074.0,128
8114.0,128
8138.0,129
8256.0,130
8290.0,131
8349.0,132
8467.0,132
8481.0,132
8565.0,133
8581.0,133
8599.0,134
8653.0,134
8748.0,134
8776.0,135
8777.0,136
8805.0,137
8866.0,138
8891.0,139
8991.0,140
8998.0,141
9010.0,142
9055.0,142
9086.0,143
9171.0,144
9189.0,144
9196.0,145
9267.0,146
9320.0,146
9327.0,147
9361.0,148
9493.0,149
9666.0,149
9673.0,150
9713.0,151
9762.0,152
9767.0,153
9842.0,154
9950.0,155
10076.0,155
10221.0,156
10222.0,157
10333.0,158
10381.0,158
10387.0,159
10440.0,160
10484.0,161
10571.0,162
10650.0,162
10865.0,163
10935.0,164
10980.0,165
10986.0,166
11072.0,167
11193.0,168
11295.0,169
11366.0,169
11446.0,170
11459.0,170
11540.0,171
11652.0,171
11654.0,172
11966.0,173
12001.0,174
12132.0,175
12155.0,176
12271.0,177
12275.0,177
12333.0,178
12469.0,179
12479.0,180
12498.0,181
12530.0,182
12583.0,183
12720.0,184
12784.0,185
12870.0,185
12873.0,186
12908.0,187
12960.0,187
12962.0,188
12976.0,189
12998.0,189
13029.0,190
13064.0,191
13066.0,191
13280.0,192
13329.0,193
13522.0,194
13609.0,194
13681.0,195
13691.0,196
13702.0,197
13733.0,198
13757.0,199
13812.0,199
13815.0,200
13829.0,201
13874.0,202
13925.0,203
14040.0,204
14188.0,205
14212.0,206
14227.0,207
14275.0,208
14320.0,209
14341.0,210
14393.0,211
14436.0,212
14459.0,213
14487.0,214
14497.0,215
14579.0,216
14586.0,217
14684.0,218
14708.0,219
14769.0,220
14836.0,221
14848.0,222
14863.0,223
15026.0,224
15057.0,225
15064.0,225
15101.0,226
15223.0,227
15302.0,228
15312.0,229
15363.0,229
15378.0,230
15429.0,231
15470.0,232
15497.0,232
15509.0,233
15513.0,234
15518.0,235
15637.0,236
15740.0,237
15778.0,238
15905.0,239
15932.0,240
15999.0,240
16004.0,241
16092.0,242
16115.0,242
16136.0,242
16153.0,243
16274.0,244
16306.0,245
16428.0,246
16473.0,247
16523.0,248
16558.0,249
16628.0,250
16699.0,251
16715.0,252
16812.0,252
16973.0,253
17000.0,254
17003.0,255
17153.0,256
17162.0,257
17192.0,258
17199.0,258
17218.0,259
17292.0,260
17313.0,261
17484.0,262
17529.0,263
17574.0,264
17593.0,264
17595.0,265
17655.0,266
17743.0,267
17810.0,268
17905.0,269
17913.0,269
18005.0,269
18014.0,270
18024.0,271
18029.0,272
18077.0,272
18082.0,273
18083.0,274
18139.0,275
18170.0,276
18189.0,277
18203.0,278
18379.0,279
18451.0,280
18466.0,281
18474.0,282
18505.0,282
18555.0,283
18557.0,284
18655.0,284
18672.0,285
18718.0,286
18825.0,287
18867.0,288
18880.0,289
18904.0,290
18988.0,290
19041.0,290
19089.0,290
19111.0,291
19163.0,291
19176.0,292
19178.0,293
19208.0,294
19258.0,294
19373.0,295
19393.0,296
19485.0,297
19522.0,298
19547.0,299
19554.0,300
19569.0,301
19729.0,302
19751.0,303
19774.0,304
19832.0,305
20044.0,306
20117.0,307
20189.0,307
20198.0,308
20254.0,308
20304.0,308
20327.0,309
20349.0,310
20465.0,311
20542.0,311
20647.0,311
20670.0,312
20679.0,313
20737.0,314
20754.0,315
20919.0,316
20985.0,317
21077.0,318
21161.0,318
21214.0,319
21235.0,320
21307.0,320
21310.0,320
21331.0,321
21363.0,322
21423.0,323
21599.0,324
21621.0,324
21624.0,325
21628.0,326
21658.0,327
21664.0,328
21748.0,329
21871.0,330
21894.0,331
21901.0,332
22116.0,333
22172.0,334
22290.0,335
22426.0,336
22444.0,337
22447.0,338
22462.0,339
22465.0,340
22607.0,341
22650.0,341
22696.0,342
22724.0,343
22789.0,344
22795.0,345
22844.0,346
22876.0,346
22888.0,346
22944.0,347
22966.0,348
23015.0,348
23034.0,349
23036.0,350
23068.0,351
23068.0,351
