Time,Idle UPFs
0.0,0
168.0,0
219.0,0
229.0,0
341.0,0
410.0,1
605.0,0
619.0,0
631.0,0
673.0,0
693.0,0
702.0,0
728.0,0
814.0,1
855.0,0
858.0,0
869.0,0
1035.0,0
1127.0,0
1133.0,0
1166.0,0
1204.0,1
1338.0,0
1399.0,0
1440.0,0
1450.0,0
1452.0,0
1535.0,0
1661.0,0
1803.0,0
1816.0,0
1838.0,1
1856.0,0
1881.0,0
1925.0,0
2016.0,0
2257.0,0
2270.0,0
2364.0,0
2437.0,1
2442.0,0
2449.0,0
2504.0,0
2508.0,0
2530.0,0
2547.0,0
2587.0,0
2623.0,0
2693.0,0
2739.0,1
2777.0,0
2808.0,0
2815.0,0
2872.0,0
2912.0,0
2928.0,0
2954.0,0
3007.0,0
3012.0,0
3022.0,1
3114.0,0
3221.0,0
3228.0,0
3240.0,0
3284.0,0
3410.0,0
3417.0,0
3448.0,0
3558.0,0
3598.0,1
3612.0,0
3635.0,0
3657.0,0
3725.0,0
3907.0,0
3924.0,0
3941.0,0
3961.0,0
3964.0,0
4003.0,1
4022.0,0
4038.0,0
4076.0,0
4092.0,0
4096.0,0
4131.0,0
4172.0,0
4233.0,0
4245.0,0
4301.0,0
4344.0,0
4412.0,0
4445.0,0
4457.0,0
4507.0,0
4508.0,1
4523.0,0
4534.0,0
4562.0,0
4571.0,0
4578.0,0
4695.0,0
4755.0,0
4801.0,1
4817.0,0
4944.0,0
5000.0,0
5024.0,0
5151.0,0
5236.0,0
5241.0,0
5369.0,1
5370.0,0
5431.0,0
5441.0,0
5507.0,0
5522.0,0
5538.0,0
5615.0,0
5685.0,1
5721.0,1
5768.0,0
5794.0,0
5810.0,0
5838.0,0
5890.0,0
5894.0,0
5933.0,0
5971.0,0
6043.0,0
6045.0,0
6056.0,1
6227.0,0
6253.0,0
6400.0,0
6436.0,0
6539.0,0
6589.0,0
6646.0,0
6696.0,0
6724.0,0
6746.0,0
6792.0,0
6859.0,0
6865.0,0
7032.0,1
7122.0,1
7163.0,0
7239.0,0
7307.0,0
7327.0,0
7420.0,0
7556.0,0
7595.0,0
7654.0,0
7674.0,1
7743.0,1
7766.0,0
7772.0,0
7775.0,0
7819.0,0
7869.0,0
7872.0,0
7897.0,0
7939.0,0
7953.0,1
7958.0,0
8001.0,0
8058.0,0
8265.0,0
8287.0,0
8305.0,0
8310.0,0
8493.0,1
8560.0,0
8571.0,0
8588.0,0
8658.0,0
8677.0,0
8701.0,0
8752.0,0
8805.0,0
8821.0,0
8900.0,1
8907.0,0
8910.0,0
8978.0,0
8984.0,0
8992.0,0
9020.0,0
9052.0,0
9076.0,0
9106.0,0
9109.0,0
9164.0,0
9272.0,1
9282.0,0
9340.0,0
9389.0,0
9418.0,0
9437.0,0
9495.0,0
9520.0,0
9539.0,0
9567.0,0
9594.0,0
9625.0,0
9698.0,0
9702.0,0
9704.0,0
9704.0,0
9768.0,0
9790.0,0
9792.0,1
9811.0,0
9878.0,0
9995.0,0
9997.0,0
10086.0,0
10097.0,0
10189.0,0
10219.0,0
10303.0,0
10452.0,1
10484.0,0
10563.0,0
10612.0,0
10653.0,0
10684.0,0
10686.0,0
10693.0,0
10720.0,0
10791.0,0
10917.0,0
10918.0,0
10924.0,0
11091.0,0
11139.0,0
11173.0,0
11196.0,0
11262.0,0
11274.0,0
11361.0,0
11399.0,1
11444.0,0
11566.0,0
11573.0,0
11653.0,0
11659.0,0
11727.0,0
11823.0,0
11828.0,1
11865.0,0
11951.0,0
12068.0,0
12094.0,0
12258.0,0
12336.0,0
12341.0,0
12387.0,0
12519.0,0
12557.0,0
12593.0,0
12601.0,1
12660.0,0
12709.0,0
12736.0,0
12849.0,0
12942.0,0
13033.0,0
13128.0,0
13228.0,0
13352.0,0
13461.0,0
13628.0,0
13645.0,0
13673.0,0
13715.0,0
13782.0,0
13837.0,1
13966.0,0
13985.0,0
14056.0,0
14108.0,0
14162.0,0
14174.0,0
14199.0,0
14204.0,0
14364.0,0
14442.0,0
14485.0,0
14579.0,1
14589.0,0
14665.0,0
14669.0,0
14686.0,0
14692.0,0
14758.0,0
14789.0,0
14901.0,0
14903.0,0
14996.0,0
15006.0,0
15014.0,0
15033.0,0
15136.0,0
15172.0,0
15190.0,1
15302.0,0
15434.0,0
15491.0,0
15505.0,0
15757.0,0
15803.0,0
15964.0,0
15980.0,0
15988.0,0
15998.0,0
16005.0,0
16032.0,0
16040.0,0
16052.0,0
16099.0,0
16102.0,0
16127.0,0
16143.0,0
16189.0,0
16261.0,0
16272.0,0
16292.0,0
16311.0,0
16352.0,0
16379.0,0
16425.0,0
16454.0,0
16456.0,0
16510.0,0
16524.0,0
16525.0,0
16575.0,0
16607.0,0
16631.0,1
16717.0,0
16772.0,0
16832.0,0
16938.0,0
17078.0,0
17084.0,0
17101.0,0
17215.0,0
17319.0,0
17342.0,0
17358.0,0
17366.0,0
17376.0,0
17433.0,1
17457.0,0
17462.0,0
17493.0,0
17504.0,0
17507.0,0
17526.0,0
17532.0,0
17567.0,0
17593.0,0
17659.0,1
17739.0,0
17749.0,0
17754.0,0
17895.0,0
17914.0,0
17978.0,0
17991.0,0
18005.0,0
18042.0,0
18068.0,0
18092.0,0
18145.0,0
18162.0,0
18288.0,1
18331.0,0
18364.0,0
18372.0,0
18380.0,0
18407.0,0
18414.0,0
18429.0,0
18452.0,0
18530.0,0
18575.0,0
18639.0,0
18678.0,0
18721.0,0
18769.0,1
18798.0,1
18806.0,0
18832.0,0
18853.0,0
18879.0,0
19119.0,0
19135.0,0
19145.0,0
19155.0,0
19174.0,0
19289.0,0
19292.0,0
19301.0,0
19343.0,0
19421.0,0
19568.0,0
19597.0,0
19612.0,1
19665.0,1
19709.0,1
19726.0,0
19788.0,0
19834.0,0
19853.0,0
19865.0,0
19896.0,0
19912.0,0
19965.0,0
20014.0,1
20014.0,1
20051.0,0
20054.0,0
20063.0,0
20077.0,0
20120.0,0
20319.0,0
20412.0,0
20476.0,0
20527.0,0
20557.0,0
20593.0,0
20705.0,0
20724.0,0
20892.0,0
20965.0,0
20977.0,0
21047.0,1
