Time,Idle UPFs
0.0,0
165.0,0
187.0,0
302.0,0
740.0,0
766.0,1
859.0,0
978.0,0
1036.0,0
1064.0,0
1070.0,0
1079.0,0
1286.0,0
1431.0,1
1517.0,0
1555.0,0
1647.0,0
2084.0,0
2366.0,0
2378.0,0
2428.0,0
2649.0,1
2747.0,0
2757.0,0
2785.0,0
2939.0,0
2949.0,0
3062.0,0
3179.0,0
3198.0,0
3207.0,0
3267.0,0
3371.0,0
3451.0,0
3630.0,0
3716.0,1
3720.0,0
3847.0,0
4145.0,0
4322.0,0
4365.0,0
4572.0,0
4776.0,0
4873.0,1
4921.0,0
4991.0,0
4992.0,0
5024.0,0
5382.0,0
5534.0,0
5945.0,0
5990.0,1
6108.0,0
6149.0,0
6169.0,0
6204.0,0
6238.0,0
6364.0,0
6376.0,0
6402.0,1
6544.0,0
6577.0,0
6724.0,0
6743.0,0
7067.0,0
7202.0,0
7297.0,0
7381.0,1
7582.0,1
7634.0,0
7919.0,0
8048.0,0
8335.0,0
8349.0,0
8371.0,0
8484.0,0
8490.0,0
8503.0,0
8537.0,0
8669.0,0
8775.0,0
8814.0,1
8877.0,0
9075.0,0
9160.0,0
9202.0,0
9227.0,0
9429.0,0
9535.0,0
9820.0,0
9865.0,0
10280.0,0
10341.0,0
10342.0,1
10365.0,1
10433.0,0
10514.0,0
10634.0,0
10726.0,0
10751.0,0
10876.0,0
10897.0,0
10920.0,0
11173.0,0
11261.0,0
11409.0,0
11413.0,0
11465.0,0
11573.0,0
11671.0,0
11675.0,0
11731.0,1
11915.0,0
11927.0,0
12025.0,0
12443.0,0
12491.0,0
12690.0,0
12701.0,0
12927.0,0
12951.0,0
13051.0,1
13093.0,0
13156.0,0
13195.0,0
13231.0,0
13233.0,0
13239.0,0
13285.0,0
13320.0,0
13401.0,0
13404.0,0
13465.0,0
13471.0,0
13559.0,0
13579.0,1
13582.0,1
13586.0,0
13693.0,0
13694.0,0
13771.0,0
13832.0,0
13860.0,0
13863.0,0
13873.0,0
13876.0,0
13892.0,0
13985.0,1
14155.0,1
14197.0,0
14403.0,0
14462.0,0
14581.0,0
14796.0,0
14970.0,0
15101.0,0
15262.0,0
15311.0,0
15313.0,0
15362.0,0
15469.0,0
15513.0,1
15688.0,0
15700.0,0
15800.0,0
15855.0,0
16035.0,0
16046.0,0
16262.0,0
16274.0,1
16332.0,0
16866.0,0
16877.0,0
16947.0,0
17032.0,0
17040.0,0
17171.0,0
17242.0,1
17313.0,1
17455.0,1
17581.0,1
17603.0,0
17835.0,0
17837.0,0
18115.0,0
18125.0,0
18218.0,0
18294.0,0
18468.0,0
18482.0,0
18526.0,0
18584.0,0
18824.0,0
18960.0,0
19081.0,0
19159.0,0
19170.0,1
19320.0,0
19403.0,0
19451.0,0
19531.0,0
19834.0,0
19996.0,0
20021.0,0
20334.0,0
20338.0,0
20449.0,0
20884.0,0
20910.0,0
20944.0,0
21141.0,0
21172.0,0
21201.0,0
21212.0,0
21422.0,0
21458.0,0
21524.0,0
21761.0,0
21779.0,0
21812.0,0
21832.0,1
21868.0,1
21960.0,0
22081.0,0
22199.0,0
22461.0,0
22465.0,0
22618.0,0
22620.0,0
22683.0,0
22717.0,0
22737.0,0
22753.0,0
22800.0,0
22801.0,0
22911.0,0
23175.0,0
23260.0,0
23365.0,0
23464.0,0
23750.0,0
23876.0,0
23894.0,0
23913.0,1
23964.0,0
23967.0,0
24071.0,0
24105.0,0
24111.0,0
24114.0,0
24136.0,0
24214.0,0
24302.0,0
24503.0,0
24711.0,0
24762.0,0
24803.0,0
24829.0,0
24902.0,0
24912.0,0
24990.0,0
25027.0,1
25117.0,0
25144.0,0
25192.0,0
25232.0,0
25281.0,0
25297.0,0
25440.0,0
25452.0,0
25624.0,0
25666.0,1
25772.0,0
25889.0,0
25910.0,0
25936.0,0
26220.0,0
26287.0,0
26351.0,0
26564.0,1
26703.0,0
26809.0,0
26835.0,0
26924.0,0
27035.0,0
27042.0,0
27063.0,0
27070.0,0
27079.0,0
27287.0,1
27466.0,0
27533.0,0
27600.0,0
27755.0,0
27895.0,0
27920.0,0
27929.0,0
28133.0,0
28160.0,0
28189.0,0
28219.0,0
28400.0,0
28456.0,0
28483.0,0
28553.0,0
28669.0,0
28747.0,0
28781.0,0
28835.0,0
28896.0,0
29019.0,0
29035.0,1
29113.0,1
29136.0,1
