Time,Busy UPFs
5561.0,17
5601.0,17
5745.0,17
5761.0,18
5774.0,18
5778.0,18
5885.0,18
5905.0,18
5951.0,18
5959.0,18
5971.0,18
6020.0,18
6033.0,18
6085.0,19
6122.0,19
6133.0,19
6188.0,19
6193.0,19
6195.0,19
6242.0,19
6246.0,19
6271.0,20
6293.0,20
6330.0,20
6332.0,20
6370.0,20
6445.0,20
6452.0,20
6492.0,20
6526.0,21
6559.0,21
6599.0,21
6630.0,21
6649.0,21
6740.0,21
6743.0,21
6744.0,21
6789.0,22
6804.0,22
6805.0,22
6818.0,22
6864.0,22
6913.0,22
6945.0,22
7008.0,22
7016.0,22
7017.0,22
7062.0,22
7080.0,21
7101.0,22
7159.0,22
7262.0,22
7284.0,22
7317.0,22
7339.0,22
7429.0,22
7497.0,22
7584.0,22
7585.0,22
7589.0,23
7705.0,23
7738.0,23
7754.0,23
7761.0,23
7777.0,23
7831.0,23
7836.0,23
7891.0,23
7918.0,23
7949.0,23
8034.0,23
8039.0,24
8095.0,24
8100.0,24
8147.0,24
8185.0,24
8192.0,24
8214.0,24
8218.0,24
8237.0,24
8384.0,24
8402.0,24
8516.0,24
8548.0,24
8570.0,24
8574.0,24
8606.0,24
8634.0,25
8698.0,25
8725.0,25
8750.0,25
8755.0,25
8796.0,25
8830.0,25
8849.0,25
8898.0,25
8928.0,25
8928.0,25
8933.0,25
9056.0,25
9085.0,25
9191.0,25
9277.0,25
9296.0,25
9468.0,25
9500.0,26
9529.0,26
9575.0,26
9613.0,26
9668.0,26
9703.0,26
9716.0,26
9801.0,26
9839.0,26
9848.0,26
9865.0,26
9869.0,27
10034.0,27
10064.0,27
10112.0,27
10129.0,27
10136.0,27
10203.0,27
10253.0,27
10274.0,27
10352.0,27
10354.0,28
10418.0,28
10425.0,28
10444.0,28
10464.0,28
10482.0,28
10515.0,28
10540.0,28
10553.0,28
10630.0,28
10636.0,28
10883.0,28
10945.0,28
10977.0,28
11089.0,28
11100.0,28
11106.0,29
11142.0,29
11185.0,29
11203.0,29
11246.0,29
11303.0,29
11377.0,29
11397.0,29
11409.0,29
11429.0,30
11431.0,30
11469.0,30
11479.0,30
11480.0,30
11515.0,30
11538.0,30
11555.0,30
11614.0,30
11648.0,31
11652.0,31
11702.0,31
11705.0,31
11767.0,31
11868.0,31
11880.0,31
11925.0,31
12029.0,31
12031.0,31
12047.0,31
12055.0,31
12058.0,31
12064.0,31
12071.0,31
12111.0,31
12128.0,31
12153.0,31
12161.0,31
12163.0,31
12176.0,32
12180.0,32
12204.0,32
12222.0,32
12268.0,32
12283.0,32
12330.0,32
12334.0,32
12432.0,32
12445.0,32
12460.0,33
12493.0,33
12496.0,33
12499.0,32
12509.0,32
12535.0,32
12553.0,32
12606.0,32
12618.0,32
12651.0,32
12666.0,32
12673.0,32
12705.0,32
12735.0,32
12758.0,32
12769.0,32
12781.0,32
12788.0,32
12803.0,32
12819.0,32
12905.0,32
12949.0,33
12976.0,33
13006.0,33
13059.0,33
13065.0,33
13083.0,33
13106.0,33
13116.0,33
13282.0,33
13293.0,33
13300.0,34
13302.0,34
13307.0,34
13320.0,34
13408.0,34
13437.0,34
13455.0,34
13593.0,34
13613.0,34
13691.0,34
13703.0,34
13746.0,34
13778.0,35
13791.0,35
13799.0,35
13802.0,35
13821.0,35
13832.0,35
13869.0,35
13903.0,35
13929.0,35
13932.0,35
13938.0,36
13975.0,36
14115.0,36
14179.0,36
14224.0,36
14259.0,36
14274.0,36
14280.0,36
14383.0,36
14466.0,36
14475.0,36
14512.0,36
14563.0,36
14571.0,36
14593.0,37
14623.0,37
14694.0,37
14756.0,37
14763.0,37
14828.0,37
14857.0,37
14938.0,37
15004.0,37
15007.0,37
15013.0,37
15023.0,36
15037.0,37
15064.0,37
15083.0,37
15153.0,37
15184.0,37
15222.0,37
15312.0,37
15331.0,37
15347.0,37
15408.0,37
15438.0,37
15498.0,37
15513.0,37
15566.0,38
15584.0,38
15599.0,38
15680.0,38
15747.0,38
15755.0,38
15781.0,38
15820.0,38
15840.0,38
15847.0,38
15897.0,38
15902.0,38
15937.0,38
15968.0,38
15985.0,38
16003.0,38
16077.0,38
16097.0,39
16211.0,39
16245.0,39
16282.0,39
16362.0,39
16395.0,39
16469.0,39
16494.0,39
16501.0,39
16537.0,39
16589.0,39
16689.0,40
16694.0,40
16765.0,40
16863.0,40
16892.0,40
16912.0,40
16928.0,40
16929.0,40
16949.0,41
17047.0,41
17064.0,41
17088.0,41
17112.0,41
17120.0,41
17141.0,41
17159.0,41
17196.0,42
17198.0,42
17212.0,42
17230.0,42
17240.0,42
17272.0,42
17365.0,42
17386.0,42
17523.0,42
17590.0,42
17608.0,42
17635.0,42
17643.0,42
17697.0,42
17763.0,42
17785.0,42
17794.0,42
17798.0,42
17819.0,42
17822.0,42
17846.0,42
17858.0,42
17869.0,42
17901.0,42
17909.0,42
18012.0,42
18022.0,42
18035.0,42
18056.0,42
18063.0,43
18105.0,43
18115.0,43
18158.0,43
18163.0,43
18171.0,43
18182.0,43
18182.0,43
18193.0,43
18268.0,43
18288.0,44
18297.0,44
18385.0,44
18389.0,44
18391.0,44
18404.0,44
18425.0,44
18511.0,44
18528.0,44
18547.0,44
18560.0,45
18576.0,45
18581.0,45
18604.0,45
18608.0,45
18624.0,45
18661.0,45
18719.0,45
18725.0,45
18751.0,45
18810.0,45
18813.0,45
18814.0,45
18845.0,45
18857.0,45
18915.0,45
18927.0,45
18947.0,45
18956.0,45
18969.0,45
19040.0,45
19064.0,45
19098.0,45
19130.0,45
19154.0,46
19198.0,46
19199.0,46
19200.0,46
19204.0,46
19289.0,46
19324.0,46
19342.0,46
19367.0,46
19437.0,46
19462.0,46
19479.0,46
19481.0,46
19483.0,46
19519.0,46
19535.0,46
19535.0,46
19545.0,46
19571.0,46
19590.0,46
19607.0,46
19621.0,46
19646.0,46
19649.0,46
19656.0,46
19722.0,46
19728.0,46
19753.0,46
19763.0,46
19775.0,46
19778.0,46
19813.0,46
19870.0,46
19874.0,46
19898.0,47
19901.0,47
19923.0,47
19932.0,47
19989.0,47
20035.0,47
20070.0,47
20074.0,47
20080.0,47
20103.0,47
20134.0,47
20185.0,47
20227.0,48
20300.0,48
20326.0,48
20367.0,48
20496.0,48
20498.0,48
20598.0,48
20631.0,48
20633.0,48
20647.0,48
20681.0,49
20784.0,49
20809.0,49
20867.0,49
20881.0,49
20949.0,49
20984.0,49
20989.0,49
21035.0,49
21085.0,49
21100.0,49
21115.0,50
21149.0,50
21161.0,50
21199.0,50
21236.0,50
21237.0,50
21238.0,50
21267.0,50
21329.0,50
21346.0,50
21347.0,50
21366.0,50
21404.0,50
21416.0,50
21438.0,50
21509.0,49
21564.0,48
21583.0,49
21585.0,49
21610.0,49
21637.0,49
21642.0,49
21656.0,49
21667.0,49
21668.0,49
21690.0,49
21734.0,49
21830.0,49
21847.0,49
21850.0,49
21854.0,49
21917.0,49
21936.0,49
21961.0,49
21969.0,49
21980.0,49
22021.0,50
22049.0,50
22057.0,50
22065.0,50
22082.0,50
22094.0,50
22149.0,50
22216.0,50
22222.0,50
22287.0,50
22315.0,50
22318.0,50
22326.0,50
22381.0,50
22388.0,50
22398.0,50
22428.0,50
22433.0,50
22462.0,50
22543.0,51
22549.0,51
22639.0,51
22669.0,51
22698.0,51
22733.0,51
22764.0,51
22785.0,51
22797.0,51
22824.0,51
22834.0,51
22835.0,51
22838.0,51
22839.0,51
22841.0,51
22846.0,51
22865.0,51
22900.0,51
22917.0,51
22950.0,51
23032.0,51
23073.0,52
23074.0,52
23152.0,52
23222.0,52
23266.0,52
23320.0,52
23402.0,52
23404.0,52
23410.0,52
23420.0,52
23423.0,52
23463.0,51
23464.0,52
23529.0,52
23533.0,52
23557.0,52
23571.0,52
23575.0,52
23632.0,52
23723.0,52
23724.0,51
23736.0,51
23736.0,51
23759.0,51
23766.0,51
23771.0,51
23801.0,51
23818.0,51
23818.0,51
23857.0,51
23878.0,51
23891.0,51
23922.0,51
24029.0,51
24032.0,51
24036.0,51
24080.0,51
24114.0,51
24123.0,51
24152.0,51
24180.0,51
24231.0,51
24365.0,51
24371.0,51
24372.0,51
24388.0,51
24445.0,51
24465.0,52
24468.0,52
24535.0,52
24681.0,52
24694.0,52
24703.0,52
24718.0,52
24779.0,52
24789.0,52
24833.0,52
24846.0,52
24853.0,52
24964.0,52
24993.0,52
25004.0,52
25017.0,52
25038.0,52
25049.0,52
25051.0,53
25062.0,53
25069.0,53
25094.0,53
25102.0,53
25113.0,53
25160.0,53
25191.0,53
25232.0,53
25270.0,53
25272.0,53
25309.0,53
25329.0,53
25335.0,53
25341.0,53
25363.0,53
25390.0,54
25413.0,54
25424.0,54
25486.0,54
25491.0,54
25506.0,54
25510.0,54
25513.0,54
25539.0,54
25553.0,54
25629.0,54
25631.0,54
25636.0,54
25673.0,55
25803.0,55
25830.0,55
25877.0,55
25878.0,55
25880.0,55
25884.0,55
25907.0,55
25924.0,55
25928.0,55
25934.0,55
25979.0,55
25988.0,55
25993.0,56
26006.0,56
26015.0,56
26041.0,56
26083.0,56
26095.0,56
26147.0,56
26177.0,56
26256.0,56
26319.0,56
26337.0,56
26361.0,56
26384.0,56
26471.0,56
26494.0,56
26537.0,56
26561.0,56
26577.0,56
26628.0,56
26631.0,56
26638.0,56
26648.0,56
26664.0,56
26724.0,56
26751.0,57
26784.0,57
26800.0,57
26822.0,57
27016.0,57
27043.0,57
27050.0,57
27057.0,57
27101.0,57
27103.0,57
27127.0,57
27177.0,57
27199.0,57
27217.0,57
27219.0,57
27253.0,57
27260.0,58
27303.0,58
27315.0,58
27352.0,58
27383.0,58
27405.0,58
27416.0,58
27440.0,58
27450.0,58
27489.0,58
27495.0,58
27567.0,58
27588.0,58
27599.0,58
27607.0,58
27613.0,58
27634.0,58
27646.0,58
27713.0,58
27741.0,58
27776.0,58
27796.0,58
27808.0,59
27824.0,59
27830.0,59
27854.0,59
27857.0,59
27886.0,59
27954.0,59
27965.0,59
27996.0,60
28013.0,60
28021.0,60
28073.0,60
28098.0,60
28134.0,60
28162.0,60
28240.0,60
28245.0,60
28248.0,60
28277.0,60
28355.0,60
28361.0,60
28374.0,61
28402.0,61
28452.0,61
28453.0,60
28466.0,59
28494.0,59
28501.0,59
28577.0,59
28583.0,59
28631.0,59
28709.0,59
28744.0,59
28748.0,59
28816.0,59
28826.0,59
28854.0,59
28867.0,59
28874.0,59
28879.0,59
28897.0,59
28899.0,59
28943.0,59
28946.0,59
28990.0,59
28994.0,59
29009.0,59
29017.0,59
29025.0,59
29088.0,59
29096.0,59
29141.0,59
29178.0,59
29211.0,59
29265.0,59
29314.0,59
29330.0,59
29358.0,59
29400.0,59
29441.0,59
29478.0,60
29483.0,60
29485.0,60
29506.0,60
29517.0,60
29565.0,60
29617.0,60
29637.0,60
29644.0,60
29680.0,60
29736.0,60
29754.0,60
29758.0,60
29763.0,60
29764.0,60
29782.0,61
29797.0,61
29802.0,61
29808.0,61
29828.0,61
29851.0,61
29869.0,61
29872.0,61
29890.0,61
29915.0,61
29939.0,61
30016.0,61
30042.0,61
30042.0,61
30059.0,61
30079.0,61
30109.0,61
30165.0,61
30214.0,62
30215.0,62
30216.0,62
30304.0,62
30340.0,62
30362.0,62
30364.0,62
30405.0,62
30473.0,62
30506.0,62
30510.0,62
30515.0,62
30527.0,62
30542.0,62
30556.0,62
30560.0,62
30572.0,62
30609.0,62
30618.0,62
30622.0,62
30627.0,62
30671.0,62
30700.0,62
30705.0,62
30717.0,63
30743.0,63
30754.0,63
30760.0,63
30774.0,63
30813.0,63
30848.0,63
30849.0,63
30886.0,63
30898.0,63
30932.0,63
30942.0,63
30952.0,63
30963.0,63
31052.0,63
31063.0,63
31076.0,63
31098.0,63
31102.0,63
31125.0,63
31126.0,63
31134.0,64
31211.0,64
31215.0,64
31254.0,64
31255.0,64
31286.0,64
31306.0,64
31333.0,64
31339.0,64
31341.0,64
31359.0,64
31408.0,64
31574.0,64
31591.0,64
31596.0,65
31630.0,65
31634.0,65
31710.0,65
31721.0,65
31737.0,65
31754.0,65
31783.0,65
31826.0,65
31845.0,65
31875.0,65
31916.0,65
31932.0,65
31955.0,66
31975.0,66
32017.0,66
32068.0,66
32071.0,66
32172.0,66
32193.0,66
32226.0,66
32234.0,66
32239.0,66
32244.0,66
32269.0,66
32293.0,66
32305.0,66
32310.0,66
32372.0,66
32383.0,66
32390.0,66
32397.0,67
32412.0,67
32491.0,67
32562.0,67
32600.0,67
32655.0,67
32723.0,67
32771.0,67
32785.0,67
32803.0,67
32827.0,67
32910.0,67
32925.0,67
32948.0,67
32976.0,68
32994.0,68
33003.0,68
33065.0,68
33077.0,68
33180.0,68
33246.0,68
33324.0,68
33327.0,68
33354.0,68
33391.0,68
33405.0,68
33425.0,68
33471.0,68
33490.0,68
33513.0,68
33545.0,68
33572.0,68
33614.0,68
33647.0,68
33652.0,68
33681.0,68
33758.0,68
33784.0,68
33840.0,68
33867.0,68
33874.0,68
33877.0,68
33883.0,69
33914.0,69
33936.0,69
33964.0,69
33969.0,69
33972.0,69
33979.0,69
34020.0,69
34023.0,69
34046.0,69
34047.0,69
34053.0,70
34068.0,70
34250.0,69
34296.0,69
34307.0,69
34312.0,69
34317.0,69
34320.0,69
34452.0,69
34460.0,69
34497.0,69
34512.0,69
34540.0,69
34577.0,69
34613.0,69
34615.0,69
34637.0,69
34662.0,69
34674.0,69
34721.0,69
34730.0,69
34751.0,69
34802.0,69
34803.0,69
34829.0,70
34841.0,70
34847.0,70
34857.0,70
34868.0,70
34931.0,70
34957.0,70
34988.0,70
35060.0,71
35067.0,71
35077.0,71
35086.0,71
35102.0,71
35113.0,71
35127.0,71
35127.0,71
35147.0,71
35154.0,71
35161.0,71
35185.0,71
35207.0,71
35279.0,71
35284.0,71
35327.0,71
35342.0,71
35352.0,71
35365.0,71
35436.0,71
35467.0,71
35526.0,71
35565.0,71
35644.0,71
35649.0,71
35652.0,71
35689.0,71
35718.0,71
35733.0,71
35770.0,71
35798.0,71
35814.0,71
35818.0,71
35821.0,71
35822.0,71
35874.0,71
35888.0,71
35918.0,72
35946.0,72
35954.0,72
35958.0,72
36014.0,72
36015.0,72
36044.0,72
36112.0,72
36148.0,72
36205.0,72
36208.0,72
36224.0,72
36229.0,72
36287.0,72
36317.0,72
36415.0,73
36418.0,73
36450.0,73
36464.0,73
36500.0,73
36553.0,73
36554.0,73
36596.0,73
36612.0,73
36614.0,73
36622.0,73
36623.0,73
36644.0,73
36681.0,73
36692.0,73
36701.0,73
36704.0,73
36716.0,73
36733.0,73
36741.0,73
36807.0,73
36869.0,73
36880.0,73
36892.0,73
36916.0,73
36967.0,73
37009.0,74
37033.0,74
37040.0,74
37044.0,74
37077.0,74
37081.0,74
37125.0,74
37147.0,74
37152.0,74
37154.0,74
37159.0,74
37204.0,74
37214.0,74
37215.0,74
37226.0,74
37247.0,74
37268.0,73
37285.0,72
37316.0,72
37332.0,72
37344.0,72
37353.0,72
37377.0,72
37390.0,72
37396.0,72
37457.0,72
37492.0,72
37513.0,72
37537.0,72
37548.0,72
37625.0,72
37733.0,72
37753.0,72
37762.0,72
37813.0,72
37822.0,72
37881.0,72
37882.0,72
37884.0,72
37893.0,73
37911.0,73
37918.0,73
37943.0,73
37979.0,73
37999.0,73
38006.0,73
38017.0,73
38067.0,73
38102.0,73
38123.0,73
38124.0,73
38141.0,73
38145.0,73
38171.0,74
38174.0,74
38186.0,74
38206.0,74
38242.0,74
38305.0,74
38306.0,74
38373.0,74
38377.0,74
38382.0,74
38393.0,74
38441.0,74
38460.0,74
38462.0,74
38470.0,74
38477.0,74
38483.0,74
38499.0,74
38509.0,74
38561.0,74
38666.0,75
38688.0,75
38748.0,75
38769.0,75
38788.0,75
38823.0,75
38841.0,75
38843.0,75
38912.0,76
38915.0,76
38941.0,76
39018.0,76
39050.0,76
39072.0,76
39118.0,76
39138.0,76
39143.0,76
39206.0,76
39227.0,76
39232.0,76
39236.0,76
39263.0,76
39314.0,76
39321.0,76
39327.0,76
39354.0,77
39366.0,77
39369.0,77
39370.0,77
39372.0,77
39385.0,77
39396.0,77
39408.0,77
39463.0,77
39487.0,77
39493.0,77
39518.0,77
39521.0,77
39547.0,77
39550.0,77
39556.0,77
39577.0,77
39666.0,77
39708.0,78
39740.0,78
39743.0,78
39755.0,78
39764.0,78
39768.0,78
39853.0,78
39854.0,78
39882.0,78
39909.0,78
39950.0,78
39983.0,78
40068.0,78
40072.0,78
40099.0,78
40121.0,78
40138.0,78
40145.0,78
40155.0,78
40157.0,78
40189.0,78
40194.0,78
40210.0,78
40220.0,78
40222.0,78
40244.0,78
40292.0,78
40296.0,78
40303.0,78
40322.0,78
40353.0,78
40435.0,78
40453.0,78
40478.0,78
40499.0,78
40530.0,78
40558.0,78
40562.0,78
40582.0,78
40620.0,79
40642.0,79
40654.0,79
40670.0,79
40682.0,79
40699.0,79
40769.0,79
40770.0,79
40780.0,79
40790.0,79
40823.0,79
40859.0,79
40883.0,79
40940.0,79
40943.0,79
41001.0,79
41036.0,79
41042.0,79
41053.0,79
41055.0,79
41063.0,79
41091.0,79
41105.0,79
41109.0,79
41124.0,79
41253.0,79
41257.0,79
41282.0,79
41311.0,79
41317.0,79
41342.0,79
41343.0,79
41382.0,79
41388.0,79
41394.0,79
41402.0,79
41432.0,79
41478.0,79
41493.0,79
41505.0,79
41584.0,79
41641.0,79
41742.0,79
41751.0,79
41802.0,79
41830.0,79
41834.0,79
41838.0,79
41845.0,79
41882.0,79
41935.0,79
41965.0,79
41980.0,79
41993.0,79
42002.0,79
42014.0,79
42057.0,79
42060.0,79
42064.0,79
42086.0,79
42087.0,79
42116.0,80
42201.0,80
42252.0,80
42266.0,80
42310.0,80
42318.0,80
42328.0,80
42358.0,80
42373.0,80
42373.0,80
42440.0,80
42458.0,80
42461.0,80
42526.0,80
42534.0,80
42602.0,80
42610.0,80
42613.0,80
42615.0,81
42630.0,81
42684.0,81
42722.0,81
42761.0,81
42793.0,81
42902.0,81
42942.0,81
42948.0,81
42955.0,81
42956.0,81
42964.0,81
42967.0,81
43042.0,81
43112.0,81
43138.0,81
43152.0,81
43170.0,81
43180.0,81
43190.0,81
43204.0,81
43215.0,81
43250.0,81
43312.0,81
43368.0,81
43411.0,81
43412.0,81
43426.0,81
43449.0,80
43450.0,79
43455.0,78
43474.0,78
43503.0,77
43535.0,78
43538.0,78
43558.0,78
43569.0,78
43598.0,78
43611.0,78
43635.0,77
43654.0,77
43659.0,77
43661.0,77
43745.0,77
43748.0,77
43758.0,77
43818.0,77
43834.0,77
43854.0,77
43876.0,77
43918.0,77
43927.0,77
43964.0,77
43990.0,77
44066.0,77
44117.0,77
44131.0,77
44131.0,77
44144.0,77
44149.0,77
44179.0,77
44190.0,77
44215.0,77
44217.0,77
44251.0,77
44256.0,77
44265.0,77
44267.0,77
44341.0,77
44376.0,77
44384.0,77
44395.0,78
44397.0,78
44457.0,78
44481.0,78
44589.0,78
44605.0,78
44634.0,78
44703.0,78
44708.0,78
44769.0,78
44801.0,78
44815.0,78
44869.0,78
44878.0,78
44899.0,78
44902.0,78
44924.0,78
44946.0,78
44982.0,78
45005.0,78
45044.0,78
45046.0,79
45091.0,79
45119.0,79
45138.0,79
45155.0,79
45179.0,79
45215.0,79
45243.0,79
45246.0,79
45264.0,79
45266.0,79
45279.0,79
45295.0,80
45304.0,80
45317.0,80
45338.0,80
45345.0,80
45346.0,80
45348.0,80
45364.0,80
45397.0,80
45411.0,80
45431.0,81
45468.0,81
45469.0,81
45485.0,81
45519.0,81
45565.0,81
45612.0,81
45618.0,81
45622.0,81
45638.0,81
45639.0,81
45659.0,81
45708.0,81
45723.0,81
45744.0,81
45785.0,81
45811.0,81
45843.0,81
45844.0,81
45847.0,81
45850.0,81
45895.0,82
45914.0,82
45932.0,82
45942.0,82
45953.0,82
45956.0,82
45956.0,82
45973.0,82
46016.0,82
46034.0,82
46035.0,82
46082.0,82
46101.0,82
46130.0,82
46152.0,83
46192.0,83
46196.0,82
46210.0,81
46215.0,81
46218.0,81
46224.0,81
46235.0,81
46240.0,81
46246.0,81
46272.0,81
46274.0,81
46306.0,81
46338.0,81
46357.0,81
46396.0,81
46429.0,81
46451.0,81
46464.0,81
46497.0,81
46501.0,81
46524.0,80
46586.0,81
46593.0,81
46637.0,81
46658.0,81
46661.0,81
46683.0,81
46706.0,81
46717.0,81
46753.0,81
46776.0,81
46785.0,81
46798.0,81
46806.0,81
46812.0,81
46813.0,81
46829.0,81
46830.0,81
46869.0,81
46872.0,81
46887.0,81
46923.0,81
46933.0,82
46957.0,82
46963.0,82
46965.0,82
46973.0,82
47054.0,82
47093.0,82
47093.0,82
47095.0,82
47114.0,82
47115.0,82
47133.0,82
47139.0,82
47223.0,82
47228.0,82
47292.0,82
47303.0,82
47349.0,82
47362.0,82
47434.0,82
47468.0,82
47502.0,82
47516.0,82
47535.0,82
47552.0,83
47556.0,83
47559.0,83
47590.0,83
47632.0,83
47652.0,83
47659.0,83
47673.0,83
47682.0,83
47699.0,83
47738.0,83
47800.0,83
47830.0,83
47847.0,83
47853.0,83
47891.0,83
47906.0,84
47911.0,84
47922.0,84
47977.0,84
47993.0,84
48019.0,84
48026.0,84
48035.0,84
48037.0,84
48052.0,84
48068.0,84
48196.0,84
48246.0,84
48325.0,84
48386.0,84
48427.0,84
48436.0,84
48447.0,84
48498.0,84
48528.0,84
48535.0,84
48544.0,84
48571.0,84
48668.0,84
48688.0,84
48765.0,84
48784.0,84
48793.0,84
48812.0,84
48839.0,84
48883.0,85
48917.0,85
48938.0,85
48939.0,85
48994.0,85
49020.0,85
49115.0,85
49120.0,85
49143.0,85
49221.0,85
49229.0,85
49246.0,85
49255.0,85
49312.0,85
49325.0,85
49340.0,85
49385.0,85
49386.0,85
49418.0,85
49439.0,85
49440.0,85
49441.0,85
49466.0,85
49516.0,85
49522.0,85
49540.0,85
49553.0,85
49636.0,85
49653.0,85
49675.0,85
49783.0,85
49911.0,85
49979.0,85
49980.0,85
49988.0,85
49996.0,85
50029.0,85
50050.0,85
50056.0,85
50062.0,85
50113.0,85
50121.0,85
50135.0,85
50169.0,85
50206.0,85
50232.0,85
50253.0,85
50256.0,85
50261.0,85
50269.0,86
50346.0,86
50359.0,86
50375.0,86
50407.0,86
50433.0,86
50495.0,85
50509.0,85
50536.0,85
50584.0,85
50587.0,85
50601.0,85
50614.0,85
50623.0,85
50651.0,85
50716.0,85
50789.0,85
50807.0,85
50832.0,85
50872.0,85
50908.0,85
50937.0,85
50949.0,85
50989.0,86
51034.0,86
51057.0,86
51064.0,86
51095.0,86
51140.0,86
51189.0,86
51214.0,86
51252.0,86
51281.0,86
51339.0,86
51366.0,86
51372.0,86
51375.0,86
51390.0,86
51397.0,87
51412.0,86
51418.0,86
51431.0,87
51434.0,87
51435.0,87
51487.0,87
51492.0,87
51495.0,87
51505.0,87
51511.0,87
51515.0,87
51520.0,87
51606.0,87
51615.0,87
51699.0,87
51827.0,87
51872.0,87
51885.0,87
51891.0,87
51932.0,88
51938.0,88
51946.0,88
51957.0,88
51975.0,88
51989.0,88
52045.0,88
52092.0,88
52097.0,88
52137.0,88
52155.0,88
52157.0,88
52163.0,88
52175.0,88
52177.0,88
52181.0,88
52182.0,88
52206.0,88
52224.0,88
52227.0,88
52248.0,88
52322.0,88
52342.0,88
52364.0,88
52381.0,88
52382.0,88
52446.0,88
52454.0,88
52467.0,88
52486.0,88
52490.0,88
52498.0,88
52504.0,88
52545.0,88
52560.0,88
52579.0,88
52580.0,88
52589.0,88
52603.0,88
52606.0,89
52621.0,89
52629.0,89
52634.0,89
52647.0,89
52704.0,89
52723.0,89
52724.0,89
52745.0,89
52765.0,89
52800.0,89
52809.0,89
52824.0,89
52837.0,89
52853.0,89
52856.0,89
52860.0,89
52868.0,89
52911.0,89
52926.0,89
53070.0,89
53071.0,89
53135.0,89
53147.0,89
53161.0,90
53161.0,90
53165.0,90
53184.0,90
53190.0,90
53208.0,90
53222.0,90
53276.0,90
53299.0,90
53363.0,90
53364.0,90
53401.0,90
53423.0,90
53445.0,90
53447.0,90
53461.0,90
53471.0,90
53497.0,90
53505.0,90
53522.0,90
53579.0,90
53644.0,90
53658.0,90
53678.0,90
53704.0,90
53735.0,90
53739.0,90
53749.0,90
53755.0,90
53814.0,91
53818.0,91
53821.0,91
53824.0,91
53860.0,91
53904.0,91
53921.0,91
53935.0,91
53977.0,91
54020.0,91
54023.0,91
54024.0,91
54029.0,91
54033.0,91
54047.0,90
54051.0,91
54058.0,91
54074.0,90
54129.0,89
54169.0,88
54180.0,88
54224.0,88
54237.0,88
54261.0,88
54274.0,88
54283.0,88
54288.0,88
54290.0,88
54300.0,88
54372.0,88
54425.0,88
54433.0,88
54433.0,88
54444.0,88
54453.0,88
54502.0,89
54508.0,89
54556.0,89
54607.0,89
54656.0,88
54712.0,88
54731.0,88
54809.0,88
54820.0,88
54821.0,88
54845.0,88
54856.0,88
54859.0,88
54894.0,88
54903.0,88
54953.0,88
54995.0,88
55003.0,88
55004.0,88
55006.0,88
55007.0,88
55053.0,87
55119.0,86
55218.0,86
55265.0,86
55272.0,86
55278.0,86
55321.0,86
55326.0,86
55361.0,86
55368.0,86
55425.0,86
55426.0,86
55443.0,86
55453.0,86
55463.0,86
55494.0,86
55512.0,86
55536.0,86
55540.0,86
55542.0,86
55584.0,87
55598.0,87
55618.0,87
55695.0,87
55697.0,87
55715.0,87
55769.0,87
