Time,PDUs
0.0,0
753.0,1
982.0,2
1025.0,3
1528.0,4
1836.0,5
2712.0,6
2772.0,7
2823.0,8
2876.0,9
3009.0,9
3096.0,10
3134.0,11
3249.0,12
3634.0,13
3815.0,14
3827.0,15
3874.0,16
4017.0,17
4618.0,17
5032.0,18
5058.0,19
5204.0,20
5375.0,21
5976.0,22
6248.0,23
6432.0,24
6484.0,25
6858.0,26
7125.0,27
7238.0,27
7422.0,27
8060.0,28
8115.0,29
8214.0,30
8294.0,31
8405.0,32
8601.0,33
9007.0,34
9464.0,35
10091.0,35
10147.0,36
10424.0,37
10430.0,37
10570.0,37
10897.0,38
10917.0,39
10948.0,40
11193.0,41
11210.0,42
11309.0,43
11563.0,44
11712.0,45
11723.0,45
12036.0,46
12242.0,47
12413.0,48
12553.0,49
12582.0,50
12693.0,51
12806.0,51
12835.0,51
12881.0,52
13013.0,52
13085.0,53
13438.0,54
13459.0,55
13503.0,56
13841.0,57
13916.0,57
14179.0,58
14429.0,58
14481.0,59
14675.0,60
14771.0,61
15242.0,61
15272.0,62
15412.0,63
15905.0,64
16084.0,65
16147.0,66
16196.0,67
16250.0,67
16254.0,68
16348.0,68
16652.0,69
17544.0,70
17617.0,71
17707.0,72
17717.0,73
17892.0,74
17974.0,75
18043.0,76
18092.0,77
18212.0,77
18282.0,78
18641.0,79
18967.0,80
19218.0,81
19410.0,82
19861.0,83
19913.0,84
20137.0,85
20142.0,86
20207.0,87
20255.0,88
20378.0,89
20410.0,90
20415.0,90
20446.0,91
20535.0,92
20949.0,92
20961.0,92
20971.0,92
21241.0,93
21444.0,94
21514.0,95
21995.0,96
22083.0,96
22334.0,97
22442.0,98
22532.0,99
23011.0,99
23197.0,100
23390.0,100
23412.0,101
23464.0,102
23985.0,102
23988.0,103
24142.0,104
24261.0,104
24305.0,105
24515.0,106
24600.0,106
24664.0,107
24732.0,108
24896.0,109
24926.0,109
25076.0,109
25549.0,110
25760.0,111
25870.0,112
25875.0,112
25945.0,113
26070.0,114
26320.0,115
26401.0,116
26429.0,116
26495.0,116
26665.0,117
26986.0,118
26993.0,119
27042.0,120
27812.0,121
27928.0,122
28207.0,123
28587.0,123
28707.0,124
29338.0,124
29438.0,124
29835.0,125
29918.0,125
30040.0,126
30136.0,127
30340.0,128
30567.0,129
30638.0,129
30664.0,130
30678.0,131
31284.0,131
31286.0,131
31705.0,131
31817.0,131
32000.0,132
32208.0,133
32227.0,133
32338.0,133
32642.0,134
32729.0,135
32821.0,136
33112.0,136
33145.0,136
33696.0,137
33757.0,137
33932.0,138
34195.0,139
34379.0,140
34470.0,140
34593.0,140
34697.0,141
34722.0,142
34732.0,143
34928.0,144
35152.0,145
35162.0,146
35274.0,147
35459.0,148
35520.0,149
35543.0,150
35733.0,151
35888.0,152
35987.0,152
36701.0,153
36918.0,153
37016.0,154
37095.0,155
37116.0,156
37526.0,157
37938.0,157
38197.0,158
38236.0,158
38284.0,159
38357.0,160
38400.0,161
38671.0,161
38754.0,162
39089.0,163
39202.0,164
39251.0,164
39326.0,164
39364.0,165
39398.0,165
39422.0,166
39500.0,166
39753.0,166
39784.0,167
39795.0,168
40100.0,169
40126.0,170
40287.0,171
40430.0,172
40478.0,173
40670.0,173
40682.0,174
40928.0,175
41272.0,176
41284.0,176
41414.0,176
41459.0,177
41717.0,178
41894.0,179
41938.0,179
42069.0,180
42139.0,180
42153.0,180
42411.0,181
42609.0,182
42731.0,183
43037.0,184
43061.0,184
43098.0,184
43321.0,184
43339.0,185
43344.0,186
43465.0,187
43632.0,187
43729.0,188
43735.0,189
43818.0,190
44117.0,191
44414.0,192
44642.0,192
45049.0,193
45098.0,194
45119.0,195
45510.0,195
45644.0,196
45994.0,197
46019.0,197
46687.0,198
46791.0,199
46828.0,199
47180.0,200
47325.0,201
47357.0,201
47483.0,201
47763.0,201
48201.0,202
48305.0,203
48651.0,203
48691.0,203
48766.0,203
48769.0,204
48793.0,205
49397.0,206
49543.0,206
49756.0,207
49797.0,208
49905.0,208
50005.0,209
50106.0,210
50354.0,210
50415.0,211
50594.0,211
50744.0,211
50915.0,212
51115.0,213
51662.0,214
51694.0,215
51810.0,216
52000.0,216
52053.0,216
52080.0,217
52382.0,218
52622.0,219
52814.0,219
52836.0,220
52921.0,221
52975.0,221
53880.0,221
53915.0,221
54031.0,222
54216.0,223
54767.0,223
54917.0,224
55117.0,224
55139.0,225
55344.0,226
55526.0,227
55937.0,227
56024.0,228
56107.0,228
56160.0,229
56266.0,229
56298.0,230
56473.0,231
56534.0,231
56560.0,231
56678.0,232
56779.0,232
56897.0,233
57269.0,234
57405.0,234
58231.0,235
58244.0,236
58843.0,236
59107.0,236
59158.0,237
59164.0,237
59410.0,237
59662.0,237
60902.0,238
61104.0,239
61290.0,240
61313.0,241
61399.0,241
61588.0,241
61616.0,242
61832.0,242
61835.0,242
62414.0,243
62497.0,244
62550.0,245
62696.0,245
63050.0,245
63292.0,246
63345.0,247
63454.0,248
63475.0,249
64090.0,250
64091.0,250
64152.0,250
64529.0,250
64546.0,250
64736.0,251
64739.0,251
64740.0,252
64742.0,252
65160.0,252
65205.0,253
65638.0,254
65847.0,255
65962.0,255
65995.0,256
66063.0,256
66098.0,256
66528.0,257
66591.0,257
66601.0,257
66608.0,258
66719.0,259
66856.0,259
67024.0,259
67065.0,260
67185.0,261
67257.0,262
67488.0,262
67647.0,262
67806.0,263
67886.0,264
68026.0,265
68387.0,265
68907.0,266
68915.0,266
69410.0,266
69503.0,266
69562.0,266
70060.0,266
70431.0,266
70610.0,267
70634.0,267
70788.0,268
71359.0,268
71431.0,269
71466.0,270
71699.0,271
71925.0,272
71978.0,272
72014.0,273
72089.0,273
72240.0,274
72368.0,274
72738.0,275
72844.0,276
73059.0,276
73216.0,276
73233.0,277
73272.0,277
73416.0,277
73422.0,277
73552.0,278
73560.0,279
73721.0,280
73803.0,280
73863.0,281
73867.0,282
73952.0,283
74040.0,283
74090.0,283
74234.0,284
74342.0,285
74629.0,286
74725.0,286
74756.0,287
74969.0,287
75716.0,288
75900.0,289
76369.0,289
76444.0,290
76703.0,291
76730.0,291
77357.0,291
77373.0,291
77423.0,291
77515.0,292
77523.0,292
77592.0,293
77627.0,294
77669.0,295
77893.0,296
77926.0,296
78033.0,297
78116.0,298
78194.0,298
78197.0,299
78242.0,299
78253.0,300
78335.0,301
78359.0,302
78391.0,303
78514.0,303
78628.0,304
78719.0,305
78842.0,305
78922.0,305
78966.0,306
79140.0,306
79324.0,306
79346.0,307
79501.0,308
79536.0,308
79981.0,308
80063.0,309
80243.0,310
80408.0,310
