Time,Idle UPFs
0.0,0
189.0,0
247.0,0
258.0,0
384.0,0
461.0,1
680.0,0
695.0,0
708.0,0
755.0,0
777.0,0
787.0,0
816.0,0
913.0,1
959.0,0
962.0,0
974.0,0
1160.0,0
1264.0,0
1271.0,0
1308.0,0
1351.0,1
1501.0,0
1502.0,0
1570.0,0
1616.0,0
1629.0,0
1723.0,0
1864.0,0
2024.0,0
2038.0,0
2063.0,1
2083.0,0
2111.0,0
2160.0,0
2262.0,0
2533.0,0
2547.0,0
2653.0,0
2735.0,1
2740.0,0
2748.0,0
2810.0,0
2815.0,0
2824.0,0
2840.0,0
2904.0,0
2944.0,0
3023.0,0
3075.0,1
3101.0,0
3118.0,0
3153.0,0
3161.0,0
3225.0,0
3250.0,0
3270.0,0
3288.0,0
3377.0,0
3383.0,0
3394.0,0
3498.0,1
3627.0,0
3640.0,0
3689.0,0
3831.0,0
3839.0,0
3874.0,0
3998.0,0
4043.0,1
4059.0,0
4085.0,0
4110.0,0
4186.0,0
4338.0,0
4347.0,0
4353.0,0
4409.0,0
4428.0,0
4441.0,0
4451.0,0
4454.0,0
4498.0,0
4519.0,0
4537.0,0
4580.0,1
4598.0,0
4688.0,0
4758.0,0
4770.0,0
4833.0,0
4881.0,0
4994.0,0
5007.0,0
5063.0,0
5065.0,1
5082.0,0
5094.0,0
5125.0,0
5135.0,0
5143.0,0
5275.0,0
5343.0,0
5394.0,1
5412.0,0
5555.0,0
5618.0,0
5645.0,0
5788.0,0
5883.0,0
5889.0,0
6033.0,1
6034.0,0
6103.0,0
6114.0,0
6136.0,0
6188.0,0
6204.0,0
6221.0,0
6307.0,0
6357.0,0
6426.0,0
6479.0,0
6508.0,1
6526.0,0
6558.0,0
6621.0,0
6657.0,0
6665.0,0
6708.0,0
6789.0,0
6791.0,0
6804.0,0
6997.0,1
7026.0,0
7089.0,0
7141.0,0
7191.0,0
7404.0,0
7524.0,0
7555.0,0
7579.0,0
7630.0,0
7705.0,0
7712.0,0
7805.0,1
7816.0,1
8001.0,1
8047.0,0
8132.0,0
8208.0,0
8230.0,0
8334.0,0
8487.0,0
8531.0,0
8597.0,0
8697.0,1
8723.0,0
8729.0,0
8730.0,0
8733.0,0
8782.0,0
8838.0,0
8841.0,0
8869.0,0
8916.0,0
8932.0,1
8938.0,0
8986.0,0
9050.0,0
9283.0,0
9308.0,0
9313.0,0
9328.0,0
9334.0,0
9540.0,1
9613.0,0
9615.0,0
9627.0,0
9646.0,0
9725.0,0
9746.0,0
9755.0,0
9830.0,0
9890.0,0
9908.0,0
9997.0,0
10005.0,1
10008.0,0
10085.0,0
10092.0,0
10133.0,0
10169.0,0
10229.0,0
10232.0,0
10294.0,1
10299.0,0
10387.0,0
10416.0,0
10428.0,0
10444.0,0
10493.0,0
10549.0,0
10603.0,0
10618.0,0
10668.0,0
10718.0,0
10722.0,0
10729.0,0
10749.0,0
10897.0,0
10902.0,0
10904.0,0
10976.0,0
11001.0,1
11003.0,0
11024.0,0
11099.0,0
11231.0,0
11333.0,0
11346.0,0
11384.0,0
11397.0,0
11449.0,0
11483.0,0
11577.0,0
11592.0,1
11744.0,1
11780.0,0
11837.0,0
11868.0,0
12014.0,0
12050.0,0
12124.0,0
12266.0,0
12267.0,0
12273.0,0
12360.0,0
12364.0,0
12461.0,0
12515.0,0
12553.0,0
12578.0,0
12666.0,0
12764.0,1
12807.0,0
12857.0,0
12994.0,0
13002.0,0
13092.0,0
13099.0,0
13175.0,0
13283.0,1
13289.0,0
13559.0,0
13588.0,0
13772.0,0
13860.0,0
13866.0,0
13918.0,0
14067.0,1
14088.0,0
14110.0,0
14150.0,0
14158.0,0
14224.0,0
14279.0,0
14309.0,0
14436.0,0
14643.0,0
14669.0,1
14681.0,1
14704.0,1
14862.0,1
15001.0,0
15255.0,0
15311.0,0
15362.0,0
15409.0,0
15484.0,0
15546.0,0
15548.0,0
15664.0,0
15691.0,0
15712.0,0
15772.0,0
15851.0,0
15865.0,0
15912.0,0
15926.0,0
15954.0,0
15960.0,1
16214.0,0
16228.0,0
16277.0,0
16368.0,0
16383.0,0
16395.0,0
16475.0,0
16504.0,0
16585.0,0
16619.0,0
16745.0,0
16747.0,0
16774.0,0
16851.0,0
16862.0,0
16865.0,1
16892.0,1
16953.0,0
17008.0,0
17048.0,0
17048.0,0
17068.0,0
17068.0,0
17194.0,0
17310.0,0
17312.0,0
17492.0,0
17546.0,0
17569.0,0
17705.0,0
17722.0,0
17756.0,0
17938.0,0
17956.0,0
17965.0,0
18017.0,0
18024.0,0
18063.0,0
18094.0,0
18122.0,0
18134.0,0
18192.0,0
18255.0,0
18285.0,0
18405.0,0
18457.0,0
18490.0,1
18492.0,0
18553.0,0
18568.0,0
18569.0,0
18602.0,0
18625.0,0
18661.0,0
18688.0,0
18784.0,0
18845.0,1
18846.0,0
19032.0,0
19059.0,0
19145.0,0
19196.0,0
19215.0,0
19429.0,0
19460.0,0
19485.0,0
19503.0,0
19512.0,0
19523.0,0
19588.0,0
19615.0,0
19643.0,1
19656.0,1
19668.0,0
19671.0,0
19692.0,0
19698.0,0
19737.0,0
19766.0,0
19840.0,0
19941.0,0
19947.0,1
19962.0,0
19970.0,0
20106.0,0
20127.0,0
20192.0,0
20214.0,0
20229.0,0
20248.0,0
20271.0,0
20300.0,0
20387.0,0
20406.0,0
20410.0,0
20491.0,0
20547.0,0
20595.0,0
20633.0,0
20651.0,1
20681.0,0
20706.0,0
20718.0,0
20731.0,0
20870.0,0
20942.0,0
20986.0,0
21035.0,0
21121.0,1
21130.0,0
21159.0,0
21212.0,0
21214.0,0
21440.0,0
21482.0,0
21499.0,0
21510.0,0
21521.0,0
21542.0,0
21684.0,0
21695.0,1
21731.0,1
21792.0,0
21846.0,0
21917.0,0
21984.0,0
22016.0,0
22095.0,0
22142.0,0
22161.0,0
22231.0,0
22256.0,0
22282.0,0
22303.0,0
22316.0,0
22351.0,0
22369.0,0
22428.0,0
22483.0,1
22525.0,0
22529.0,0
22539.0,0
22827.0,0
22901.0,0
22931.0,0
22968.0,0
23003.0,0
23060.0,0
23094.0,0
23258.0,0
23260.0,0
23268.0,0
23448.0,0
23464.0,0
23470.0,0
23553.0,0
23566.0,1
23651.0,0
23767.0,0
23867.0,0
23879.0,0
23985.0,0
24032.0,0
24149.0,0
24164.0,0
24271.0,1
24301.0,0
24324.0,0
24335.0,0
24368.0,0
24512.0,0
24562.0,0
24624.0,0
24800.0,0
24826.0,0
24925.0,1
24935.0,0
24963.0,0
24973.0,0
25071.0,0
25095.0,0
25181.0,0
25234.0,0
25365.0,0
25473.0,0
25533.0,0
25591.0,0
25623.0,0
25634.0,0
25664.0,1
25685.0,1
25715.0,1
25780.0,0
25813.0,0
25829.0,0
25856.0,0
25866.0,0
25899.0,0
25903.0,0
25992.0,0
26006.0,0
26039.0,0
26126.0,0
26223.0,0
26264.0,0
26279.0,0
26321.0,0
26339.0,0
26363.0,0
26468.0,0
26521.0,0
26670.0,0
26681.0,0
26692.0,0
26751.0,0
26785.0,0
26835.0,0
26867.0,0
26887.0,0
26987.0,0
26997.0,0
26998.0,0
27006.0,0
27007.0,0
27091.0,0
27110.0,0
27121.0,0
27253.0,0
27280.0,0
27326.0,0
27358.0,0
27384.0,0
27385.0,0
27417.0,0
27575.0,0
27602.0,0
27640.0,1
27678.0,0
27691.0,0
27697.0,0
27725.0,0
27754.0,0
27817.0,0
27886.0,0
27900.0,0
27926.0,0
28089.0,0
28123.0,0
28469.0,0
28477.0,0
28484.0,0
28541.0,0
28628.0,0
28771.0,0
28785.0,1
28825.0,0
28830.0,0
28868.0,0
28905.0,0
28924.0,0
28957.0,0
28970.0,0
29032.0,0
29153.0,0
29173.0,0
29206.0,1
29217.0,0
29285.0,0
29301.0,0
29371.0,0
29378.0,0
29391.0,0
29409.0,0
29427.0,1
29433.0,0
29548.0,0
29580.0,0
29595.0,0
29626.0,0
29703.0,0
29737.0,0
29743.0,0
29745.0,0
29800.0,0
29905.0,0
29940.0,0
29967.0,0
29997.0,0
30017.0,0
30050.0,1
30086.0,0
30107.0,0
30174.0,0
30272.0,0
30282.0,0
30324.0,0
30346.0,0
30367.0,0
30392.0,0
30413.0,0
30425.0,0
30427.0,0
30476.0,0
30483.0,0
30492.0,0
30495.0,0
30608.0,0
30647.0,0
30655.0,0
30659.0,0
30675.0,0
30829.0,0
30840.0,0
30867.0,0
30883.0,0
30934.0,0
31005.0,0
31045.0,0
31046.0,0
31057.0,0
31063.0,0
31133.0,0
31190.0,0
31247.0,0
31263.0,0
31292.0,0
31295.0,0
31316.0,0
31336.0,0
31411.0,0
31470.0,0
31501.0,0
31505.0,0
31506.0,0
31531.0,0
31589.0,0
31604.0,0
31647.0,0
31678.0,0
31706.0,0
31729.0,0
31770.0,0
31846.0,0
31909.0,0
31943.0,0
31959.0,0
31979.0,0
31983.0,1
32013.0,0
32040.0,0
32133.0,0
32138.0,0
32156.0,0
32181.0,0
32217.0,0
32270.0,0
32324.0,0
