Time,Deployed UPFs
0.0,0
126.0,1
165.0,1
173.0,1
257.0,1
309.0,2
455.0,2
465.0,2
474.0,2
505.0,2
520.0,2
527.0,2
547.0,2
612.0,3
643.0,3
645.0,3
653.0,3
777.0,3
846.0,3
851.0,3
876.0,3
905.0,4
1006.0,4
1052.0,4
1083.0,4
1092.0,4
1155.0,4
1249.0,4
1349.0,4
1356.0,4
1366.0,4
1383.0,5
1397.0,5
1416.0,5
1449.0,5
1517.0,5
1698.0,5
1708.0,5
1779.0,5
1834.0,6
1838.0,6
1844.0,6
1885.0,6
1888.0,6
1905.0,6
1948.0,6
1975.0,6
1985.0,7
2028.0,7
2063.0,7
2092.0,7
2116.0,7
2121.0,7
2164.0,7
2194.0,7
2206.0,7
2265.0,7
2269.0,8
2277.0,8
2346.0,8
2432.0,8
2441.0,8
2474.0,8
2569.0,8
2574.0,8
2598.0,9
2655.0,9
2681.0,9
2711.0,9
2722.0,9
2740.0,9
2757.0,9
2808.0,9
2957.0,9
2970.0,9
2985.0,10
2987.0,10
3017.0,10
3030.0,10
3031.0,10
3043.0,10
3072.0,10
3084.0,10
3144.0,10
3165.0,10
3199.0,10
3241.0,10
3273.0,11
3349.0,11
3358.0,11
3396.0,11
3397.0,11
3404.0,11
3408.0,11
3416.0,11
3437.0,11
3444.0,11
3450.0,12
3538.0,12
3583.0,12
3617.0,12
3629.0,12
3681.0,12
3718.0,12
3724.0,12
3766.0,12
3784.0,12
3879.0,12
3943.0,12
3947.0,13
4017.0,13
4043.0,13
4044.0,13
4090.0,13
4098.0,13
4148.0,13
4159.0,13
4171.0,13
4229.0,13
4308.0,14
4344.0,14
4344.0,14
4364.0,14
4376.0,14
4397.0,14
4439.0,14
4469.0,14
4498.0,14
4552.0,14
4554.0,15
4563.0,15
4692.0,15
4712.0,15
4822.0,15
4964.0,15
5044.0,15
5065.0,15
5081.0,16
5115.0,16
5165.0,16
5170.0,16
5363.0,16
5391.0,16
5394.0,16
5440.0,16
5451.0,16
5491.0,16
5502.0,16
5517.0,16
5587.0,16
5660.0,16
5689.0,16
5719.0,16
5763.0,17
5830.0,17
5848.0,17
5853.0,17
5855.0,17
5888.0,17
5926.0,17
5928.0,17
5947.0,18
5978.0,18
5989.0,18
5989.0,18
5993.0,18
6025.0,18
6068.0,18
6224.0,18
6241.0,18
6255.0,18
6259.0,19
6396.0,19
6446.0,19
6454.0,19
6467.0,19
6520.0,19
6534.0,19
6590.0,19
6630.0,20
6642.0,20
6702.0,20
6708.0,20
6710.0,20
6761.0,20
6766.0,20
6793.0,20
6817.0,21
6857.0,21
6859.0,21
6900.0,21
6981.0,21
6989.0,21
7032.0,21
7069.0,21
7105.0,22
7148.0,22
7181.0,22
7202.0,22
7301.0,22
7304.0,22
7305.0,22
7353.0,22
7370.0,23
7371.0,23
7384.0,23
7385.0,23
7427.0,23
7435.0,23
7475.0,23
7523.0,23
7543.0,23
7591.0,23
7600.0,23
7669.0,23
7692.0,23
7755.0,23
7867.0,23
7891.0,23
7950.0,24
8005.0,24
8048.0,24
8121.0,24
8216.0,24
8217.0,24
8221.0,24
8344.0,24
8346.0,24
8376.0,24
8382.0,24
8407.0,24
8424.0,24
8483.0,24
8516.0,25
8548.0,25
8577.0,25
8611.0,25
8647.0,25
8647.0,25
8703.0,25
8709.0,25
8769.0,25
8774.0,25
8825.0,25
8897.0,25
8901.0,25
9044.0,25
9063.0,25
9081.0,25
9101.0,25
9107.0,25
9224.0,25
9262.0,25
9283.0,25
9287.0,25
9322.0,26
9394.0,26
9421.0,26
9450.0,26
9477.0,26
9483.0,26
9527.0,26
9564.0,26
9584.0,26
9669.0,26
9807.0,27
9953.0,27
10021.0,27
10046.0,27
10253.0,27
10287.0,27
10318.0,27
10368.0,27
10410.0,27
10419.0,27
10499.0,27
10507.0,27
10521.0,27
10614.0,27
10649.0,28
10655.0,28
10664.0,28
10683.0,28
10687.0,28
10866.0,28
10870.0,28
10899.0,28
10970.0,28
10978.0,28
11046.0,28
11051.0,28
11105.0,28
11128.0,28
11212.0,29
11214.0,29
11284.0,29
11291.0,29
11311.0,29
11388.0,29
11415.0,29
11429.0,29
11513.0,30
11542.0,30
11749.0,30
11854.0,30
11888.0,30
12009.0,30
12021.0,30
12027.0,30
12066.0,30
12113.0,30
12132.0,30
12159.0,30
12179.0,30
12241.0,30
12266.0,31
12321.0,31
12356.0,31
12375.0,31
12378.0,31
12380.0,31
12421.0,31
12431.0,31
12432.0,31
12470.0,31
12494.0,31
12512.0,31
12576.0,32
12603.0,32
12616.0,32
12617.0,32
12742.0,32
12742.0,32
12762.0,32
12833.0,32
12851.0,31
12864.0,31
12910.0,31
13028.0,31
13045.0,31
13057.0,31
13063.0,31
13070.0,31
13113.0,31
13131.0,31
13158.0,32
13166.0,32
13167.0,32
13168.0,32
13182.0,32
13186.0,32
13212.0,32
13231.0,32
13280.0,32
13330.0,32
13334.0,32
13347.0,32
13351.0,32
13392.0,32
13457.0,32
13471.0,32
13526.0,33
13529.0,33
13539.0,33
13567.0,33
13587.0,33
13645.0,33
13658.0,33
13673.0,33
13752.0,33
13784.0,33
13809.0,33
13821.0,33
13841.0,34
13858.0,34
13875.0,34
13968.0,34
14016.0,34
14045.0,34
14078.0,34
14087.0,34
14136.0,34
14142.0,35
14161.0,35
14197.0,35
14331.0,35
14367.0,35
14377.0,35
14389.0,35
14396.0,35
14404.0,35
14418.0,35
14513.0,35
14544.0,35
14713.0,36
14735.0,36
14819.0,36
14832.0,36
14855.0,36
14879.0,36
14913.0,36
14927.0,36
14936.0,36
14960.0,36
14961.0,37
14972.0,37
15012.0,37
15049.0,37
15077.0,37
15080.0,37
15087.0,37
15256.0,37
15279.0,37
15286.0,37
15316.0,37
15349.0,37
15359.0,37
15397.0,37
15435.0,37
15458.0,37
15509.0,37
15514.0,37
15569.0,37
15709.0,37
15735.0,37
15764.0,37
15773.0,37
15830.0,37
15907.0,38
15974.0,38
15979.0,38
15982.0,38
16053.0,38
16084.0,38
16172.0,38
16243.0,38
16263.0,38
16278.0,38
16303.0,39
16308.0,39
16404.0,39
16425.0,39
16437.0,39
16478.0,39
16596.0,39
16609.0,39
16613.0,39
16679.0,39
16711.0,39
16711.0,39
16776.0,39
16792.0,39
16849.0,39
16885.0,39
16973.0,40
17002.0,40
17045.0,40
17124.0,40
17146.0,40
17153.0,40
17207.0,40
17250.0,40
17283.0,40
17301.0,40
17401.0,41
17423.0,41
17546.0,41
17583.0,41
17623.0,41
17709.0,41
17744.0,41
17803.0,41
17851.0,41
17858.0,41
17897.0,42
17907.0,42
17953.0,42
18062.0,42
18068.0,42
18145.0,42
18159.0,42
18196.0,42
18251.0,42
18282.0,42
18304.0,42
18322.0,42
18323.0,42
18345.0,42
18361.0,43
18451.0,43
18455.0,43
18469.0,43
18495.0,43
18521.0,43
18530.0,43
18537.0,43
18553.0,43
18555.0,43
18572.0,43
18592.0,43
18612.0,43
18614.0,43
18660.0,43
18695.0,43
18796.0,43
18819.0,43
19011.0,43
19060.0,43
19098.0,43
19156.0,43
19214.0,43
19252.0,43
19261.0,43
19274.0,43
19288.0,43
19291.0,43
19317.0,44
19342.0,44
19377.0,44
19377.0,44
19386.0,44
19453.0,44
19508.0,44
19522.0,44
19544.0,44
19552.0,44
19573.0,44
19597.0,44
19608.0,44
19614.0,44
19655.0,44
19660.0,44
19669.0,45
19681.0,45
19693.0,45
19730.0,45
19748.0,45
19757.0,45
19762.0,45
19773.0,45
19774.0,44
19796.0,44
19806.0,44
19901.0,44
19905.0,44
19907.0,44
19914.0,44
19944.0,44
20037.0,44
20055.0,44
20075.0,44
20089.0,45
20111.0,45
20135.0,45
20254.0,45
20259.0,45
20266.0,45
20294.0,45
20362.0,45
20363.0,45
20396.0,45
20409.0,46
20485.0,46
20513.0,46
20517.0,46
20531.0,46
20544.0,46
20556.0,46
20634.0,46
20651.0,46
20655.0,46
20670.0,46
20697.0,46
20704.0,46
20778.0,46
20779.0,46
20830.0,46
20875.0,46
20913.0,46
20959.0,46
20971.0,46
21031.0,46
21034.0,46
21062.0,46
21072.0,46
21083.0,46
21086.0,46
21120.0,46
21123.0,46
21142.0,46
21181.0,46
21202.0,46
21221.0,46
21236.0,46
21263.0,46
21379.0,47
21390.0,47
21403.0,47
21406.0,47
21444.0,47
21460.0,47
21506.0,47
21510.0,47
21539.0,47
21563.0,47
21635.0,48
21685.0,48
21706.0,48
21723.0,48
21728.0,48
21735.0,48
21760.0,48
21793.0,48
21848.0,48
21893.0,48
21972.0,49
21976.0,49
22001.0,49
22185.0,49
22187.0,49
22296.0,49
22324.0,49
22331.0,49
22333.0,49
22346.0,49
22348.0,49
22421.0,49
22483.0,49
22496.0,49
22523.0,49
22570.0,49
22601.0,49
22675.0,49
22690.0,49
22694.0,49
22713.0,49
22719.0,49
22769.0,49
22770.0,49
22823.0,49
22839.0,49
22905.0,50
22908.0,50
22923.0,50
22946.0,50
22974.0,50
22986.0,50
22988.0,50
22989.0,50
23021.0,50
23088.0,50
23106.0,50
23128.0,50
23151.0,50
23170.0,50
23280.0,50
23343.0,50
23366.0,50
23422.0,50
23427.0,51
23433.0,51
23435.0,51
23442.0,51
23454.0,51
23455.0,51
23464.0,51
23479.0,51
23527.0,51
23652.0,51
23656.0,51
23728.0,51
23745.0,51
23772.0,51
23780.0,51
