Time,Deployed UPFs
3499727.0,54
3499778.0,53
3499847.0,52
3499900.0,52
3499945.0,52
3499994.0,52
3499997.0,52
3500000.0,52
3500079.0,52
3500097.0,52
3500126.0,52
3500155.0,52
3500270.0,52
3500323.0,52
3500392.0,52
3500424.0,52
3500464.0,52
3500526.0,52
3500602.0,52
3500651.0,52
3500656.0,52
3500727.0,52
3500796.0,52
3500803.0,52
3500845.0,52
3500914.0,52
3500983.0,53
3501022.0,53
3501178.0,53
3501202.0,53
3501216.0,53
3501217.0,53
3501226.0,53
3501249.0,53
3501303.0,53
3501311.0,53
3501360.0,53
3501485.0,53
3501491.0,53
3501514.0,53
3501542.0,53
3501644.0,53
3501650.0,53
3501653.0,53
3501736.0,53
3501753.0,53
3501782.0,54
3501826.0,54
3501835.0,54
3501838.0,54
3501922.0,54
3501992.0,54
3501995.0,54
3501997.0,54
3502021.0,54
3502042.0,54
3502043.0,54
3502044.0,54
3502045.0,53
3502055.0,52
3502125.0,51
3502153.0,51
3502162.0,51
3502190.0,51
3502267.0,51
3502288.0,51
3502297.0,51
3502354.0,51
3502355.0,51
3502365.0,50
3502424.0,50
3502430.0,50
3502489.0,49
3502531.0,49
3502581.0,49
3502599.0,49
3502601.0,49
3502618.0,49
3502629.0,49
3502674.0,49
3502738.0,49
3502753.0,49
3502829.0,49
3502840.0,49
3502842.0,49
3502897.0,49
3503004.0,49
3503023.0,49
3503085.0,49
3503186.0,49
3503201.0,49
3503204.0,49
3503301.0,49
3503309.0,49
3503314.0,49
3503334.0,49
3503343.0,49
3503373.0,49
3503406.0,49
3503514.0,49
3503526.0,49
3503556.0,49
3503667.0,49
3503682.0,49
3503747.0,49
3503776.0,49
3503864.0,49
3503877.0,49
3503908.0,49
3503959.0,50
3504071.0,50
3504189.0,49
3504249.0,49
3504337.0,49
3504372.0,49
3504422.0,49
3504486.0,48
3504503.0,48
3504613.0,48
3504613.0,48
3504681.0,48
3504682.0,48
3504694.0,48
3504703.0,48
3504716.0,48
3504750.0,48
3504764.0,48
3504791.0,48
3504824.0,48
3504848.0,48
3504898.0,48
3504939.0,48
3504947.0,48
3504984.0,48
3505104.0,48
3505138.0,48
3505141.0,48
3505147.0,48
3505149.0,48
3505284.0,48
3505288.0,48
3505324.0,48
3505417.0,48
3505430.0,48
3505485.0,48
3505509.0,49
3505575.0,49
3505662.0,49
3505702.0,49
3505787.0,49
3505915.0,49
3505926.0,49
3505930.0,49
3506050.0,49
3506051.0,49
3506284.0,49
3506290.0,49
3506318.0,49
3506385.0,50
3506444.0,50
3506480.0,50
3506481.0,50
3506492.0,50
3506539.0,50
3506558.0,50
3506562.0,50
3506584.0,50
3506592.0,50
3506604.0,50
3506661.0,50
3506756.0,50
3506761.0,50
3506780.0,50
3506818.0,50
3506837.0,50
3506848.0,50
3506898.0,50
3506976.0,50
3506985.0,50
3507017.0,50
3507036.0,50
3507146.0,50
3507176.0,50
3507195.0,50
3507233.0,50
3507489.0,51
3507494.0,51
3507502.0,51
3507542.0,51
3507568.0,51
3507581.0,51
3507657.0,51
3507682.0,51
3507706.0,51
3507724.0,51
3507784.0,51
3507838.0,51
3507868.0,51
3507875.0,51
3507934.0,51
3507959.0,51
3507984.0,51
3507997.0,51
3508001.0,51
3508055.0,51
3508072.0,51
3508161.0,51
3508203.0,51
3508204.0,51
3508286.0,51
3508331.0,51
3508336.0,51
3508363.0,51
3508375.0,51
3508475.0,51
3508486.0,51
3508574.0,51
3508658.0,51
3508699.0,51
3508760.0,51
3508780.0,51
3508781.0,51
3508798.0,51
3508820.0,51
3508904.0,51
3508947.0,51
3508970.0,51
3508981.0,51
3509025.0,52
3509079.0,52
3509340.0,51
3509501.0,50
3509503.0,50
3509519.0,50
3509540.0,50
3509634.0,50
3509666.0,50
3509694.0,50
3509713.0,50
3509725.0,50
3509751.0,50
3509825.0,50
3509865.0,50
3509933.0,50
3509944.0,50
3509988.0,50
3510120.0,50
3510176.0,50
3510253.0,50
3510300.0,50
3510316.0,50
3510319.0,50
3510334.0,50
3510435.0,50
3510461.0,50
3510510.0,50
3510531.0,50
3510567.0,50
3510576.0,50
3510623.0,50
3510760.0,51
3510760.0,51
3510830.0,51
3510867.0,51
3510875.0,50
3510885.0,49
3510931.0,49
3511025.0,49
3511028.0,48
3511098.0,48
3511167.0,48
3511184.0,48
3511235.0,48
3511281.0,48
3511286.0,48
3511299.0,48
3511331.0,48
3511442.0,48
3511544.0,48
3511608.0,48
3511640.0,48
3511648.0,48
3511711.0,48
3511716.0,48
3511840.0,48
3511897.0,48
3511911.0,48
3511971.0,48
3512026.0,48
3512049.0,48
3512098.0,48
3512148.0,48
3512173.0,48
3512194.0,49
3512284.0,49
3512382.0,48
3512391.0,48
3512412.0,48
3512431.0,48
3512437.0,48
3512472.0,48
3512549.0,48
3512567.0,48
3512587.0,48
3512596.0,48
3512705.0,48
3512762.0,48
3512763.0,48
3512796.0,48
3512831.0,48
3512973.0,48
3512999.0,48
3513047.0,48
3513061.0,48
3513086.0,48
3513155.0,48
3513179.0,48
3513196.0,48
3513228.0,48
3513263.0,48
3513276.0,48
3513279.0,48
3513297.0,48
3513399.0,48
3513500.0,49
3513541.0,49
3513555.0,49
3513564.0,49
3513577.0,49
3513603.0,49
3513658.0,49
3513700.0,49
3513711.0,49
3513737.0,49
3513767.0,49
3513919.0,49
3513938.0,49
3513946.0,49
3513977.0,49
3513979.0,49
3513994.0,49
3514006.0,49
3514031.0,49
3514178.0,49
3514182.0,49
3514186.0,49
3514222.0,49
3514381.0,49
3514419.0,49
3514427.0,49
3514489.0,49
3514534.0,49
3514537.0,49
3514557.0,49
3514572.0,49
3514576.0,49
3514601.0,49
3514658.0,49
3514819.0,49
3514873.0,49
3514887.0,49
3514909.0,49
3514938.0,49
3514986.0,49
3515066.0,49
3515119.0,49
3515167.0,49
3515194.0,49
3515203.0,49
3515204.0,49
3515282.0,49
3515351.0,49
3515376.0,49
3515394.0,49
3515418.0,49
3515560.0,49
3515718.0,49
3515820.0,49
3515835.0,49
3515910.0,49
3515912.0,49
3516005.0,49
3516005.0,49
3516016.0,49
3516059.0,49
3516070.0,49
3516072.0,49
3516091.0,49
3516128.0,49
3516130.0,49
3516146.0,49
3516248.0,49
3516336.0,49
3516348.0,49
3516378.0,49
3516390.0,49
3516404.0,49
3516424.0,49
3516438.0,49
3516513.0,49
3516544.0,49
3516557.0,49
3516626.0,49
3516651.0,49
3516656.0,49
3516657.0,49
3516681.0,49
3516699.0,49
3516816.0,49
3516836.0,50
3516895.0,50
3517006.0,50
3517009.0,50
3517020.0,50
3517038.0,50
3517249.0,50
3517256.0,50
3517293.0,50
3517445.0,50
3517491.0,50
3517493.0,50
3517574.0,50
3517588.0,50
3517589.0,50
3517601.0,50
3517637.0,50
3517659.0,50
3517853.0,50
3517891.0,50
3517934.0,50
3518043.0,50
3518110.0,51
3518160.0,51
3518206.0,51
3518257.0,50
3518265.0,50
3518356.0,50
3518440.0,50
3518576.0,50
3518589.0,50
3518639.0,50
3518640.0,50
3518664.0,50
3518668.0,50
3518686.0,50
