Time,Utilization

15051.0,0.25
19616.0,0.375
20464.0,0.5
23456.0,0.375
23464.0,0.25
28098.0,0.125
30521.0,0.25
36678.0,0.375
37718.0,0.25
54196.0,0.375
55390.0,0.5
56404.0,0.25
56404.0,0.3125
60124.0,0.375
61846.0,0.4375
62598.0,0.5
64880.0,0.5625
65424.0,0.5
72570.0,0.5625
74542.0,0.5
76181.0,0.5625
76419.0,0.625
76476.0,0.5625
77354.0,0.625
79874.0,0.5625
80718.0,0.5
80889.0,0.4375
83707.0,0.375
88401.0,0.3125
92223.0,0.375
95327.0,0.3125
100485.0,0.375
100999.0,0.4375
103900.0,0.5
107318.0,0.5625
109068.0,0.5
109165.0,0.4375
110408.0,0.375
118650.0,0.3125
119321.0,0.375
121057.0,0.3125
123186.0,0.25
124753.0,0.3125
128424.0,0.375
129446.0,0.4375
134294.0,0.375
136908.0,0.4375
143431.0,0.375
143518.0,0.3125
148169.0,0.375
158637.0,0.3125
160917.0,0.375
162008.0,0.4375
163976.0,0.5
164323.0,0.4375
165550.0,0.375
165559.0,0.4375
167766.0,0.5
167986.0,0.4375
171679.0,0.5
179274.0,0.4375
179782.0,0.5
183656.0,0.4375
184257.0,0.375
188583.0,0.3125
193722.0,0.25
201453.0,0.3125
202561.0,0.375
202838.0,0.3125
211011.0,0.375
217540.0,0.4375
217925.0,0.5
218541.0,0.5625
223423.0,0.625
223752.0,0.6875
225719.0,0.75
230794.0,0.5
230794.0,0.5416666666666667
233990.0,0.5833333333333334
240120.0,0.5416666666666666
240236.0,0.5833333333333334
240359.0,0.5416666666666666
242377.0,0.5
243514.0,0.45833333333333337
243514.0,0.5
244356.0,0.5625
247761.0,0.625
250551.0,0.6875
251122.0,0.75
251839.0,0.6875
252719.0,0.625
253787.0,0.5625
256181.0,0.625
259734.0,0.6875
261168.0,0.75
268212.0,0.5
268212.0,0.5416666666666667
268613.0,0.5833333333333334
269493.0,0.6250000000000001
272366.0,0.5833333333333334
275051.0,0.5416666666666667
277748.0,0.5833333333333334
281203.0,0.5416666666666667
284745.0,0.5
285721.0,0.4583333333333333
285721.0,0.5625
287583.0,0.5
288006.0,0.5625
289039.0,0.625
291113.0,0.5625
291301.0,0.5
292915.0,0.5625
304087.0,0.5
304237.0,0.5625
304820.0,0.625
307606.0,0.6875
311756.0,0.625
317463.0,0.6875
317755.0,0.625
317812.0,0.5625
317968.0,0.5
318051.0,0.4375
321038.0,0.5
322294.0,0.5625
323374.0,0.5
324354.0,0.5625
326306.0,0.625
328679.0,0.5625
332377.0,0.625
339907.0,0.5625
348052.0,0.5
350216.0,0.5625
351667.0,0.625
353457.0,0.6875
353645.0,0.75
354976.0,0.6875
357138.0,0.75
358772.0,0.5
358772.0,0.5416666666666667
359781.0,0.5
360142.0,0.5416666666666666
362879.0,0.5
363504.0,0.5416666666666667
364890.0,0.5833333333333334
367969.0,0.5416666666666667
369405.0,0.49999999999999994
370220.0,0.4583333333333333
370220.0,0.5
372060.0,0.5625
378574.0,0.625
378798.0,0.5625
383577.0,0.625
385627.0,0.5625
387414.0,0.625
392146.0,0.5625
392798.0,0.5
396433.0,0.5625
397466.0,0.625
399548.0,0.5625
400580.0,0.5
400670.0,0.4375
401501.0,0.375
401935.0,0.4375
402019.0,0.5
403304.0,0.5625
404263.0,0.625
406708.0,0.6875
407448.0,0.75
408051.0,0.5
408051.0,0.5416666666666667
415774.0,0.5
418543.0,0.5416666666666666
420648.0,0.5
423937.0,0.5416666666666667
427988.0,0.5833333333333334
428305.0,0.5416666666666666
429373.0,0.5833333333333333
433460.0,0.5416666666666666
433769.0,0.5
434260.0,0.4583333333333333
434260.0,0.5625
437901.0,0.5
440749.0,0.5625
445763.0,0.625
447911.0,0.6875
455111.0,0.625
458528.0,0.5625
459282.0,0.625
462974.0,0.5625
466466.0,0.5
466850.0,0.5625
467290.0,0.625
467511.0,0.5625
476105.0,0.5
478216.0,0.4375
478732.0,0.5
478779.0,0.5625
484129.0,0.5
484225.0,0.5625
484479.0,0.5
485102.0,0.5625
490989.0,0.625
492259.0,0.6875
493614.0,0.75
500476.0,0.5
500476.0,0.5416666666666666
509936.0,0.5833333333333333
512635.0,0.5416666666666666
513296.0,0.5
514137.0,0.5416666666666667
516430.0,0.5833333333333334
517829.0,0.625
518216.0,0.5833333333333334
519055.0,0.5416666666666667
520326.0,0.5833333333333334
524887.0,0.5416666666666666
525313.0,0.5833333333333334
525357.0,0.5416666666666666
528806.0,0.5833333333333334
531839.0,0.5416666666666667
532198.0,0.5833333333333334
537361.0,0.5416666666666666
538607.0,0.5833333333333334
538731.0,0.625
539706.0,0.6666666666666667
543059.0,0.625
543762.0,0.5833333333333334
544726.0,0.5416666666666666
552915.0,0.5
554530.0,0.45833333333333326
554530.0,0.5
555094.0,0.5625
557406.0,0.625
558185.0,0.5625
563527.0,0.5
568339.0,0.4375
570584.0,0.5
571814.0,0.4375
575706.0,0.375
587589.0,0.4375
590580.0,0.375
597176.0,0.4375
598531.0,0.375
599608.0,0.4375
601514.0,0.5
604505.0,0.4375
605583.0,0.5
610800.0,0.4375
611538.0,0.5
612050.0,0.5625
614615.0,0.5
631629.0,0.4375
635103.0,0.5
638756.0,0.5625
642650.0,0.5
645507.0,0.5625
651569.0,0.625
653307.0,0.6875
653744.0,0.625
659777.0,0.5625
661614.0,0.625
673838.0,0.6875
673844.0,0.625
677319.0,0.6875
678270.0,0.625
682568.0,0.6875
690512.0,0.75
692575.0,0.5
692575.0,0.5416666666666667
693069.0,0.5833333333333334
693253.0,0.6250000000000001
694845.0,0.5833333333333334
697165.0,0.625
698445.0,0.5833333333333334
701634.0,0.625
701825.0,0.6666666666666666
703183.0,0.625
704058.0,0.6666666666666666
705211.0,0.625
707752.0,0.6666666666666667
