Time,Utilization

151.0,0.25
197.0,0.375
206.0,0.5
307.0,0.25
307.0,0.3125
369.0,0.375
545.0,0.4375
557.0,0.5
568.0,0.5625
606.0,0.625
624.0,0.6875
632.0,0.75
655.0,0.5
655.0,0.5416666666666667
732.0,0.5833333333333334
769.0,0.6250000000000001
772.0,0.6666666666666667
782.0,0.7083333333333334
931.0,0.7500000000000001
1014.0,0.7916666666666667
1020.0,0.8333333333333335
1050.0,0.625
1050.0,0.65625
1085.0,0.6875
1206.0,0.71875
1261.0,0.75
1298.0,0.78125
1309.0,0.8125
1384.0,0.84375
1409.0,0.8125
1497.0,0.84375
1625.0,0.875
1636.0,0.7
1636.0,0.7250000000000001
1656.0,0.7500000000000001
1672.0,0.7750000000000001
1695.0,0.8
1735.0,0.8250000000000001
1817.0,0.8500000000000001
2034.0,0.8750000000000001
2046.0,0.9000000000000001
2131.0,0.7500000000000001
2131.0,0.7708333333333334
2197.0,0.7916666666666667
2201.0,0.8125
2208.0,0.8333333333333334
2257.0,0.8541666666666667
2261.0,0.875
2281.0,0.8958333333333334
2323.0,0.8750000000000001
2332.0,0.8958333333333335
2364.0,0.9166666666666667
2427.0,0.7857142857142857
2427.0,0.8035714285714286
2469.0,0.8214285714285715
2504.0,0.8392857142857143
2532.0,0.8571428571428572
2538.0,0.875
2589.0,0.8928571428571429
2625.0,0.9107142857142857
2640.0,0.9285714285714286
2711.0,0.8125
2711.0,0.828125
2716.0,0.84375
2725.0,0.859375
2808.0,0.875
2835.0,0.859375
2911.0,0.875
2922.0,0.890625
2961.0,0.90625
3075.0,0.921875
3081.0,0.9375
3109.0,0.8333333333333333
3109.0,0.8472222222222221
3198.0,0.8333333333333333
3208.0,0.8472222222222221
3244.0,0.861111111111111
3257.0,0.8749999999999999
3278.0,0.8888888888888888
3298.0,0.9027777777777777
3359.0,0.9166666666666666
3538.0,0.9305555555555555
3553.0,0.9444444444444443
3557.0,0.9305555555555555
3571.0,0.9444444444444443
3573.0,0.85
3573.0,0.8624999999999999
3608.0,0.8749999999999999
3625.0,0.8875
3639.0,0.8999999999999999
3673.0,0.9125
3687.0,0.9249999999999999
3759.0,0.9374999999999999
3820.0,0.9249999999999999
3825.0,0.9375
3876.0,0.95
3915.0,0.8636363636363638
3915.0,0.8750000000000001
3951.0,0.8636363636363638
4006.0,0.8750000000000001
4017.0,0.8863636363636365
4062.0,0.8977272727272728
4063.0,0.9090909090909092
4076.0,0.9204545454545455
4086.0,0.9318181818181819
4111.0,0.9431818181818183
4119.0,0.9545454545454547
4126.0,0.875
4126.0,0.8854166666666666
4135.0,0.875
4146.0,0.8645833333333334
4146.0,0.8636363636363639
4231.0,0.8750000000000002
4285.0,0.8863636363636366
4326.0,0.8977272727272729
4340.0,0.9090909090909093
4454.0,0.9204545454545456
4505.0,0.9318181818181821
4527.0,0.9431818181818183
4641.0,0.9545454545454548
4717.0,0.875
4717.0,0.8854166666666666
4722.0,0.8958333333333333
4837.0,0.90625
4838.0,0.9166666666666666
4893.0,0.9270833333333333
4902.0,0.9375
4961.0,0.9479166666666666
4974.0,0.9583333333333333
4988.0,0.8846153846153846
4988.0,0.8942307692307692
5057.0,0.9038461538461537
5147.0,0.8942307692307692
5152.0,0.9038461538461539
5195.0,0.9134615384615384
5218.0,0.923076923076923
5232.0,0.9326923076923077
5257.0,0.9423076923076923
5307.0,0.9519230769230769
5342.0,0.9615384615384615
5376.0,0.8928571428571427
5376.0,0.9017857142857141
5441.0,0.9107142857142855
