Time,Busy UPFs
0.0,0
220.0,1
249.0,1
403.0,1
987.0,1
1021.0,1
1145.0,2
1303.0,2
1380.0,2
1418.0,2
1426.0,2
1438.0,2
1714.0,2
1907.0,2
2021.0,3
2071.0,3
2194.0,3
2777.0,3
3153.0,3
3169.0,3
3235.0,3
3241.0,3
3530.0,3
3661.0,4
3674.0,4
3711.0,4
3771.0,4
3916.0,4
3929.0,4
3988.0,4
4261.0,4
4272.0,4
4490.0,4
4597.0,4
4836.0,4
4950.0,4
4955.0,5
5124.0,5
5521.0,5
5756.0,5
5814.0,5
6090.0,5
6362.0,5
6492.0,5
6556.0,6
6649.0,6
6651.0,6
6693.0,6
7171.0,6
7374.0,6
7922.0,6
7982.0,6
8139.0,7
8194.0,7
8221.0,7
8268.0,7
8314.0,7
8481.0,7
8497.0,7
8532.0,7
8721.0,8
8764.0,8
8815.0,8
8960.0,8
8985.0,8
9417.0,8
9558.0,8
9597.0,8
9723.0,8
10103.0,8
10173.0,8
10553.0,8
10614.0,9
10664.0,9
10725.0,9
10966.0,9
11107.0,9
11125.0,9
11152.0,9
11155.0,9
11256.0,9
11331.0,9
11377.0,9
11552.0,9
11693.0,9
11745.0,9
11829.0,9
12093.0,9
12207.0,9
12262.0,9
12295.0,10
12386.0,10
12706.0,10
13078.0,10
13146.0,10
13493.0,10
13699.0,10
13781.0,10
13812.0,10
14011.0,10
14076.0,10
14171.0,10
14293.0,10
14493.0,10
14551.0,10
14605.0,10
14888.0,10
15005.0,11
15120.0,11
15207.0,11
15276.0,11
15420.0,11
15551.0,11
15557.0,11
15632.0,11
15877.0,11
15892.0,11
16022.0,11
16611.0,12
16643.0,12
16687.0,12
16908.0,12
16922.0,12
17224.0,12
17251.0,12
17256.0,12
17389.0,12
17444.0,12
17461.0,12
17579.0,12
17627.0,12
17630.0,12
17637.0,12
17745.0,12
17852.0,13
17937.0,13
17945.0,13
18062.0,13
18092.0,13
18097.0,13
18206.0,13
18240.0,13
18343.0,13
18425.0,13
18462.0,14
18466.0,14
18479.0,14
18483.0,14
18504.0,14
18546.0,14
18747.0,14
18854.0,14
18910.0,14
19185.0,14
19263.0,14
19709.0,14
19858.0,15
19879.0,15
19941.0,15
20330.0,15
20395.0,15
20397.0,15
20462.0,15
20604.0,15
20662.0,15
20895.0,15
20911.0,15
21044.0,15
21117.0,16
21356.0,16
21371.0,16
21659.0,16
21674.0,16
21752.0,16
21752.0,16
22057.0,16
22426.0,16
22427.0,16
22464.0,16
22479.0,16
22572.0,16
22686.0,16
22696.0,16
22871.0,16
22893.0,17
22897.0,17
23068.0,17
23257.0,16
23417.0,15
23427.0,15
23464.0,15
23567.0,14
23756.0,14
23759.0,14
23800.0,14
23994.0,14
24029.0,14
24129.0,13
24142.0,13
24266.0,13
24368.0,13
24745.0,13
24754.0,13
25255.0,13
25417.0,13
25521.0,13
25535.0,13
25592.0,13
25731.0,13
25735.0,13
25763.0,14
26016.0,14
26124.0,14
26420.0,14
26636.0,14
26691.0,14
27080.0,14
27086.0,14
27091.0,14
27343.0,14
27362.0,14
27819.0,14
27842.0,14
27899.0,14
28033.0,14
28203.0,14
28257.0,14
28537.0,14
28673.0,14
28677.0,14
28989.0,14
29013.0,14
29021.0,14
29057.0,14
29131.0,14
29254.0,14
29422.0,14
29573.0,14
29842.0,14
29922.0,14
29927.0,14
29973.0,14
30130.0,14
30133.0,15
30216.0,15
30288.0,15
30373.0,15
30871.0,15
30912.0,15
30984.0,15
31059.0,15
31159.0,15
31637.0,15
31652.0,15
31805.0,15
31827.0,15
31828.0,15
31853.0,15
31924.0,15
32108.0,15
32115.0,15
32148.0,16
32251.0,16
32368.0,16
32433.0,16
32636.0,16
32701.0,16
32981.0,16
33036.0,16
33070.0,16
33181.0,16
33285.0,16
33334.0,17
33408.0,17
33454.0,17
33553.0,17
33606.0,17
33671.0,17
33693.0,17
33883.0,17
33899.0,17
34128.0,17
34184.0,18
34325.0,18
34481.0,18
34509.0,18
34544.0,18
34923.0,18
35012.0,18
35097.0,18
35158.0,19
35381.0,19
35566.0,19
35708.0,19
35743.0,19
35821.0,19
35862.0,19
35970.0,19
36020.0,19
36048.0,19
36057.0,19
36068.0,19
36345.0,19
36411.0,19
36584.0,19
36673.0,20
36793.0,20
36969.0,20
37188.0,20
37200.0,20
37508.0,20
37520.0,20
37546.0,20
37687.0,20
37827.0,20
37902.0,20
38185.0,20
38289.0,20
38406.0,20
38487.0,20
38651.0,21
38679.0,21
38816.0,21
38823.0,21
38826.0,21
39080.0,21
39105.0,21
39454.0,21
39517.0,21
39523.0,21
39628.0,21
39872.0,21
39892.0,21
39977.0,21
40021.0,21
40192.0,21
40241.0,22
40587.0,22
40640.0,22
40744.0,22
40892.0,22
40896.0,22
41035.0,22
41093.0,22
41240.0,22
41368.0,22
41396.0,22
41415.0,22
41565.0,22
41661.0,22
41756.0,22
41835.0,22
41850.0,22
41871.0,22
41894.0,22
41934.0,22
42016.0,22
42026.0,22
42027.0,22
42105.0,22
42156.0,22
42228.0,22
42271.0,22
42304.0,22
42395.0,23
42715.0,23
42806.0,23
42882.0,23
42915.0,23
43005.0,23
43065.0,23
43122.0,23
43197.0,23
43354.0,23
43393.0,23
43500.0,23
43542.0,23
43750.0,23
43806.0,23
43847.0,23
43876.0,23
44363.0,23
44536.0,23
44565.0,24
44570.0,24
44756.0,24
44815.0,24
44867.0,24
45025.0,24
45036.0,24
45071.0,24
45285.0,24
45370.0,24
45428.0,24
45443.0,24
45477.0,24
45537.0,24
45549.0,24
45752.0,23
45849.0,22
45868.0,23
45900.0,23
45921.0,23
45953.0,23
46031.0,23
46087.0,23
46482.0,23
46582.0,23
46907.0,23
46921.0,23
47015.0,23
47190.0,23
47243.0,23
47293.0,23
47319.0,23
47466.0,23
47987.0,23
48021.0,23
48040.0,23
48061.0,23
48193.0,23
48196.0,23
48235.0,23
48619.0,23
48625.0,23
48706.0,23
48772.0,23
48788.0,23
48969.0,23
49182.0,23
49304.0,23
49516.0,23
49528.0,23
49575.0,23
49649.0,23
49743.0,23
49789.0,23
