Time,Rejected Sessions
68541.0,1
68546.0,2
68593.0,2
68656.0,3
68658.0,4
68696.0,5
68721.0,6
68724.0,7
68727.0,8
68793.0,9
68813.0,10
68817.0,10
68864.0,10
68885.0,10
68900.0,10
68919.0,10
68929.0,10
68953.0,10
68954.0,10
68959.0,10
68966.0,10
69019.0,11
69021.0,11
69030.0,11
69044.0,11
69080.0,12
69106.0,12
69120.0,12
69126.0,13
69143.0,14
69146.0,15
69146.0,15
69210.0,15
69227.0,16
69234.0,17
69260.0,18
69292.0,19
69298.0,20
69326.0,21
69332.0,22
69361.0,22
69364.0,22
69390.0,22
69414.0,23
69464.0,24
69481.0,24
69481.0,24
69502.0,24
69529.0,24
69539.0,24
69552.0,24
69595.0,24
69598.0,24
69672.0,24
69677.0,24
69702.0,24
69732.0,24
69787.0,24
69805.0,24
69843.0,24
69848.0,24
69878.0,24
69896.0,24
69912.0,24
69919.0,24
69922.0,24
69928.0,24
69929.0,24
69949.0,24
69983.0,24
70020.0,24
70068.0,24
70096.0,24
70112.0,24
70168.0,24
70177.0,24
70185.0,24
70201.0,25
70219.0,25
70259.0,26
70263.0,27
70290.0,27
70326.0,27
70332.0,27
70350.0,27
70365.0,27
70378.0,27
70386.0,28
70399.0,29
70497.0,30
70534.0,30
70540.0,30
70602.0,31
70606.0,32
70678.0,33
70686.0,34
70696.0,35
70723.0,36
70776.0,36
70788.0,36
70865.0,37
70867.0,37
70905.0,38
70912.0,39
70929.0,40
70948.0,41
70949.0,41
70955.0,41
70957.0,41
70966.0,42
71056.0,43
71058.0,43
71083.0,43
71090.0,44
71112.0,45
71116.0,46
71158.0,46
71313.0,46
71336.0,46
71357.0,46
71410.0,46
71418.0,46
71430.0,46
71438.0,46
71447.0,46
71463.0,46
71475.0,46
71501.0,46
71548.0,46
71568.0,46
71572.0,46
71595.0,46
71597.0,46
71620.0,47
71627.0,48
71650.0,49
71652.0,50
71657.0,51
71662.0,52
71665.0,52
71670.0,52
71689.0,52
71705.0,52
71709.0,52
71715.0,52
71726.0,53
71759.0,54
71778.0,55
71779.0,56
71780.0,57
71808.0,57
71819.0,57
71821.0,58
71825.0,59
71864.0,59
71876.0,59
71884.0,60
71920.0,60
71993.0,60
72053.0,61
72077.0,61
72090.0,62
72118.0,63
72169.0,63
