Time,Busy UPFs
0.0,0
51.0,1
58.0,1
94.0,1
229.0,1
237.0,1
266.0,2
303.0,2
321.0,2
330.0,2
332.0,2
335.0,2
399.0,2
444.0,2
471.0,3
483.0,3
512.0,3
647.0,3
734.0,3
738.0,3
754.0,3
822.0,3
853.0,4
856.0,4
865.0,4
913.0,4
916.0,4
993.0,4
996.0,4
1047.0,4
1072.0,5
1128.0,5
1142.0,5
1155.0,5
1156.0,5
1195.0,5
1287.0,5
1342.0,5
1356.0,5
1420.0,5
1483.0,6
1513.0,6
1528.0,6
1550.0,6
1551.0,6
1561.0,6
1672.0,6
1719.0,6
1846.0,7
1860.0,7
1897.0,7
1910.0,7
1917.0,7
1928.0,7
1939.0,7
1978.0,7
1982.0,8
1990.0,8
2034.0,8
2044.0,8
2090.0,8
2096.0,8
2196.0,8
2221.0,8
2238.0,8
2268.0,9
2356.0,9
2372.0,9
2460.0,9
2500.0,9
2589.0,9
2594.0,9
2601.0,9
2642.0,9
2653.0,10
2694.0,10
2727.0,10
2739.0,10
2759.0,10
2820.0,10
2847.0,10
2860.0,10
2868.0,11
2871.0,11
2963.0,11
3050.0,11
3065.0,11
3193.0,11
3212.0,11
3220.0,11
3266.0,11
3303.0,11
3332.0,11
3378.0,11
3392.0,12
3470.0,12
3497.0,12
3544.0,12
3560.0,12
3594.0,12
3625.0,12
3627.0,12
3645.0,13
3702.0,13
3706.0,13
3736.0,13
3880.0,13
3941.0,13
3945.0,13
4015.0,13
4023.0,14
4054.0,14
4067.0,14
4072.0,14
4091.0,14
4099.0,14
4110.0,14
4111.0,14
4113.0,14
4138.0,14
4163.0,14
4183.0,14
4185.0,15
4212.0,15
4219.0,15
4221.0,15
4254.0,15
4278.0,15
4297.0,15
4306.0,15
4307.0,16
4310.0,16
4311.0,16
4316.0,16
4397.0,16
4410.0,16
4474.0,16
4492.0,16
4595.0,17
4649.0,17
4739.0,17
4754.0,17
4755.0,17
4770.0,17
4803.0,17
4817.0,17
4871.0,18
4875.0,18
4906.0,18
4923.0,18
4979.0,18
4983.0,18
5050.0,18
5054.0,18
5072.0,19
5229.0,19
5237.0,19
5241.0,19
5263.0,19
5290.0,19
5293.0,19
5334.0,19
5425.0,19
5460.0,19
5531.0,19
5539.0,19
5540.0,19
5626.0,19
5629.0,20
5658.0,20
5682.0,20
5772.0,20
5861.0,20
5888.0,20
5926.0,20
5950.0,20
5954.0,20
6001.0,20
6066.0,21
6160.0,21
6210.0,21
6314.0,21
6316.0,21
6360.0,21
6484.0,21
6503.0,21
6574.0,21
6587.0,21
6652.0,22
6684.0,22
6757.0,22
6763.0,22
6773.0,22
6791.0,22
6820.0,22
6865.0,22
6894.0,22
6895.0,23
6975.0,23
6977.0,23
7024.0,23
7025.0,23
7045.0,23
7062.0,23
7082.0,23
7197.0,23
7224.0,23
7358.0,23
7375.0,23
7414.0,24
7420.0,24
7426.0,24
7441.0,24
7443.0,24
7486.0,24
7488.0,24
7496.0,24
7520.0,24
7547.0,24
7609.0,24
7645.0,25
7689.0,25
7702.0,25
7710.0,25
7736.0,25
7760.0,25
7772.0,25
7800.0,25
7815.0,25
7823.0,25
7836.0,25
7851.0,25
7856.0,26
7879.0,26
7900.0,26
7901.0,26
7904.0,26
7946.0,26
7957.0,26
7970.0,26
8003.0,26
8039.0,26
8046.0,26
8054.0,26
8098.0,26
8142.0,26
8163.0,26
8183.0,26
8249.0,27
8292.0,27
8325.0,27
8333.0,27
8361.0,27
8398.0,27
8405.0,27
8408.0,27
8411.0,28
8448.0,28
8475.0,28
8530.0,28
8551.0,28
8620.0,28
8671.0,28
8674.0,28
8745.0,28
8754.0,28
8819.0,29
8837.0,29
8903.0,29
8927.0,29
8954.0,29
8973.0,29
9011.0,29
9050.0,29
9111.0,30
9198.0,30
9213.0,30
9215.0,30
9268.0,30
9286.0,30
9296.0,30
9301.0,30
9321.0,30
9332.0,30
9372.0,30
9384.0,30
9476.0,31
9489.0,31
9500.0,31
9534.0,31
9535.0,31
9568.0,31
9616.0,31
9652.0,31
9757.0,31
9762.0,31
9768.0,32
9797.0,32
9800.0,32
9801.0,32
9831.0,32
