Time,Idle UPFs
0.0,0
132.0,0
149.0,0
241.0,0
592.0,0
613.0,1
688.0,0
783.0,0
829.0,0
852.0,0
857.0,0
864.0,0
1030.0,0
1146.0,1
1215.0,0
1245.0,0
1319.0,0
1669.0,0
1895.0,0
1905.0,0
1945.0,0
2122.0,1
2201.0,0
2209.0,0
2232.0,0
2355.0,0
2363.0,0
2509.0,0
2562.0,0
2569.0,0
2700.0,0
2764.0,1
2908.0,0
2965.0,0
2977.0,0
2980.0,0
3082.0,0
3141.0,0
3321.0,0
3462.0,0
3497.0,0
3663.0,0
3826.0,0
3904.0,1
3943.0,0
3999.0,0
4000.0,0
4026.0,0
4313.0,0
4435.0,0
4764.0,0
4800.0,1
4895.0,0
4928.0,0
4944.0,0
4972.0,0
5000.0,0
5101.0,0
5111.0,0
5132.0,1
5246.0,0
5272.0,0
5390.0,0
5405.0,0
5664.0,0
5772.0,0
5848.0,0
6076.0,1
6083.0,0
6118.0,0
6346.0,0
6449.0,0
6678.0,0
6689.0,0
6707.0,0
6813.0,0
6841.0,0
6946.0,1
7031.0,0
7062.0,0
7112.0,0
7214.0,0
7271.0,0
7339.0,0
7372.0,0
7392.0,0
7639.0,0
7903.0,1
8235.0,0
8284.0,0
8295.0,0
8303.0,0
8423.0,0
8519.0,0
8593.0,0
8603.0,0
8689.0,0
8713.0,0
8748.0,0
8950.0,0
9020.0,0
9133.0,1
9142.0,1
9184.0,0
9271.0,0
9350.0,0
9354.0,0
9399.0,0
9546.0,0
9555.0,0
9633.0,0
9773.0,1
9796.0,1
10006.0,1
10165.0,0
10174.0,0
10355.0,0
10375.0,0
10411.0,0
10455.0,0
10488.0,0
10569.0,0
10598.0,0
10600.0,0
10605.0,1
10670.0,0
10735.0,0
10744.0,0
10786.0,0
10791.0,0
10844.0,0
10861.0,0
10879.0,0
10882.0,0
10968.0,0
11030.0,0
11079.0,1
11101.0,0
11102.0,0
11103.0,0
11111.0,0
11114.0,0
11127.0,0
11258.0,0
11337.0,0
11371.0,0
11458.0,0
11536.0,0
11583.0,0
11851.0,0
11949.0,1
11990.0,1
12209.0,0
12223.0,0
12262.0,0
12264.0,0
12288.0,0
12303.0,0
12389.0,0
12424.0,0
12564.0,0
12574.0,0
12654.0,0
12698.0,0
12812.0,1
12842.0,1
12851.0,0
13024.0,0
13033.0,0
13080.0,0
13507.0,0
13516.0,0
13572.0,0
13640.0,0
13646.0,1
13751.0,0
14079.0,0
14151.0,0
14211.0,0
14282.0,0
14284.0,0
14506.0,0
14514.0,0
14539.0,0
14589.0,0
14650.0,0
14696.0,0
14882.0,0
15183.0,0
15280.0,0
