Time,Busy UPFs
0.0,0
66.0,1
75.0,1
121.0,1
297.0,1
308.0,1
346.0,2
394.0,2
417.0,2
429.0,2
432.0,2
436.0,2
519.0,2
577.0,2
612.0,3
627.0,3
664.0,3
839.0,3
952.0,3
957.0,3
977.0,3
1066.0,3
1106.0,4
1110.0,4
1122.0,4
1184.0,4
1188.0,4
1288.0,4
1292.0,4
1358.0,4
1390.0,5
1399.0,5
1462.0,5
1497.0,5
1499.0,5
1550.0,5
1670.0,5
1741.0,5
1759.0,5
1842.0,5
1924.0,6
1963.0,6
1983.0,6
2011.0,6
2012.0,6
2025.0,6
2169.0,6
2230.0,6
2362.0,7
2395.0,7
2413.0,7
2461.0,7
2478.0,7
2486.0,7
2500.0,7
2514.0,7
2565.0,7
2570.0,7
2581.0,8
2638.0,8
2651.0,8
2710.0,8
2718.0,8
2848.0,8
2902.0,8
2940.0,8
3054.0,9
3067.0,9
3075.0,9
3189.0,9
3241.0,9
3356.0,9
3362.0,9
3371.0,9
3424.0,9
3438.0,9
3475.0,10
3491.0,10
3534.0,10
3550.0,10
3575.0,10
3655.0,10
3689.0,10
3706.0,10
3716.0,10
3840.0,10
3972.0,11
4138.0,11
4163.0,11
4173.0,11
4233.0,11
4281.0,11
4318.0,11
4378.0,11
4396.0,12
4497.0,12
4532.0,12
4593.0,12
4614.0,12
4658.0,12
4663.0,12
4698.0,12
4700.0,12
4723.0,12
4797.0,13
4802.0,13
4841.0,13
4937.0,13
5028.0,13
5108.0,13
5113.0,13
5204.0,13
5214.0,13
5254.0,13
5271.0,14
5312.0,14
5327.0,14
5328.0,14
5331.0,14
5364.0,14
5397.0,14
5423.0,14
5426.0,15
5461.0,15
5470.0,15
5472.0,15
5515.0,15
5546.0,15
5571.0,15
5582.0,15
5583.0,16
5587.0,16
5589.0,16
5596.0,16
5701.0,16
5718.0,16
5801.0,16
5825.0,16
5959.0,17
6029.0,17
6146.0,17
6166.0,17
6167.0,17
6187.0,17
6230.0,17
6248.0,17
6318.0,18
6323.0,18
6363.0,18
6385.0,18
6397.0,18
6457.0,18
6462.0,18
6489.0,18
6549.0,18
6554.0,18
6578.0,18
6604.0,18
6792.0,18
6797.0,19
6825.0,19
6859.0,19
6862.0,19
6915.0,19
7079.0,19
7181.0,19
7182.0,19
7208.0,19
7293.0,19
7297.0,20
7335.0,20
7366.0,20
7430.0,20
7456.0,20
7482.0,20
7633.0,20
7636.0,20
7682.0,20
7714.0,20
7719.0,20
7759.0,20
7779.0,20
7813.0,20
7864.0,20
7906.0,20
7985.0,20
8050.0,20
8185.0,20
8187.0,20
8406.0,20
8410.0,21
8430.0,21
8452.0,21
8522.0,21
8538.0,21
8622.0,21
8663.0,21
8701.0,21
8758.0,21
8765.0,21
8778.0,21
8801.0,21
8838.0,21
8934.0,21
9039.0,22
9041.0,22
9102.0,22
9103.0,22
9128.0,22
9130.0,22
9150.0,22
9176.0,22
9177.0,22
9326.0,22
9360.0,22
9556.0,22
9607.0,23
9614.0,23
9622.0,23
9644.0,23
9700.0,23
9703.0,23
9713.0,23
9744.0,23
9780.0,24
9808.0,24
9861.0,24
9965.0,24
9982.0,24
9993.0,24
10027.0,24
10059.0,24
10074.0,24
10110.0,24
10140.0,25
10156.0,25
10176.0,25
10183.0,25
10240.0,25
10245.0,25
10314.0,25
10331.0,25
10374.0,26
10421.0,26
10430.0,26
10439.0,26
10441.0,26
10512.0,26
10544.0,26
10550.0,26
10555.0,26
10582.0,26
10608.0,26
10693.0,26
10749.0,26
10792.0,26
10803.0,26
10839.0,26
10887.0,27
10896.0,27
10899.0,27
10903.0,27
10987.0,27
11059.0,27
11086.0,27
11175.0,27
11241.0,28
11245.0,28
11338.0,28
11350.0,28
11435.0,28
11440.0,28
11458.0,28
11498.0,28
11518.0,28
11543.0,28
11575.0,28
11610.0,28
11635.0,28
11684.0,28
11734.0,29
11814.0,29
11864.0,29
11927.0,29
11946.0,29
11948.0,29
12053.0,29
12059.0,29
12085.0,29
12099.0,29
12151.0,30
12166.0,30
12249.0,30
12286.0,30
12317.0,30
12362.0,30
12363.0,30
12405.0,30
12467.0,30
12514.0,30
12611.0,31
12651.0,31
12658.0,31
12665.0,31
12702.0,31
12705.0,31
12706.0,31
12745.0,31
12767.0,31
12780.0,31
12790.0,32
12914.0,32
12965.0,32
12975.0,32
13002.0,32
13037.0,32
13107.0,32
13119.0,32
13151.0,33
13187.0,33
13226.0,33
13256.0,33
13265.0,33
13412.0,33
13464.0,33
13473.0,33
13475.0,33
13531.0,33
13612.0,34
13625.0,34
13626.0,34
13691.0,34
13717.0,34
13721.0,34
13735.0,34
13740.0,34
13751.0,34
13863.0,34
13879.0,34
13895.0,34
13936.0,35
14085.0,35
14187.0,35
14268.0,35
14284.0,35
14299.0,35
14358.0,35
14508.0,35
14524.0,35
14527.0,35
14531.0,35
14550.0,36
14572.0,36
14584.0,36
14700.0,36
14732.0,36
14737.0,36
14746.0,36
14828.0,36
14869.0,36
14906.0,36
14907.0,36
14973.0,36
14988.0,36
15010.0,36
15052.0,36
15137.0,36
15191.0,36
15193.0,36
15196.0,36
15217.0,36
15221.0,36
15280.0,37
15366.0,37
15382.0,37
15387.0,37
15453.0,37
15485.0,37
15538.0,37
15578.0,37
15661.0,37
15756.0,37
15769.0,37
15772.0,37
15782.0,38
15784.0,38
15914.0,38
15947.0,38
15967.0,38
16007.0,38
16013.0,38
16018.0,38
16083.0,38
16122.0,38
16122.0,38
16172.0,39
16186.0,39
16188.0,39
16328.0,39
16350.0,39
16383.0,39
16465.0,39
16557.0,39
16591.0,39
16619.0,39
16625.0,39
16643.0,39
16644.0,39
16669.0,40
16784.0,40
16819.0,40
16847.0,40
16879.0,40
16899.0,40
16953.0,40
17116.0,40
17169.0,40
17183.0,40
17194.0,40
17197.0,40
17281.0,40
17312.0,40
17329.0,40
17355.0,40
17364.0,40
17377.0,40
17421.0,41
17422.0,41
17437.0,41
17463.0,41
17536.0,41
17593.0,41
17647.0,41
17674.0,41
17739.0,41
17752.0,41
17848.0,41
17893.0,41
17900.0,41
17950.0,41
18056.0,41
18152.0,41
18243.0,42
18292.0,42
18399.0,42
18487.0,42
18556.0,42
18646.0,42
18663.0,42
18684.0,42
18713.0,42
18752.0,43
18824.0,43
18845.0,43
18851.0,43
18855.0,43
18859.0,43
18864.0,43
18866.0,43
18908.0,43
18956.0,43
19090.0,43
19097.0,43
19099.0,43
19157.0,43
19173.0,43
19176.0,43
19189.0,43
19220.0,43
19280.0,43
19295.0,44
19338.0,44
19463.0,44
19489.0,44
19633.0,44
19659.0,44
19686.0,44
19698.0,44
19721.0,44
19836.0,44
19894.0,44
19917.0,44
19969.0,44
20041.0,44
20043.0,44
20123.0,44
20130.0,45
20142.0,45
20186.0,45
20205.0,45
20209.0,45
20255.0,45
20286.0,45
20354.0,45
20387.0,45
20420.0,45
20603.0,45
20652.0,46
20653.0,46
20658.0,46
20663.0,46
20705.0,46
20717.0,46
20743.0,46
20768.0,46
20901.0,46
20906.0,46
20968.0,46
21049.0,46
21054.0,46
21077.0,47
21139.0,47
21177.0,47
21181.0,47
21250.0,47
21280.0,47
21284.0,47
21299.0,47
21305.0,47
21359.0,47
21423.0,47
21580.0,47
21608.0,47
21666.0,47
21681.0,47
21689.0,47
21738.0,47
21746.0,47
21768.0,47
21771.0,47
21800.0,47
21803.0,47
21904.0,47
21921.0,48
21933.0,48
22000.0,48
22054.0,48
22120.0,48
22219.0,48
22298.0,48
22332.0,48
22362.0,48
22407.0,48
22582.0,48
22602.0,48
22778.0,48
22782.0,49
22803.0,49
22818.0,49
22828.0,49
22895.0,49
22966.0,49
22988.0,49
23090.0,49
23106.0,49
23120.0,49
23128.0,49
23244.0,48
23275.0,49
23306.0,49
23311.0,49
23339.0,49
23383.0,49
23446.0,49
23464.0,49
23527.0,48
23575.0,48
23575.0,48
23679.0,48
23698.0,48
23710.0,48
23765.0,48
23784.0,48
23840.0,48
23896.0,48
23906.0,48
23926.0,48
23961.0,48
24051.0,48
24100.0,48
24102.0,48
24159.0,48
24185.0,48
24239.0,48
24297.0,49
24373.0,49
24428.0,49
24505.0,49
24546.0,49
24554.0,49
24611.0,49
24667.0,49
24720.0,49
24747.0,49
24754.0,49
24774.0,49
24795.0,49
24823.0,49
24829.0,49
24834.0,49
24848.0,49
24852.0,49
24888.0,49
24901.0,49
25001.0,49
25003.0,49
25029.0,49
25076.0,49
25140.0,49
25151.0,49
25251.0,50
25266.0,50
25270.0,50
25276.0,50
25293.0,50
25332.0,50
25386.0,50
25393.0,50
25395.0,50
25402.0,50
25413.0,50
25413.0,50
25419.0,50
25435.0,50
25531.0,50
25584.0,50
25584.0,50
25607.0,50
25624.0,50
25682.0,50
25776.0,50
25884.0,50
25930.0,50
25932.0,50
26025.0,50
26046.0,50
26048.0,50
26124.0,50
26152.0,50
26173.0,50
26201.0,50
26211.0,50
26224.0,50
26230.0,50
26276.0,50
26290.0,51
26325.0,51
26385.0,51
26449.0,51
26456.0,51
26500.0,51
26505.0,51
26525.0,51
26529.0,51
26610.0,52
26717.0,52
26737.0,52
26895.0,52
26955.0,52
26994.0,52
27060.0,52
27102.0,52
27158.0,52
27161.0,52
27167.0,52
27189.0,52
27216.0,52
27222.0,52
27319.0,52
27320.0,52
27328.0,52
27329.0,52
27368.0,52
27417.0,52
27424.0,52
27486.0,52
27502.0,53
27641.0,53
27667.0,53
27678.0,53
27704.0,53
27844.0,53
27916.0,53
27947.0,53
28081.0,53
28105.0,53
28154.0,53
28161.0,53
28187.0,53
28192.0,53
28252.0,53
28290.0,53
28304.0,53
28404.0,53
28451.0,53
28486.0,53
28509.0,54
28517.0,54
28623.0,54
28686.0,54
28722.0,54
28774.0,54
28827.0,54
28896.0,54
28903.0,54
29054.0,54
29082.0,54
29167.0,54
29328.0,54
29373.0,54
29380.0,54
29439.0,54
29508.0,54
29512.0,54
29582.0,54
29725.0,54
29744.0,54
29772.0,54
29802.0,54
29829.0,54
29883.0,55
29903.0,55
29936.0,55
29947.0,55
30008.0,55
30021.0,55
30081.0,55
30118.0,55
30155.0,55
30208.0,55
30242.0,55
30273.0,55
30293.0,55
30307.0,55
30358.0,55
30374.0,55
30400.0,55
30402.0,55
30458.0,55
30512.0,55
30531.0,55
30546.0,55
30569.0,55
30631.0,55
30663.0,55
30688.0,55
30717.0,55
30765.0,55
30774.0,55
30832.0,55
30864.0,55
30895.0,55
30896.0,56
30905.0,56
30918.0,56
30993.0,56
31003.0,56
31076.0,56
31081.0,56
31155.0,56
31167.0,56
31242.0,56
31245.0,56
31255.0,57
31263.0,57
31286.0,57
31307.0,57
31335.0,57
31357.0,57
31361.0,57
31419.0,57
31493.0,57
31522.0,57
31666.0,57
31677.0,57
31694.0,57
31753.0,57
31788.0,57
31805.0,57
31859.0,57
31919.0,57
31925.0,57
31935.0,57
31953.0,57
32002.0,57
32024.0,57
32040.0,57
32074.0,57
32082.0,57
32084.0,57
32085.0,57
32095.0,57
32126.0,57
32143.0,57
32161.0,57
32197.0,57
32256.0,57
32281.0,57
32328.0,57
32329.0,57
32385.0,57
32539.0,57
32570.0,57
32651.0,57
32655.0,57
32718.0,57
32740.0,57
32741.0,57
32810.0,57
32833.0,57
32852.0,57
32875.0,58
32887.0,58
32961.0,58
32984.0,58
32987.0,58
32992.0,58
33011.0,58
33060.0,58
33065.0,58
33117.0,58
33119.0,58
33159.0,58
33216.0,58
33304.0,58
33308.0,58
33370.0,58
33376.0,58
33400.0,58
33429.0,58
33475.0,58
33611.0,59
33657.0,59
33662.0,59
33689.0,59
33732.0,59
33755.0,59
33755.0,59
33757.0,59
33794.0,59
33810.0,59
33840.0,59
33903.0,59
33934.0,59
33939.0,59
33968.0,60
33977.0,60
34047.0,60
34051.0,60
34067.0,60
34082.0,60
34112.0,60
34146.0,60
34214.0,61
34265.0,61
34267.0,61
34281.0,61
34292.0,61
34294.0,61
34336.0,61
34364.0,61
34391.0,61
34563.0,61
34575.0,61
34614.0,61
34636.0,61
34754.0,61
34761.0,61
34776.0,61
34814.0,61
34872.0,61
34879.0,61
34919.0,61
34953.0,61
35048.0,61
35075.0,62
35079.0,62
35110.0,62
35122.0,62
35143.0,62
35155.0,62
35258.0,62
35373.0,62
35395.0,62
35416.0,61
35468.0,60
35472.0,61
35491.0,61
35511.0,61
35565.0,61
35640.0,61
35678.0,61
35685.0,61
35722.0,61
35748.0,61
35757.0,61
35777.0,61
35794.0,61
35806.0,61
35853.0,62
35856.0,62
35860.0,62
35908.0,62
35990.0,62
36018.0,62
36054.0,62
36069.0,62
36097.0,62
36100.0,62
36139.0,62
36182.0,62
36250.0,62
36261.0,62
36300.0,62
36306.0,62
36332.0,62
36355.0,62
36376.0,62
36464.0,62
36470.0,63
36472.0,63
36531.0,63
36532.0,63
36542.0,63
36564.0,63
36758.0,63
36758.0,63
36776.0,63
36778.0,63
36815.0,63
36819.0,63
36832.0,63
36884.0,63
36903.0,63
36922.0,63
36989.0,63
37025.0,63
37073.0,63
37080.0,63
37136.0,63
37166.0,63
37206.0,63
37212.0,63
37280.0,64
37378.0,64
37382.0,64
37387.0,64
37449.0,64
37497.0,64
37512.0,64
37614.0,64
37638.0,64
37703.0,64
37709.0,64
37715.0,64
37747.0,64
37756.0,64
37756.0,64
37765.0,64
37768.0,64
37778.0,64
37793.0,64
37824.0,64
37835.0,64
37894.0,64
37915.0,64
38068.0,64
38185.0,64
38189.0,64
38196.0,64
38215.0,64
38252.0,64
38295.0,64
38315.0,64
38362.0,65
38377.0,65
38383.0,65
38409.0,65
38436.0,65
38470.0,65
38476.0,65
38481.0,65
38521.0,65
38529.0,65
38566.0,65
38577.0,65
38598.0,65
38602.0,65
38634.0,65
38649.0,65
38651.0,65
38684.0,65
38701.0,65
38702.0,65
38704.0,65
38786.0,65
38804.0,65
38809.0,65
38828.0,66
38831.0,66
38861.0,66
38866.0,66
38874.0,66
38902.0,66
38965.0,66
39052.0,66
39053.0,66
39068.0,66
39087.0,66
39127.0,66
39158.0,66
39182.0,66
39186.0,66
39191.0,67
39218.0,67
39247.0,67
39293.0,67
39377.0,67
39416.0,67
39481.0,67
39485.0,67
39486.0,67
39520.0,67
39527.0,67
39593.0,67
39646.0,67
39652.0,67
39669.0,68
39680.0,68
39699.0,68
39739.0,68
39797.0,68
39803.0,68
39817.0,68
39863.0,68
39887.0,68
39895.0,68
39904.0,68
39920.0,68
39955.0,68
39982.0,68
40029.0,68
40108.0,68
40143.0,68
40226.0,68
40251.0,68
40259.0,68
40266.0,68
40295.0,68
40297.0,68
40306.0,68
40337.0,68
40344.0,69
40387.0,69
40414.0,69
40426.0,69
