Time,Idle UPFs
0.0,0
51.0,0
58.0,0
94.0,0
229.0,0
237.0,1
266.0,0
303.0,0
321.0,0
330.0,0
332.0,0
335.0,0
399.0,0
444.0,1
471.0,0
483.0,0
512.0,0
647.0,0
734.0,0
738.0,0
754.0,0
822.0,1
853.0,0
856.0,0
865.0,0
913.0,0
916.0,0
993.0,0
996.0,0
1047.0,1
1072.0,0
1128.0,0
1142.0,0
1155.0,0
1156.0,0
1195.0,0
1287.0,0
1342.0,0
1356.0,0
1420.0,1
1483.0,0
1513.0,0
1528.0,0
1550.0,0
1551.0,0
1561.0,0
1672.0,0
1719.0,1
1846.0,0
1860.0,0
1897.0,0
1910.0,0
1917.0,0
1928.0,0
1939.0,0
1978.0,1
1982.0,0
1990.0,0
2034.0,0
2044.0,0
2090.0,0
2096.0,0
2196.0,0
2221.0,1
2238.0,1
2268.0,0
2356.0,0
2372.0,0
2460.0,0
2500.0,0
2589.0,0
2594.0,0
2601.0,0
2642.0,1
2653.0,0
2694.0,0
2727.0,0
2739.0,0
2759.0,0
2820.0,0
2847.0,0
2860.0,1
2868.0,0
2871.0,0
2963.0,0
3050.0,0
3065.0,0
3193.0,0
3212.0,0
3220.0,0
3266.0,0
3303.0,0
3332.0,0
3378.0,1
3392.0,0
3470.0,0
3497.0,0
3544.0,0
3560.0,0
3594.0,0
3625.0,0
3627.0,1
3645.0,0
3702.0,0
3706.0,0
3736.0,0
3880.0,0
3941.0,0
3945.0,0
4015.0,1
4023.0,0
4054.0,0
4067.0,0
4072.0,0
4091.0,0
4099.0,0
4110.0,0
4111.0,0
4113.0,0
4138.0,0
4163.0,0
4183.0,1
4185.0,0
4212.0,0
4219.0,0
4221.0,0
4254.0,0
4278.0,0
4297.0,0
4306.0,1
4307.0,0
4310.0,0
4311.0,0
4316.0,0
4397.0,0
4410.0,0
4474.0,0
4492.0,1
4595.0,0
4649.0,0
4739.0,0
4754.0,0
4755.0,0
4770.0,0
4803.0,0
4817.0,1
4871.0,0
4875.0,0
4906.0,0
4923.0,0
4979.0,0
4983.0,0
5050.0,0
5054.0,1
5072.0,0
5229.0,0
5237.0,0
5241.0,0
5263.0,0
5290.0,0
5293.0,0
5334.0,0
5425.0,0
5460.0,0
5531.0,0
5539.0,0
5540.0,0
5626.0,1
5629.0,0
5658.0,0
5682.0,0
5772.0,0
5861.0,0
5888.0,0
5926.0,0
5950.0,0
5954.0,0
6001.0,1
6066.0,0
6160.0,0
6210.0,0
6314.0,0
6316.0,0
6360.0,0
6484.0,0
6503.0,0
6574.0,0
6587.0,1
6652.0,0
6684.0,0
6757.0,0
6763.0,0
6773.0,0
6791.0,0
6820.0,0
6865.0,1
6894.0,1
6895.0,0
6975.0,0
6977.0,0
7024.0,0
7025.0,0
7045.0,0
7062.0,0
7082.0,0
7197.0,0
7224.0,0
7358.0,1
7375.0,1
7414.0,0
7420.0,0
7426.0,0
7441.0,0
7443.0,0
7486.0,0
7488.0,0
7496.0,0
7520.0,0
7547.0,0
7609.0,1
7645.0,0
7689.0,0
7702.0,0
7710.0,0
7736.0,0
7760.0,0
7772.0,0
7800.0,0
7815.0,0
7823.0,0
7836.0,0
7851.0,1
7856.0,0
7879.0,0
7900.0,0
7901.0,0
7904.0,0
7946.0,0
7957.0,0
7970.0,0
8003.0,0
8039.0,0
8046.0,0
8054.0,0
8098.0,0
8142.0,0
8163.0,0
8183.0,1
8249.0,0
8292.0,0
8325.0,0
8333.0,0
8361.0,0
8398.0,0
8405.0,0
8408.0,1
8411.0,0
8448.0,0
8475.0,0
8530.0,0
8551.0,0
8620.0,0
8671.0,0
8674.0,0
8745.0,0
8754.0,1
8819.0,0
8837.0,0
8903.0,0
8927.0,0
8954.0,0
8973.0,0
9011.0,0
