Time,UPFs
0.0,0
12.0,1
16.0,1
26.0,1
28.0,1
34.0,1
48.0,1
57.0,1
79.0,1
99.0,2
113.0,2
119.0,2
138.0,2
150.0,2
179.0,2
186.0,2
192.0,2
193.0,3
212.0,3
220.0,3
229.0,3
244.0,3
270.0,3
286.0,3
305.0,3
323.0,4
350.0,4
355.0,4
358.0,4
380.0,4
392.0,4
421.0,4
459.0,4
533.0,5
555.0,5
561.0,5
569.0,5
577.0,5
602.0,5
603.0,5
678.0,5
735.0,6
738.0,6
756.0,6
766.0,6
767.0,6
772.0,6
819.0,6
841.0,6
877.0,7
893.0,7
926.0,7
931.0,7
966.0,7
986.0,7
1021.0,7
1023.0,7
1054.0,8
1102.0,8
1113.0,8
1117.0,8
1175.0,8
1206.0,8
1252.0,8
1306.0,8
1376.0,9
1377.0,9
1383.0,9
1397.0,9
1438.0,9
1440.0,9
1455.0,9
1484.0,9
1487.0,9
1493.0,9
1558.0,10
1577.0,10
1580.0,10
1590.0,10
1604.0,10
1619.0,10
1622.0,10
1627.0,10
1687.0,10
1692.0,10
1697.0,11
1702.0,11
1709.0,11
1740.0,11
1742.0,11
1743.0,11
1867.0,11
1891.0,11
1897.0,12
1963.0,12
1968.0,12
1989.0,12
2030.0,12
2077.0,12
2085.0,12
2097.0,12
2117.0,13
2145.0,13
2167.0,13
2199.0,13
2215.0,13
2219.0,13
2227.0,13
2278.0,13
2294.0,13
2300.0,13
2328.0,14
2356.0,14
2378.0,14
2386.0,14
2387.0,14
2445.0,14
2447.0,14
2477.0,14
2480.0,15
2514.0,15
2521.0,15
2541.0,15
2558.0,15
2574.0,15
2608.0,15
2617.0,15
2637.0,16
2662.0,16
2672.0,16
2677.0,16
2687.0,16
2737.0,16
2762.0,16
2799.0,16
2801.0,17
2841.0,17
2869.0,17
2935.0,17
2946.0,17
2966.0,17
2986.0,17
3000.0,17
3035.0,18
3069.0,18
3095.0,18
3111.0,18
3112.0,18
3130.0,18
3140.0,18
3157.0,18
3202.0,19
3204.0,19
3241.0,19
3300.0,19
3313.0,19
3322.0,19
3337.0,19
3338.0,19
3356.0,19
3359.0,19
3383.0,20
3391.0,20
3402.0,20
3450.0,20
3451.0,20
3458.0,20
3521.0,20
3544.0,20
3546.0,20
3557.0,20
3563.0,21
3572.0,21
3587.0,21
3607.0,21
3614.0,21
3637.0,21
3662.0,21
3673.0,21
3695.0,22
3803.0,22
3820.0,22
3823.0,22
3837.0,22
3850.0,22
3871.0,22
3889.0,22
3922.0,23
3936.0,23
3954.0,23
3975.0,23
3979.0,23
4003.0,23
4014.0,23
4027.0,23
4078.0,24
4098.0,24
4101.0,24
4107.0,24
4122.0,24
4152.0,24
4160.0,24
4173.0,24
4224.0,25
4226.0,25
4247.0,25
4250.0,25
4304.0,25
4308.0,25
4327.0,25
4332.0,25
4334.0,26
4346.0,26
4365.0,26
4387.0,26
4424.0,26
4426.0,26
4444.0,26
4453.0,26
4458.0,26
4467.0,26
4473.0,27
4499.0,27
4558.0,27
4568.0,27
4590.0,27
4597.0,27
4622.0,27
4624.0,27
4666.0,27
4710.0,27
4730.0,28
4735.0,28
4742.0,28
4746.0,28
4783.0,28
4784.0,28
4795.0,28
4800.0,28
4869.0,29
4878.0,29
4920.0,29
4938.0,29
4947.0,29
4952.0,29
4961.0,29
4989.0,29
5025.0,30
5045.0,30
5060.0,30
5103.0,30
5133.0,30
5152.0,30
5161.0,30
5190.0,30
5194.0,31
5236.0,31
5272.0,31
5290.0,31
5303.0,31
5311.0,31
5314.0,31
5321.0,31
5323.0,31
5337.0,31
5352.0,32
5364.0,32
5374.0,32
5418.0,32
5434.0,32
5438.0,32
5455.0,32
5476.0,32
5479.0,33
5482.0,33
5490.0,33
5500.0,33
5506.0,33
5514.0,33
5534.0,33
5535.0,33
5576.0,33
5587.0,33
5649.0,33
5659.0,33
5662.0,33
5664.0,33
5682.0,34
5701.0,34
5707.0,34
5730.0,34
5740.0,34
5770.0,34
5782.0,34
5799.0,34
5807.0,35
5809.0,35
5847.0,35
5867.0,35
5920.0,35
5929.0,35
5961.0,35
5969.0,35
6004.0,35
6030.0,35
6037.0,35
6041.0,35
6048.0,36
6073.0,36
6076.0,36
6087.0,36
6115.0,36
6162.0,36
6169.0,36
6202.0,36
6231.0,36
6251.0,36
6319.0,37
6416.0,37
6422.0,37
6441.0,37
6460.0,37
6482.0,37
6507.0,37
6510.0,37
6522.0,37
6533.0,37
6545.0,38
6552.0,38
6558.0,38
6574.0,38
6577.0,38
6601.0,38
6610.0,38
6659.0,38
6662.0,38
6673.0,38
6689.0,38
6696.0,38
6732.0,38
6774.0,38
6778.0,38
6810.0,38
6823.0,39
6838.0,39
6841.0,39
6851.0,39
6854.0,39
6860.0,39
6881.0,39
6882.0,39
6902.0,39
6906.0,39
6912.0,39
6918.0,39
6955.0,39
6966.0,39
6995.0,40
7018.0,40
7025.0,40
7052.0,40
7109.0,40
7110.0,40
7121.0,40
7141.0,40
7147.0,40
7211.0,40
7253.0,41
7268.0,41
7285.0,41
7288.0,41
7302.0,41
7327.0,41
7339.0,41
7346.0,41
7347.0,41
7381.0,41
7425.0,42
7445.0,42
7466.0,42
7511.0,42
7518.0,42
7521.0,42
7529.0,42
7553.0,42
7572.0,43
7653.0,43
7690.0,43
7722.0,43
7743.0,43
7770.0,43
7801.0,43
7815.0,43
7837.0,43
7875.0,43
7878.0,43
7878.0,43
7887.0,43
7901.0,43
7906.0,44
7909.0,44
7994.0,44
8014.0,44
8018.0,44
8026.0,44
8053.0,44
8056.0,44
8060.0,44
