Time,UPFs
0.0,0
31.0,1
41.0,1
43.0,1
64.0,1
77.0,2
113.0,2
116.0,2
119.0,2
127.0,2
131.0,2
133.0,2
138.0,2
154.0,3
162.0,3
163.0,3
165.0,3
195.0,3
212.0,3
214.0,3
220.0,3
227.0,4
252.0,4
263.0,4
271.0,4
274.0,4
289.0,4
312.0,4
338.0,4
341.0,5
345.0,5
349.0,5
354.0,5
362.0,5
379.0,5
423.0,5
426.0,5
443.0,6
457.0,6
458.0,6
460.0,6
470.0,6
471.0,6
475.0,6
486.0,6
493.0,7
506.0,7
515.0,7
522.0,7
528.0,7
530.0,7
541.0,7
549.0,7
552.0,8
567.0,8
568.0,8
570.0,8
587.0,8
608.0,8
611.0,8
619.0,8
642.0,9
644.0,9
650.0,9
670.0,9
678.0,9
681.0,9
686.0,9
690.0,9
703.0,10
739.0,10
742.0,10
746.0,10
747.0,10
754.0,10
758.0,10
758.0,10
761.0,10
768.0,10
771.0,11
786.0,11
800.0,11
811.0,11
819.0,11
838.0,11
841.0,11
850.0,11
851.0,12
854.0,12
856.0,12
861.0,12
863.0,12
865.0,12
886.0,12
897.0,12
906.0,13
909.0,13
932.0,13
943.0,13
948.0,13
971.0,13
987.0,13
988.0,13
1011.0,14
1012.0,14
1023.0,14
1025.0,14
1037.0,14
1040.0,14
1043.0,14
1057.0,14
1076.0,15
1085.0,15
1088.0,15
1090.0,15
1093.0,15
1098.0,15
1108.0,15
1115.0,15
1122.0,15
1135.0,15
1136.0,16
1138.0,16
1169.0,16
1174.0,16
1201.0,16
1236.0,16
1256.0,16
1261.0,16
1265.0,17
1274.0,17
1286.0,17
1288.0,17
1323.0,17
1327.0,17
1335.0,17
1343.0,17
1357.0,17
1370.0,17
1374.0,17
1391.0,17
1416.0,18
1423.0,18
1434.0,18
1450.0,18
1455.0,18
1456.0,18
1457.0,18
1465.0,18
1474.0,19
1475.0,19
1480.0,19
1488.0,19
1491.0,19
1492.0,19
1500.0,19
1511.0,19
1549.0,20
1553.0,20
1557.0,20
1558.0,20
1591.0,20
1603.0,20
1605.0,20
1608.0,20
1621.0,21
1625.0,21
1639.0,21
1649.0,21
1652.0,21
1667.0,21
1669.0,21
1670.0,21
1683.0,22
1685.0,22
1692.0,22
1698.0,22
1708.0,22
1709.0,22
1719.0,22
1739.0,22
1741.0,23
1752.0,23
1761.0,23
1770.0,23
1781.0,23
1789.0,23
1794.0,23
1818.0,23
1819.0,24
1820.0,24
1832.0,24
1836.0,24
1837.0,24
1841.0,24
1853.0,24
1874.0,24
1891.0,25
1893.0,25
1910.0,25
1916.0,25
1931.0,25
1958.0,25
1964.0,25
1979.0,25
2003.0,26
2021.0,26
2044.0,26
2045.0,26
2046.0,26
2070.0,26
2076.0,26
2085.0,26
2091.0,26
2095.0,26
2107.0,27
2109.0,27
2125.0,27
2132.0,27
2140.0,27
2162.0,27
2164.0,27
2179.0,27
2181.0,27
2194.0,27
2212.0,28
2213.0,28
2257.0,28
2262.0,28
2292.0,28
2306.0,28
2307.0,28
2316.0,28
2323.0,29
2340.0,29
2347.0,29
2354.0,29
2356.0,29
2367.0,29
2376.0,29
2381.0,29
2402.0,29
2436.0,29
2443.0,30
2472.0,30
2495.0,30
2536.0,30
2545.0,30
2554.0,30
2562.0,30
2574.0,30
2584.0,30
2608.0,30
2612.0,30
2635.0,30
2645.0,31
2648.0,31
2653.0,31
2654.0,31
2697.0,31
2705.0,31
2722.0,31
2724.0,31
2742.0,32
2755.0,32
2761.0,32
2782.0,32
2783.0,32
2800.0,32
2802.0,32
2807.0,32
2826.0,33
2833.0,33
2837.0,33
2858.0,33
2940.0,33
2949.0,33
2978.0,33
2981.0,33
2983.0,34
2993.0,34
3005.0,34
3010.0,34
3022.0,34
3031.0,34
3037.0,34
3057.0,34
3066.0,34
3072.0,34
3073.0,35
3083.0,35
3086.0,35
3087.0,35
3096.0,35
3096.0,35
3102.0,35
3107.0,35
3113.0,35
3123.0,35
3133.0,35
3163.0,35
3169.0,36
3190.0,36
3193.0,36
3233.0,36
3237.0,36
3240.0,36
3242.0,36
3244.0,36
3255.0,36
3260.0,36
3267.0,37
3269.0,37
3270.0,37
3274.0,37
3275.0,37
3282.0,37
3287.0,37
3299.0,37
3316.0,38
3317.0,38
3329.0,38
3334.0,38
3343.0,38
3347.0,38
3361.0,38
3361.0,38
3364.0,38
3371.0,38
3376.0,38
3390.0,38
3393.0,38
3416.0,38
3424.0,39
3430.0,39
3433.0,39
3438.0,39
3442.0,39
3446.0,39
3469.0,39
3481.0,39
3488.0,40
3496.0,40
3510.0,40
3512.0,40
3517.0,40
3526.0,40
3570.0,40
3573.0,40
3575.0,41
3577.0,41
3581.0,41
3604.0,41
3612.0,41
3627.0,41
3653.0,41
3659.0,41
3680.0,41
3683.0,41
3695.0,42
3704.0,42
3708.0,42
3711.0,42
3717.0,42
3720.0,42
3730.0,42
3739.0,42
3746.0,43
3747.0,43
3749.0,43
3796.0,43
3813.0,43
3825.0,43
3835.0,43
3841.0,43
3868.0,44
3902.0,44
3916.0,44
3918.0,44
3919.0,44
3932.0,44
3951.0,44
3967.0,44
3969.0,44
3986.0,44
3994.0,45
4015.0,45
4032.0,45
4037.0,45
4041.0,45
4048.0,45
4071.0,45
4079.0,45
4089.0,46
4118.0,46
4123.0,46
4139.0,46
4147.0,46
4163.0,46
4167.0,46
4181.0,46
4190.0,47
4193.0,47
4211.0,47
4229.0,47
4248.0,47
4254.0,47
4256.0,47
4269.0,47
4280.0,47
4288.0,47
4293.0,48
4317.0,48
4323.0,48
4353.0,48
4362.0,48
4372.0,48
4393.0,48
4402.0,48
4428.0,49
4430.0,49
4440.0,49
4454.0,49
4480.0,49
4482.0,49
4490.0,49
4501.0,49
4527.0,49
4535.0,49
4541.0,50
4546.0,50
4547.0,50
4553.0,50
4579.0,50
4584.0,50
4591.0,50
4598.0,50
4600.0,51
4606.0,51
4611.0,51
4622.0,51
4633.0,51
4653.0,51
4666.0,51
4670.0,51
4672.0,51
4730.0,51
4740.0,51
4754.0,51
4777.0,52
4780.0,52
4787.0,52
4788.0,52
4795.0,52
4801.0,52
4810.0,52
4813.0,52
4843.0,53
4847.0,53
4853.0,53
4855.0,53
4866.0,53
4869.0,53
4881.0,53
4883.0,53
4885.0,54
4888.0,54
4891.0,54
4911.0,54
4917.0,54
4920.0,54
4943.0,54
4944.0,54
4945.0,55
4954.0,55
4977.0,55
4982.0,55
4987.0,55
4991.0,55
4997.0,55
5003.0,55
5019.0,56
5033.0,56
5035.0,56
5042.0,56
5059.0,56
5060.0,56
5068.0,56
5071.0,56
5090.0,56
5098.0,56
5102.0,57
5114.0,57
5127.0,57
5136.0,57
5145.0,57
5163.0,57
5164.0,57
5188.0,57
5198.0,57
5209.0,57
5234.0,58
5239.0,58
5240.0,58
5254.0,58
5264.0,58
5269.0,58
5274.0,58
5278.0,58
5285.0,59
5313.0,59
5316.0,59
5320.0,59
5321.0,59
5331.0,59
5346.0,59
5347.0,59
5354.0,60
5360.0,60
5378.0,60
5390.0,60
5394.0,60
5399.0,60
5400.0,60
5402.0,60
5408.0,60
5412.0,60
5416.0,60
5430.0,60
5441.0,61
5460.0,61
5467.0,61
5467.0,61
5511.0,61
5512.0,61
5538.0,61
5547.0,61
5548.0,61
5552.0,61
5553.0,62
5588.0,62
5595.0,62
5614.0,62
5628.0,62
5632.0,62
5642.0,62
5644.0,62
5656.0,62
5669.0,62
5673.0,62
5682.0,62
5689.0,62
5699.0,62
5701.0,63
5709.0,63
5710.0,63
5711.0,63
5719.0,63
5727.0,63
5736.0,63
5741.0,63
5747.0,63
5757.0,63
5799.0,63
5805.0,63
5819.0,64
5821.0,64
5825.0,64
5825.0,64
5828.0,64
5829.0,64
5835.0,64
5847.0,64
5877.0,64
5878.0,64
5887.0,65
5900.0,65
5907.0,65
5909.0,65
5912.0,65
5923.0,65
5931.0,65
5933.0,65
5936.0,65
5941.0,65
5976.0,66
6003.0,66
6005.0,66
6020.0,66
6022.0,66
6025.0,66
6033.0,66
6042.0,66
6063.0,67
6065.0,67
6074.0,67
6097.0,67
6114.0,67
6123.0,67
6124.0,67
6129.0,67
6133.0,67
6140.0,67
6143.0,67
6144.0,67
6151.0,68
6160.0,68
6165.0,68
6174.0,68
6196.0,68
6207.0,68
6214.0,68
6224.0,68
6228.0,68
6247.0,68
6255.0,68
6259.0,68
6273.0,68
6295.0,68
6296.0,69
6298.0,69
6312.0,69
6312.0,69
6330.0,69
6338.0,69
6342.0,69
6382.0,69
6386.0,69
6393.0,69
6394.0,69
6396.0,69
6404.0,70
6409.0,70
6436.0,70
6464.0,70
6465.0,70
6478.0,70
6486.0,70
6487.0,70
6497.0,70
6511.0,70
6518.0,70
6553.0,70
6555.0,71
6556.0,71
6560.0,71
6575.0,71
6581.0,71
6640.0,71
6647.0,71
6663.0,71
6666.0,72
6678.0,72
6682.0,72
6684.0,72
6713.0,72
6718.0,72
6722.0,72
6724.0,72
6728.0,72
6734.0,72
6737.0,72
6738.0,72
6743.0,73
6750.0,73
6753.0,73
6761.0,73
6768.0,73
6787.0,73
6797.0,73
6798.0,73
6808.0,73
6815.0,73
6817.0,74
6823.0,74
6830.0,74
6839.0,74
6855.0,74
6862.0,74
6863.0,74
6870.0,74
6874.0,75
6894.0,75
6895.0,75
6897.0,75
6941.0,75
6948.0,75
6961.0,75
6962.0,75
6970.0,76
6975.0,76
6975.0,76
6976.0,76
6978.0,76
6990.0,76
6993.0,76
6995.0,76
7008.0,76
7010.0,76
7036.0,76
7044.0,76
7065.0,77
7082.0,77
7099.0,77
7117.0,77
7122.0,77
7136.0,77
7139.0,77
7150.0,77
7164.0,77
7165.0,77
7167.0,77
7170.0,77
7175.0,78
7191.0,78
7198.0,78
7211.0,78
7213.0,78
7268.0,78
7279.0,78
7291.0,78
7292.0,78
7299.0,78
7312.0,79
7318.0,79
7323.0,79
7324.0,79
7333.0,79
