Time,Rejected Sessions
0.0,0
31.0,0
41.0,0
43.0,0
64.0,0
77.0,0
113.0,0
116.0,0
119.0,0
127.0,0
131.0,0
133.0,0
138.0,0
154.0,0
162.0,0
163.0,0
165.0,0
195.0,0
212.0,0
214.0,0
220.0,0
227.0,0
252.0,0
263.0,0
271.0,0
274.0,0
289.0,0
312.0,0
338.0,0
341.0,0
345.0,0
349.0,0
354.0,0
362.0,0
379.0,0
423.0,0
426.0,0
443.0,0
457.0,0
458.0,0
460.0,0
470.0,0
471.0,0
475.0,0
486.0,0
493.0,0
506.0,0
515.0,0
522.0,0
528.0,0
530.0,0
541.0,0
549.0,0
552.0,0
567.0,0
568.0,0
570.0,0
587.0,0
608.0,0
611.0,0
619.0,0
642.0,0
644.0,0
650.0,0
670.0,0
678.0,0
681.0,0
686.0,0
690.0,0
703.0,0
739.0,0
742.0,0
746.0,0
747.0,0
754.0,0
758.0,0
758.0,0
761.0,0
768.0,0
771.0,0
786.0,0
800.0,0
811.0,0
819.0,0
838.0,0
841.0,0
850.0,0
851.0,0
854.0,0
856.0,0
861.0,0
863.0,0
865.0,0
886.0,0
897.0,0
906.0,0
909.0,0
932.0,0
943.0,0
948.0,0
971.0,0
987.0,0
988.0,0
1011.0,0
1012.0,0
1023.0,0
1025.0,0
1037.0,0
1040.0,0
1043.0,0
1057.0,0
1076.0,0
1085.0,0
1088.0,0
1090.0,0
1093.0,0
1098.0,0
1108.0,0
1115.0,0
1122.0,0
1135.0,0
1136.0,0
1138.0,0
1169.0,0
1174.0,0
1201.0,0
1236.0,0
1256.0,0
1261.0,0
1265.0,0
1274.0,0
1286.0,0
1288.0,0
1323.0,0
1327.0,0
1335.0,0
1343.0,0
1357.0,0
1370.0,0
1374.0,0
1391.0,0
1416.0,0
1423.0,0
1434.0,0
1450.0,0
1455.0,0
1456.0,0
1457.0,0
1465.0,0
1474.0,0
1475.0,0
1480.0,0
1488.0,0
1491.0,0
1492.0,0
1500.0,0
1511.0,0
1549.0,0
1553.0,0
1557.0,0
1558.0,0
1591.0,0
1603.0,0
1605.0,0
1608.0,0
1621.0,0
1625.0,0
1639.0,0
1649.0,0
1652.0,0
1667.0,0
1669.0,0
1670.0,0
1683.0,0
1685.0,0
1692.0,0
1698.0,0
1708.0,0
1709.0,0
1719.0,0
1739.0,0
1741.0,0
1752.0,0
1761.0,0
1770.0,0
1781.0,0
1789.0,0
1794.0,0
1818.0,0
1819.0,0
1820.0,0
1832.0,0
1836.0,0
1837.0,0
1841.0,0
1853.0,0
1874.0,0
1891.0,0
1893.0,0
1910.0,0
1916.0,0
1931.0,0
1958.0,0
1964.0,0
1979.0,0
2003.0,0
2021.0,0
2044.0,0
2045.0,0
2046.0,0
2070.0,0
2076.0,0
2085.0,0
2091.0,0
2095.0,0
2107.0,0
2109.0,0
2125.0,0
2132.0,0
2140.0,0
2162.0,0
2164.0,0
2179.0,0
2181.0,0
2194.0,0
2212.0,0
2213.0,0
2257.0,0
2262.0,0
2292.0,0
2306.0,0
2307.0,0
2316.0,0
2323.0,0
2340.0,0
2347.0,0
2354.0,0
2356.0,0
2367.0,0
2376.0,0
2381.0,0
2402.0,0
2436.0,0
2443.0,0
2472.0,0
2495.0,0
2536.0,0
2545.0,0
2554.0,0
2562.0,0
2574.0,0
2584.0,0
2608.0,0
2612.0,0
2635.0,0
2645.0,0
2648.0,0
2653.0,0
2654.0,0
2697.0,0
2705.0,0
2722.0,0
2724.0,0
2742.0,0
2755.0,0
2761.0,0
2782.0,0
2783.0,0
2800.0,0
2802.0,0
2807.0,0
2826.0,0
2833.0,0
2837.0,0
2858.0,0
2940.0,0
2949.0,0
2978.0,0
2981.0,0
2983.0,0
2993.0,0
3005.0,0
3010.0,0
3022.0,0
3031.0,0
3037.0,0
3057.0,0
3066.0,0
3072.0,0
3073.0,0
3083.0,0
3086.0,0
3087.0,0
3096.0,0
3096.0,0
3102.0,0
3107.0,0
3113.0,0
3123.0,0
3133.0,0
3163.0,0
3169.0,0
3190.0,0
3193.0,0
3233.0,0
3237.0,0
3240.0,0
3242.0,0
3244.0,0
3255.0,0
3260.0,0
3267.0,0
3269.0,0
3270.0,0
3274.0,0
3275.0,0
