Time,UPFs
0.0,0
2.0,1
4.0,1
10.0,1
11.0,1
18.0,2
34.0,2
37.0,2
42.0,2
49.0,2
55.0,2
61.0,2
66.0,2
68.0,3
72.0,3
77.0,3
85.0,3
98.0,3
99.0,3
102.0,3
113.0,3
122.0,4
129.0,4
135.0,4
137.0,4
142.0,4
144.0,4
147.0,4
148.0,4
149.0,5
157.0,5
159.0,5
160.0,5
166.0,5
169.0,5
182.0,5
184.0,5
191.0,6
198.0,6
199.0,6
221.0,6
224.0,6
231.0,6
240.0,6
248.0,6
252.0,7
260.0,7
274.0,7
280.0,7
282.0,7
288.0,7
292.0,7
301.0,7
310.0,8
312.0,8
328.0,8
330.0,8
334.0,8
335.0,8
375.0,8
381.0,8
383.0,9
390.0,9
404.0,9
429.0,9
439.0,9
449.0,9
450.0,9
453.0,9
456.0,10
460.0,10
461.0,10
466.0,10
475.0,10
483.0,10
501.0,10
513.0,10
514.0,11
519.0,11
523.0,11
530.0,11
544.0,11
552.0,11
562.0,11
570.0,11
574.0,12
578.0,12
582.0,12
583.0,12
591.0,12
598.0,12
601.0,12
604.0,12
608.0,13
612.0,13
616.0,13
627.0,13
635.0,13
654.0,13
664.0,13
670.0,13
672.0,14
681.0,14
685.0,14
689.0,14
694.0,14
696.0,14
702.0,14
720.0,14
727.0,15
732.0,15
742.0,15
744.0,15
746.0,15
750.0,15
760.0,15
768.0,15
772.0,16
776.0,16
780.0,16
785.0,16
788.0,16
791.0,16
793.0,16
798.0,16
800.0,16
809.0,16
811.0,17
818.0,17
821.0,17
825.0,17
826.0,17
830.0,17
838.0,17
840.0,17
851.0,18
854.0,18
855.0,18
858.0,18
876.0,18
880.0,18
893.0,18
895.0,18
896.0,19
898.0,19
901.0,19
904.0,19
909.0,19
921.0,19
927.0,19
950.0,19
951.0,20
954.0,20
982.0,20
986.0,20
993.0,20
994.0,20
995.0,20
996.0,20
1009.0,21
1010.0,21
1014.0,21
1027.0,21
1036.0,21
1039.0,21
1057.0,21
1062.0,21
1063.0,22
1081.0,22
1086.0,22
1096.0,22
1101.0,22
1113.0,22
1128.0,22
1132.0,22
1133.0,23
1134.0,23
1135.0,23
1141.0,23
1146.0,23
1149.0,23
1151.0,23
1156.0,23
1158.0,24
1165.0,24
1171.0,24
1172.0,24
1187.0,24
1188.0,24
1189.0,24
1191.0,24
1197.0,25
1206.0,25
1212.0,25
1226.0,25
1232.0,25
1238.0,25
1245.0,25
1248.0,25
1252.0,25
1265.0,25
1271.0,25
1276.0,25
1282.0,26
1289.0,26
1297.0,26
1298.0,26
1313.0,26
1315.0,26
1317.0,26
1320.0,26
1323.0,26
1333.0,26
1345.0,27
1348.0,27
1353.0,27
1355.0,27
1358.0,27
1365.0,27
1374.0,27
1382.0,27
1391.0,28
1407.0,28
1418.0,28
1420.0,28
1423.0,28
1424.0,28
1430.0,28
1439.0,28
1443.0,29
1459.0,29
1463.0,29
1466.0,29
1484.0,29
1492.0,29
1502.0,29
1508.0,29
1512.0,30
1517.0,30
1528.0,30
1530.0,30
1536.0,30
1543.0,30
1544.0,30
1548.0,30
1549.0,31
1552.0,31
1574.0,31
1590.0,31
1590.0,31
1596.0,31
1600.0,31
1604.0,31
1608.0,31
1612.0,31
1622.0,32
1624.0,32
1629.0,32
1633.0,32
1634.0,32
1635.0,32
1638.0,32
1641.0,32
1647.0,32
1649.0,32
1662.0,33
1675.0,33
1679.0,33
1683.0,33
1684.0,33
1702.0,33
1706.0,33
1711.0,33
1719.0,33
1723.0,33
1724.0,34
1734.0,34
1735.0,34
1740.0,34
1754.0,34
1763.0,34
1764.0,34
1765.0,34
1773.0,35
1774.0,35
1777.0,35
1780.0,35
1782.0,35
1784.0,35
1787.0,35
1792.0,35
1793.0,35
1795.0,35
1797.0,36
1805.0,36
1818.0,36
1825.0,36
1826.0,36
1844.0,36
1846.0,36
1848.0,36
1849.0,37
1852.0,37
1855.0,37
1869.0,37
1876.0,37
1888.0,37
1890.0,37
1900.0,37
1905.0,38
1916.0,38
1922.0,38
1923.0,38
1924.0,38
1929.0,38
1932.0,38
1944.0,38
1948.0,39
1950.0,39
1953.0,39
1958.0,39
1967.0,39
1976.0,39
1979.0,39
1983.0,39
1991.0,40
2000.0,40
2001.0,40
2002.0,40
2007.0,40
2008.0,40
2018.0,40
2028.0,40
2032.0,40
2053.0,40
2059.0,41
2078.0,41
2087.0,41
2094.0,41
2099.0,41
2113.0,41
2118.0,41
2129.0,41
2130.0,42
2140.0,42
2143.0,42
2150.0,42
2160.0,42
2165.0,42
2174.0,42
2191.0,42
2200.0,43
2208.0,43
2215.0,43
2222.0,43
2228.0,43
2229.0,43
2231.0,43
2250.0,43
2281.0,43
2285.0,43
2289.0,44
2298.0,44
2311.0,44
2313.0,44
2318.0,44
2323.0,44
2324.0,44
2325.0,44
2332.0,45
2339.0,45
2340.0,45
2372.0,45
2382.0,45
2386.0,45
2398.0,45
2400.0,45
2404.0,46
2413.0,46
2423.0,46
2424.0,46
2426.0,46
2433.0,46
2435.0,46
2436.0,46
2444.0,46
2448.0,46
2450.0,47
2452.0,47
2453.0,47
2458.0,47
2462.0,47
2464.0,47
2469.0,47
2476.0,47
2477.0,48
2503.0,48
2505.0,48
2513.0,48
2519.0,48
2524.0,48
2525.0,48
2534.0,48
2553.0,49
2555.0,49
2558.0,49
2565.0,49
2591.0,49
2595.0,49
2599.0,49
2600.0,49
2605.0,50
2609.0,50
2618.0,50
2618.0,50
2620.0,50
2629.0,50
2643.0,50
2644.0,50
2645.0,50
2650.0,50
2654.0,51
2658.0,51
2659.0,51
2664.0,51
2672.0,51
2676.0,51
2680.0,51
2683.0,51
2685.0,52
2687.0,52
2689.0,52
2690.0,52
2692.0,52
2702.0,52
2703.0,52
2722.0,52
2735.0,53
2740.0,53
2749.0,53
2754.0,53
2768.0,53
2769.0,53
2771.0,53
2773.0,53
2786.0,54
2799.0,54
2800.0,54
2814.0,54
2830.0,54
2835.0,54
2840.0,54
2857.0,54
2867.0,55
2869.0,55
2871.0,55
2884.0,55
2903.0,55
2905.0,55
2908.0,55
2921.0,55
2940.0,56
2941.0,56
2945.0,56
2947.0,56
2949.0,56
2949.0,56
2951.0,56
2960.0,56
2985.0,56
2998.0,56
2999.0,56
3007.0,56
3008.0,57
3012.0,57
3014.0,57
3033.0,57
3047.0,57
3056.0,57
3058.0,57
3072.0,57
3078.0,58
3088.0,58
3098.0,58
3110.0,58
3116.0,58
3121.0,58
3128.0,58
3129.0,58
3139.0,59
3143.0,59
3146.0,59
3150.0,59
3161.0,59
3163.0,59
3168.0,59
3183.0,59
3186.0,59
3190.0,59
3191.0,60
3196.0,60
3208.0,60
3214.0,60
3221.0,60
3228.0,60
3233.0,60
3243.0,60
3249.0,61
3259.0,61
3261.0,61
3263.0,61
3265.0,61
3266.0,61
3268.0,61
3275.0,61
3280.0,62
3295.0,62
3297.0,62
3301.0,62
3308.0,62
3312.0,62
3339.0,62
3345.0,62
3350.0,63
3385.0,63
3386.0,63
3389.0,63
3398.0,63
3400.0,63
3401.0,63
3409.0,63
3410.0,63
3414.0,63
3419.0,64
3421.0,64
3430.0,64
3446.0,64
3447.0,64
3450.0,64
3457.0,64
3460.0,64
3462.0,65
3466.0,65
3467.0,65
3472.0,65
3479.0,65
3486.0,65
3489.0,65
3497.0,65
3500.0,66
3510.0,66
3511.0,66
3518.0,66
3525.0,66
3532.0,66
3546.0,66
3546.0,66
3549.0,66
3550.0,66
3569.0,67
3578.0,67
3582.0,67
3590.0,67
3596.0,67
3607.0,67
3608.0,67
3627.0,67
3658.0,68
3659.0,68
3662.0,68
3668.0,68
3674.0,68
3676.0,68
3678.0,68
3679.0,68
3687.0,69
3692.0,69
3709.0,69
3711.0,69
3712.0,69
3717.0,69
3719.0,69
3728.0,69
3732.0,70
3755.0,70
3769.0,70
3770.0,70
3771.0,70
3773.0,70
3781.0,70
3793.0,70
3806.0,71
3826.0,71
3827.0,71
3828.0,71
3836.0,71
3871.0,71
3873.0,71
3877.0,71
3895.0,72
3900.0,72
3903.0,72
3915.0,72
3919.0,72
3922.0,72
3930.0,72
3931.0,72
3941.0,73
3944.0,73
3950.0,73
3951.0,73
3955.0,73
3957.0,73
3965.0,73
3967.0,73
3972.0,74
3973.0,74
3982.0,74
3990.0,74
4008.0,74
4017.0,74
4041.0,74
4051.0,74
4059.0,75
4059.0,75
4073.0,75
4085.0,75
4087.0,75
4092.0,75
4098.0,75
4108.0,75
4109.0,75
4120.0,75
4123.0,76
4124.0,76
4125.0,76
4130.0,76
4139.0,76
4148.0,76
4151.0,76
4157.0,76
4163.0,77
4172.0,77
4181.0,77
4181.0,77
4182.0,77
4183.0,77
4187.0,77
4190.0,77
4200.0,77
4204.0,77
4210.0,78
4216.0,78
4219.0,78
4225.0,78
4242.0,78
4249.0,78
4250.0,78
4252.0,78
4254.0,79
4257.0,79
4260.0,79
4265.0,79
4274.0,79
4276.0,79
4280.0,79
4293.0,79
4301.0,80
4303.0,80
4304.0,80
4305.0,80
4307.0,80
4321.0,80
4326.0,80
4330.0,80
4337.0,81
4338.0,81
4345.0,81
4348.0,81
4351.0,81
4354.0,81
4365.0,81
4368.0,81
4369.0,81
4378.0,81
4390.0,81
4391.0,81
4394.0,82
4397.0,82
4398.0,82
4408.0,82
4424.0,82
4428.0,82
4437.0,82
4442.0,82
4448.0,83
4449.0,83
4450.0,83
4451.0,83
4453.0,83
4457.0,83
4477.0,83
4487.0,83
4494.0,84
4500.0,84
4511.0,84
4514.0,84
4520.0,84
4521.0,84
4526.0,84
4528.0,84
4546.0,85
4548.0,85
4562.0,85
4566.0,85
4573.0,85
4586.0,85
4597.0,85
4615.0,85
4619.0,85
4632.0,85
4639.0,86
4641.0,86
4647.0,86
4667.0,86
4676.0,86
4677.0,86
4682.0,86
4683.0,86
4694.0,87
4699.0,87
4704.0,87
4729.0,87
4730.0,87
4745.0,87
4748.0,87
4753.0,87
4757.0,88
4758.0,88
4764.0,88
4775.0,88
4783.0,88
4793.0,88
4803.0,88
4813.0,88
4824.0,89
4827.0,89
4835.0,89
4840.0,89
4849.0,89
4877.0,89
4881.0,89
4883.0,89
4892.0,90
4896.0,90
4908.0,90
4910.0,90
4911.0,90
4913.0,90
4925.0,90
4927.0,90
4929.0,90
4931.0,90
4936.0,90
4942.0,90
4946.0,91
4952.0,91
4963.0,91
4966.0,91
4967.0,91
4969.0,91
4985.0,91
4986.0,91
4987.0,92
5001.0,92
5013.0,92
