Time,UPFs
0.0,0
302.0,1
394.0,1
411.0,1
613.0,1
737.0,2
1088.0,2
1112.0,2
1133.0,2
1208.0,2
1243.0,2
1259.0,2
1305.0,2
1459.0,3
1532.0,3
1537.0,3
1556.0,3
1777.0,3
1854.0,3
2020.0,3
2031.0,3
2090.0,3
2159.0,3
2400.0,4
2509.0,4
2583.0,4
2604.0,4
2754.0,4
2980.0,4
3235.0,4
3257.0,4
3297.0,5
3329.0,5
3374.0,5
3403.0,5
3453.0,5
3616.0,5
3909.0,5
4050.0,5
4073.0,5
4242.0,5
4350.0,5
4373.0,5
4381.0,5
4394.0,5
4492.0,6
4499.0,6
4539.0,6
4641.0,6
4705.0,6
4830.0,6
4913.0,6
4920.0,6
4982.0,6
5038.0,6
5050.0,7
5152.0,7
5224.0,7
5253.0,7
5394.0,7
5403.0,7
5421.0,7
5572.0,7
5587.0,7
5793.0,7
5814.0,8
5892.0,8
6119.0,8
6131.0,8
6187.0,8
6326.0,8
6385.0,8
6457.0,8
6483.0,8
6525.0,8
6565.0,9
6647.0,9
6687.0,9
6734.0,9
7044.0,9
7074.0,9
7110.0,9
7114.0,9
7184.0,9
7217.0,9
7245.0,9
7313.0,9
7341.0,10
7485.0,10
7490.0,10
7616.0,10
7717.0,10
7794.0,10
7868.0,10
7975.0,10
7996.0,10
8086.0,10
8088.0,10
8114.0,10
8134.0,11
8183.0,11
8198.0,11
8211.0,11
8421.0,11
8529.0,11
8598.0,11
8611.0,11
8639.0,11
8867.0,11
8876.0,12
8968.0,12
9011.0,12
9239.0,12
9391.0,12
9400.0,12
9629.0,12
9630.0,12
9739.0,12
9757.0,12
9827.0,13
9875.0,13
9901.0,13
9929.0,13
9993.0,13
10067.0,13
10078.0,13
10257.0,13
10342.0,13
10388.0,13
10416.0,13
10466.0,13
10566.0,13
10636.0,13
10704.0,14
10833.0,14
10836.0,14
10856.0,14
11048.0,14
11074.0,14
11146.0,14
11164.0,14
11211.0,14
11475.0,14
11816.0,14
11990.0,14
12008.0,14
12057.0,14
12096.0,14
12178.0,14
12298.0,15
12309.0,15
12526.0,15
12596.0,15
12771.0,15
12845.0,15
12868.0,15
12981.0,15
13103.0,15
13138.0,15
13305.0,15
13526.0,15
13550.0,15
13620.0,15
13725.0,15
13884.0,15
13926.0,16
13936.0,16
13940.0,16
14019.0,16
14109.0,16
14113.0,16
14158.0,16
14232.0,16
14257.0,17
14266.0,17
14342.0,17
14444.0,17
14817.0,17
14857.0,17
14889.0,17
14898.0,17
14980.0,18
15072.0,18
15227.0,18
15260.0,18
15347.0,18
15367.0,18
15396.0,18
15522.0,18
15555.0,18
15658.0,18
15689.0,18
15784.0,18
15813.0,18
15955.0,18
15968.0,18
15973.0,19
16095.0,19
16106.0,19
16171.0,19
16182.0,19
16228.0,19
16324.0,19
16329.0,19
16428.0,19
16623.0,19
16641.0,20
16680.0,20
16744.0,20
16833.0,20
16919.0,20
16920.0,20
17023.0,20
17102.0,20
17151.0,20
17373.0,20
17387.0,20
17395.0,20
17397.0,20
17512.0,20
17551.0,21
17554.0,21
17588.0,21
17708.0,21
17918.0,21
18081.0,21
18088.0,21
18101.0,21
18215.0,21
18266.0,21
18320.0,21
18323.0,21
18385.0,21
18470.0,21
18535.0,21
18738.0,21
18795.0,21
18936.0,21
19066.0,22
19169.0,22
19271.0,22
19345.0,22
19571.0,22
19573.0,22
19583.0,22
19865.0,22
19883.0,22
19969.0,22
20029.0,22
20069.0,22
20185.0,22
20209.0,22
20301.0,22
20318.0,22
20365.0,22
20434.0,22
20514.0,22
20733.0,22
20746.0,23
20890.0,23
20901.0,23
20953.0,23
21022.0,23
21052.0,23
21187.0,23
21195.0,23
21204.0,23
21205.0,23
21382.0,23
21565.0,23
21636.0,23
21683.0,23
21978.0,23
22118.0,23
22127.0,23
22209.0,23
22358.0,23
22446.0,23
22511.0,23
22514.0,23
22578.0,23
22591.0,23
22696.0,24
22707.0,24
22784.0,24
22831.0,24
23034.0,24
23085.0,24
23124.0,24
23338.0,24
23365.0,24
23399.0,24
23464.0,24
23716.0,24
23873.0,24
23874.0,24
23876.0,24
23938.0,24
23977.0,24
24022.0,24
24378.0,24
24434.0,24
24515.0,24
24583.0,24
24590.0,24
24709.0,24
24800.0,24
24808.0,24
25040.0,24
25073.0,24
25147.0,24
25256.0,24
25294.0,24
25294.0,24
25391.0,24
25412.0,24
25456.0,24
25465.0,24
25476.0,24
25637.0,24
25681.0,24
25797.0,24
25894.0,24
25922.0,24
25971.0,24
26140.0,24
26158.0,24
26331.0,24
26461.0,24
26516.0,25
26576.0,25
26718.0,25
26721.0,25
26888.0,25
26905.0,25
26953.0,25
27138.0,25
27202.0,25
27234.0,25
27312.0,26
27316.0,26
27366.0,26
27435.0,26
27904.0,26
28253.0,26
28268.0,26
28282.0,26
28335.0,26
28341.0,26
28462.0,26
28625.0,26
28654.0,26
28668.0,26
28762.0,26
28843.0,26
28874.0,26
28919.0,26
29031.0,26
29032.0,26
29055.0,26
29179.0,26
29286.0,26
29371.0,26
29447.0,26
29454.0,26
29485.0,26
29506.0,26
29509.0,26
29606.0,26
29611.0,26
29630.0,26
29632.0,26
29671.0,27
29722.0,27
29780.0,27
29823.0,27
29977.0,27
30075.0,27
30136.0,27
30374.0,27
30543.0,27
30636.0,27
30666.0,27
30901.0,27
31058.0,27
31098.0,27
31126.0,27
31140.0,28
31157.0,28
31260.0,28
31303.0,28
31368.0,28
31387.0,28
31392.0,28
31425.0,28
31435.0,29
31497.0,29
31543.0,29
31661.0,29
31668.0,29
31752.0,29
31822.0,29
31831.0,29
32085.0,29
32118.0,29
32256.0,29
32280.0,30
32347.0,30
32394.0,30
32532.0,30
32562.0,30
32788.0,30
32864.0,30
32924.0,30
32952.0,31
33000.0,31
33039.0,31
33079.0,31
33301.0,31
33415.0,31
33471.0,31
33485.0,31
33563.0,31
33667.0,31
33700.0,31
33714.0,31
33760.0,32
33845.0,32
34014.0,32
34276.0,32
34304.0,32
34321.0,32
34339.0,32
34373.0,32
34401.0,32
34601.0,32
34648.0,32
34676.0,32
34946.0,32
35071.0,32
35080.0,32
35131.0,32
35237.0,32
35332.0,32
35362.0,32
35378.0,33
35473.0,33
35555.0,33
35588.0,33
35609.0,33
35665.0,33
35689.0,33
35693.0,33
35788.0,33
35876.0,33
35942.0,33
35948.0,33
35963.0,34
36424.0,34
36591.0,34
36701.0,34
36706.0,34
36797.0,34
36851.0,34
36961.0,34
37117.0,34
37381.0,34
37453.0,34
37473.0,34
37585.0,34
37605.0,34
37741.0,34
37814.0,34
37863.0,34
37926.0,34
37991.0,34
38032.0,34
38085.0,34
38103.0,34
38272.0,34
38329.0,34
38347.0,34
38533.0,34
38557.0,34
38631.0,34
38632.0,34
38727.0,34
38775.0,34
38783.0,34
38811.0,34
38816.0,34
38881.0,34
39111.0,34
39190.0,35
39237.0,35
39288.0,35
39307.0,35
39422.0,35
39458.0,35
39570.0,35
39611.0,35
39655.0,35
39672.0,35
39770.0,35
39799.0,35
39847.0,35
40003.0,35
40041.0,35
40178.0,35
40263.0,35
40473.0,35
40645.0,35
40646.0,35
40834.0,35
40885.0,35
40902.0,35
41022.0,36
41031.0,36
41046.0,36
41134.0,36
41166.0,36
41213.0,36
41256.0,36
41298.0,36
41457.0,36
41485.0,36
41496.0,36
41548.0,36
41583.0,36
41635.0,36
41640.0,36
41645.0,36
41743.0,36
41793.0,36
41843.0,36
41884.0,36
41932.0,36
41966.0,36
42027.0,36
42065.0,36
42145.0,36
42233.0,36
42317.0,36
42343.0,36
42455.0,36
42573.0,36
42590.0,36
42684.0,36
42818.0,36
42941.0,36
42986.0,36
43052.0,36
43078.0,36
43091.0,36
43138.0,36
43274.0,36
43528.0,36
43602.0,36
43653.0,36
43694.0,36
43695.0,37
43746.0,37
43789.0,37
43894.0,37
43970.0,37
43999.0,37
44042.0,37
44090.0,37
44103.0,37
44164.0,37
44184.0,37
44221.0,37
44239.0,37
44260.0,37
44285.0,37
44386.0,37
44490.0,37
44495.0,37
44664.0,37
44732.0,37
44820.0,37
44874.0,37
44917.0,38
45046.0,38
45078.0,38
45271.0,38
45451.0,38
45454.0,38
45504.0,38
45542.0,38
45681.0,38
45720.0,38
45910.0,38
45932.0,38
45996.0,38
46003.0,38
46064.0,38
46123.0,38
46206.0,38
46227.0,38
46325.0,39
46408.0,39
46469.0,39
46509.0,39
46520.0,39
46552.0,39
46568.0,39
46605.0,39
46622.0,39
46730.0,39
46756.0,39
46868.0,39
46879.0,39
46899.0,39
46927.0,39
46955.0,40
47076.0,40
47110.0,40
47149.0,40
47200.0,40
47223.0,40
47450.0,40
47459.0,40
47462.0,40
47550.0,40
47653.0,40
47671.0,40
47774.0,40
47794.0,40
47816.0,40
47864.0,40
47864.0,40
47891.0,40
47896.0,40
47949.0,40
48007.0,41
48104.0,41
48105.0,41
48228.0,41
48235.0,41
48304.0,41
48304.0,41
48320.0,41
48387.0,41
48437.0,41
48533.0,41
48548.0,41
48551.0,41
48562.0,41
48630.0,41
48636.0,41
48660.0,41
48841.0,41
48916.0,41
48948.0,41
49014.0,41
49194.0,41
49280.0,41
49335.0,42
49344.0,42
49355.0,42
49361.0,42
49539.0,42
49541.0,42
49542.0,42
49642.0,42
49772.0,42
49811.0,42
49863.0,42
49877.0,42
49932.0,42
49932.0,42
49973.0,42
50167.0,42
50219.0,42
50268.0,42
50273.0,42
50339.0,42
50403.0,42
50407.0,42
50500.0,42
50550.0,42
50594.0,43
50630.0,43
50695.0,43
50972.0,43
50997.0,43
51028.0,43
51034.0,43
51125.0,43
51132.0,44
51217.0,44
51273.0,44
51277.0,44
51281.0,44
51286.0,44
51350.0,44
51400.0,44
51408.0,44
51579.0,44
51698.0,44
51755.0,44
51788.0,44
51798.0,44
51813.0,44
51873.0,44
51952.0,44
52084.0,44
52094.0,45
52165.0,45
52192.0,45
52382.0,45
52450.0,45
52581.0,45
52817.0,45
52868.0,45
52890.0,45
52895.0,45
53155.0,45
53238.0,45
53239.0,45
53243.0,45
53279.0,45
53634.0,45
53644.0,45
53699.0,45
53886.0,45
53922.0,45
53994.0,45
54063.0,45
54139.0,46
54154.0,46
54167.0,46
54287.0,46
54298.0,46
54325.0,46
54355.0,46
54417.0,46
54455.0,46
54504.0,46
54612.0,46
54622.0,46
54642.0,46
54711.0,46
54729.0,46
54807.0,46
54810.0,46
54813.0,46
54889.0,46
55016.0,46
55050.0,46
55094.0,46
55146.0,46
55164.0,46
55232.0,46
55236.0,46
55245.0,46
55420.0,46
55459.0,46
55660.0,46
55703.0,46
55715.0,46
55718.0,46
55762.0,46
55849.0,46
55856.0,46
55861.0,46
55881.0,46
55895.0,46
55922.0,46
55924.0,46
55949.0,47
55980.0,47
56094.0,47
56101.0,47
56164.0,47
56254.0,47
56394.0,47
56404.0,47
56468.0,47
56565.0,47
56616.0,47
56679.0,47
56698.0,47
56725.0,47
56823.0,47
56830.0,47
56902.0,47
56902.0,47
56909.0,47
56922.0,47
56943.0,47
56987.0,47
57107.0,47
57335.0,47
57390.0,47
57462.0,47
57473.0,47
57598.0,47
57618.0,47
57760.0,47
57777.0,47
57797.0,48
57803.0,48
57880.0,48
57909.0,48
57967.0,48
58073.0,48
58171.0,48
58177.0,48
58191.0,48
58304.0,48
58334.0,48
58503.0,48
58596.0,48
58669.0,48
58750.0,48
58803.0,48
58834.0,48
58903.0,48
58928.0,48
58936.0,48
59005.0,49
59095.0,49
59112.0,49
59138.0,49
59222.0,49
59367.0,49
59433.0,49
59541.0,49
59615.0,49
59669.0,49
59743.0,49
59895.0,49
59921.0,49
59925.0,49
59967.0,49
60036.0,49
60039.0,49
60179.0,49
60392.0,49
60395.0,49
60409.0,49
60546.0,49
60571.0,50
60717.0,50
60757.0,50
60788.0,50
60822.0,50
61092.0,50
61100.0,50
61109.0,50
61220.0,50
61251.0,50
61329.0,50
61341.0,50
61396.0,50
61407.0,50
61419.0,50
61446.0,50
61461.0,50
61730.0,50
61952.0,50
62007.0,50
62015.0,50
62110.0,50
62139.0,50
62227.0,50
62324.0,50
62506.0,50
62530.0,50
62648.0,50
62685.0,50
62765.0,50
62833.0,50
62877.0,50
62891.0,50
62894.0,50
62934.0,50
63018.0,51
63082.0,51
63099.0,51
63113.0,51
63129.0,51
63142.0,51
63301.0,51
63328.0,51
63439.0,51
63473.0,51
63728.0,51
63789.0,51
63848.0,51
63948.0,51
63973.0,51
63981.0,51
64013.0,51
64088.0,51
64120.0,51
64137.0,51
64197.0,51
64425.0,51
64512.0,51
64527.0,51
64560.0,51
64570.0,51
64576.0,51
64613.0,51
64640.0,51
64644.0,51
64666.0,51
64679.0,51
64690.0,51
64755.0,51
64776.0,51
64926.0,52
64951.0,52
64983.0,52
65113.0,52
65212.0,52
65216.0,52
65258.0,52
65295.0,52
65312.0,52
65378.0,52
65392.0,52
65447.0,52
65449.0,52
65517.0,52
65553.0,52
65597.0,52
65605.0,52
65626.0,52
65762.0,52
65765.0,52
65826.0,52
65834.0,52
65895.0,52
65900.0,52
65900.0,52
65935.0,53
66132.0,53
66137.0,53
66140.0,53
66149.0,53
66411.0,53
66544.0,53
66581.0,53
66651.0,53
66730.0,53
66744.0,53
66773.0,53
66774.0,53
66845.0,53
66847.0,53
66891.0,53
66900.0,53
66915.0,53
67032.0,54
67055.0,54
67067.0,54
67138.0,54
67190.0,54
67223.0,54
67278.0,54
67466.0,54
67544.0,54
67581.0,54
67583.0,54
67641.0,54
67749.0,54
67911.0,54
68068.0,54
68080.0,54
68272.0,54
68306.0,54
68406.0,54
68476.0,54
68580.0,54
68580.0,54
68627.0,54
68690.0,54
68700.0,54
68712.0,54
68719.0,54
68737.0,54
68762.0,54
68795.0,55
68804.0,55
68814.0,55
68836.0,55
68960.0,55
69029.0,55
69036.0,55
69157.0,55
69269.0,55
69309.0,55
69377.0,55
69491.0,55
69492.0,55
69509.0,55
69718.0,55
69824.0,55
69834.0,55
69886.0,55
69931.0,55
69933.0,55
69939.0,55
69943.0,55
70006.0,55
70014.0,55
70135.0,55
70136.0,55
70192.0,55
70239.0,55
70244.0,55
70278.0,55
70331.0,55
70372.0,55
70461.0,55
70472.0,55
70668.0,55
70723.0,55
70813.0,55
70837.0,55
70937.0,56
70952.0,56
70955.0,56
71090.0,56
71192.0,56
71220.0,56
71240.0,56
71308.0,56
71446.0,56
71467.0,56
71513.0,56
71586.0,56
71617.0,56
71676.0,56
71726.0,56
71728.0,56
71756.0,56
71796.0,57
71811.0,57
71872.0,57
71880.0,57
71954.0,57
71992.0,57
72131.0,57
72160.0,57
72172.0,57
72247.0,57
72256.0,57
72283.0,57
72302.0,57
72436.0,57
