Time,PDUs
0.0,0
10.0,1
19.0,2
34.0,3
40.0,4
42.0,5
50.0,6
60.0,7
62.0,8
65.0,9
67.0,10
69.0,11
76.0,12
82.0,13
83.0,14
110.0,15
129.0,16
136.0,17
137.0,18
143.0,19
153.0,20
175.0,21
178.0,22
180.0,23
185.0,24
194.0,25
206.0,26
218.0,27
236.0,28
243.0,29
257.0,30
258.0,31
273.0,32
281.0,33
285.0,34
287.0,35
290.0,36
295.0,37
327.0,38
328.0,39
331.0,40
337.0,41
340.0,42
380.0,43
385.0,44
388.0,45
395.0,46
399.0,47
403.0,48
411.0,49
415.0,50
417.0,51
420.0,52
439.0,53
446.0,54
455.0,55
462.0,56
486.0,57
513.0,58
514.0,59
532.0,60
543.0,61
564.0,62
565.0,63
581.0,64
594.0,65
604.0,66
613.0,67
630.0,68
638.0,69
644.0,70
649.0,71
650.0,72
651.0,73
656.0,74
658.0,75
662.0,76
682.0,77
688.0,78
733.0,79
743.0,80
755.0,81
767.0,82
770.0,83
785.0,84
810.0,85
818.0,86
821.0,87
832.0,88
854.0,89
858.0,89
879.0,90
883.0,91
905.0,92
909.0,93
929.0,94
939.0,95
957.0,96
962.0,97
974.0,98
982.0,99
990.0,100
991.0,101
1024.0,102
1027.0,103
1033.0,104
1039.0,105
1066.0,106
1077.0,107
1116.0,108
1123.0,109
1125.0,110
1144.0,111
1145.0,112
1149.0,113
1173.0,114
1175.0,115
1192.0,116
1198.0,117
1235.0,118
1243.0,119
1278.0,120
1279.0,121
1286.0,122
1309.0,123
1326.0,124
1332.0,125
1343.0,126
1355.0,127
1356.0,128
1358.0,129
1361.0,130
1365.0,131
1398.0,132
1405.0,133
1414.0,134
1415.0,135
1420.0,136
1424.0,137
1435.0,138
1436.0,139
1455.0,140
1459.0,141
1472.0,142
1481.0,143
1495.0,144
1500.0,145
1502.0,146
1506.0,147
1508.0,148
1515.0,149
1518.0,150
1545.0,151
1551.0,152
1575.0,153
1583.0,154
1584.0,155
1591.0,156
1607.0,157
1608.0,158
1616.0,159
1621.0,160
1642.0,161
1659.0,162
1665.0,163
1674.0,164
1675.0,165
1698.0,166
1703.0,167
1705.0,168
1709.0,169
1711.0,170
1729.0,171
1733.0,172
1734.0,173
1751.0,174
1775.0,175
1785.0,176
1794.0,177
1800.0,178
1812.0,179
1825.0,180
1833.0,181
1834.0,182
1835.0,182
1844.0,182
1846.0,183
1862.0,184
1886.0,185
1892.0,186
1910.0,187
1931.0,188
1961.0,189
1962.0,190
1968.0,191
1970.0,192
1978.0,193
1980.0,194
1999.0,195
2000.0,196
2009.0,197
2010.0,198
2038.0,198
2042.0,199
2051.0,200
2058.0,200
2061.0,201
2063.0,202
2068.0,203
2077.0,204
2102.0,205
2109.0,206
2111.0,207
2118.0,208
2121.0,209
2122.0,210
2136.0,211
2139.0,212
2151.0,213
2158.0,214
2161.0,215
2167.0,216
2175.0,217
2212.0,218
2252.0,219
2274.0,220
2276.0,221
2302.0,222
2314.0,223
2328.0,224
2329.0,225
2350.0,226
2366.0,227
2367.0,228
2370.0,229
2373.0,230
2402.0,231
2405.0,232
2409.0,233
2423.0,233
2440.0,234
2457.0,235
2470.0,236
2471.0,237
2478.0,238
2483.0,239
2498.0,240
2550.0,241
2567.0,242
2595.0,243
2616.0,244
2622.0,245
2623.0,246
2634.0,247
2637.0,248
2675.0,249
2682.0,250
2684.0,251
2686.0,252
2688.0,253
2698.0,254
2708.0,255
2725.0,256
2727.0,257
2730.0,258
2739.0,259
2773.0,260
2780.0,261
2801.0,262
2809.0,263
2814.0,264
2829.0,265
2839.0,266
2843.0,267
2849.0,268
2865.0,269
2867.0,270
2877.0,271
2885.0,272
2894.0,273
2899.0,274
2902.0,275
2905.0,276
2920.0,276
2928.0,277
2961.0,278
2962.0,279
2967.0,280
3028.0,281
3050.0,282
3052.0,283
3057.0,284
3069.0,285
3080.0,286
3105.0,287
3117.0,288
3123.0,289
3131.0,290
3133.0,291
3146.0,292
3157.0,293
3166.0,294
3173.0,294
3177.0,295
3178.0,296
3186.0,297
3189.0,298
3198.0,299
3208.0,300
3215.0,301
3221.0,302
3230.0,303
3251.0,304
3269.0,305
3271.0,306
3273.0,307
3279.0,308
3298.0,309
3316.0,310
3340.0,311
3341.0,312
3344.0,313
3360.0,314
3365.0,315
3373.0,316
3379.0,317
3382.0,318
3384.0,319
3391.0,320
3401.0,321
3413.0,322
3415.0,323
3441.0,324
3444.0,325
3460.0,326
3467.0,327
3471.0,328
3476.0,329
3489.0,330
3511.0,331
3519.0,332
3539.0,333
3550.0,334
3578.0,335
3598.0,336
3619.0,337
3624.0,338
3628.0,339
3629.0,340
3630.0,341
3647.0,342
3649.0,343
3655.0,344
3659.0,345
3703.0,346
3704.0,347
3718.0,348
3721.0,349
3739.0,349
3756.0,350
3757.0,351
3783.0,352
3784.0,352
3800.0,353
3811.0,354
3827.0,355
3840.0,355
3856.0,356
3859.0,357
3863.0,358
3864.0,359
3865.0,360
3913.0,361
3947.0,362
3961.0,363
3981.0,364
3988.0,365
4002.0,366
4010.0,367
4010.0,367
4013.0,368
4014.0,369
4026.0,370
4028.0,371
4030.0,372
4033.0,373
4045.0,373
4062.0,374
4072.0,375
4081.0,376
4084.0,377
4099.0,378
4100.0,379
4106.0,380
4112.0,381
4148.0,382
4173.0,383
4183.0,384
4184.0,385
4196.0,386
4218.0,387
4233.0,388
4240.0,389
4251.0,390
4268.0,391
4282.0,392
4302.0,393
4307.0,394
4310.0,395
4326.0,396
4335.0,397
4336.0,398
4337.0,399
4339.0,400
4351.0,401
4376.0,402
4417.0,403
4427.0,404
4434.0,404
4437.0,405
4438.0,406
4447.0,406
4461.0,407
4470.0,408
4471.0,409
4472.0,410
4473.0,411
4495.0,412
4497.0,413
4542.0,414
4546.0,415
4552.0,416
4560.0,417
4561.0,418
4562.0,419
4572.0,420
4588.0,421
4592.0,422
4603.0,423
