Time,Active PDUs
0.0,0
9.0,1
18.0,2
19.0,3
37.0,4
41.0,5
56.0,6
63.0,7
64.0,8
77.0,9
87.0,10
97.0,11
124.0,12
177.0,13
181.0,14
184.0,15
186.0,16
202.0,17
210.0,18
216.0,19
238.0,20
250.0,21
261.0,22
264.0,23
270.0,24
328.0,25
342.0,26
347.0,27
358.0,28
364.0,29
376.0,30
381.0,31
383.0,32
390.0,33
392.0,34
395.0,35
399.0,36
404.0,37
405.0,38
414.0,39
431.0,40
435.0,41
440.0,42
452.0,43
479.0,44
489.0,45
519.0,46
523.0,47
525.0,48
526.0,49
529.0,50
539.0,51
546.0,52
547.0,53
569.0,54
584.0,55
586.0,56
594.0,57
608.0,58
631.0,59
633.0,60
636.0,61
646.0,62
648.0,63
651.0,64
658.0,65
676.0,66
681.0,67
689.0,68
692.0,69
699.0,68
707.0,69
722.0,70
740.0,71
745.0,72
747.0,73
749.0,74
761.0,75
770.0,76
798.0,77
816.0,78
820.0,77
821.0,78
838.0,79
843.0,80
850.0,81
851.0,82
855.0,83
882.0,84
884.0,85
885.0,86
893.0,87
908.0,88
911.0,89
912.0,90
917.0,91
958.0,92
979.0,93
983.0,94
984.0,95
999.0,96
1025.0,97
1033.0,98
1039.0,99
1050.0,100
1056.0,101
1072.0,102
1082.0,103
1108.0,104
1114.0,105
1120.0,106
1122.0,107
1140.0,108
1147.0,109
1151.0,110
1163.0,111
1167.0,112
1213.0,113
1223.0,114
1259.0,115
1271.0,116
1278.0,117
1280.0,118
1285.0,119
1304.0,120
1305.0,121
1309.0,122
1311.0,123
1352.0,124
1359.0,125
1364.0,126
1371.0,127
1389.0,128
1402.0,129
1405.0,130
1415.0,131
1421.0,132
1425.0,133
1429.0,134
1436.0,135
1462.0,136
1471.0,137
1481.0,138
1482.0,139
1485.0,140
1499.0,141
1503.0,142
1513.0,143
1515.0,144
1516.0,145
1549.0,146
1551.0,147
1558.0,148
1567.0,149
1573.0,150
1575.0,151
1595.0,152
1611.0,153
1615.0,154
1619.0,155
1629.0,156
1631.0,155
1633.0,154
1640.0,155
1654.0,156
1659.0,157
1663.0,158
1693.0,157
1706.0,158
1713.0,157
1715.0,158
1726.0,159
1748.0,160
