Time,Active PDUs
0.0,0
17.0,1
35.0,2
130.0,3
132.0,4
144.0,5
191.0,6
193.0,7
247.0,8
284.0,9
309.0,10
312.0,11
346.0,12
418.0,13
433.0,14
518.0,15
532.0,16
539.0,17
558.0,18
601.0,19
608.0,20
639.0,21
640.0,22
686.0,23
692.0,24
695.0,25
697.0,26
711.0,27
715.0,28
750.0,29
774.0,30
818.0,31
832.0,32
841.0,33
939.0,34
942.0,35
971.0,36
984.0,37
989.0,38
1056.0,39
1078.0,40
1189.0,41
1198.0,42
1199.0,43
1205.0,44
1300.0,45
1331.0,46
1358.0,47
1365.0,48
1380.0,49
1392.0,50
1410.0,51
1435.0,52
1444.0,53
1459.0,54
1500.0,55
1526.0,56
1558.0,57
1566.0,58
1569.0,57
1592.0,58
1611.0,59
1612.0,60
1653.0,61
1715.0,62
1724.0,63
1742.0,64
1749.0,65
1750.0,66
1776.0,67
1798.0,68
1810.0,69
1824.0,70
1831.0,71
1833.0,72
1844.0,73
1861.0,74
1883.0,75
1894.0,76
1901.0,77
2004.0,78
2005.0,79
2025.0,80
2072.0,81
2097.0,82
2150.0,83
2155.0,84
2185.0,85
2230.0,86
2255.0,87
2260.0,88
2293.0,89
2299.0,90
2308.0,91
2316.0,92
2329.0,93
2347.0,94
2375.0,93
2409.0,94
2439.0,95
2481.0,96
2484.0,97
2486.0,98
2503.0,99
2558.0,100
2559.0,101
2564.0,102
2576.0,103
2607.0,104
2621.0,103
2648.0,104
2701.0,105
2728.0,104
2738.0,105
2769.0,106
2773.0,105
2779.0,104
2856.0,105
2864.0,106
2886.0,107
2901.0,108
2970.0,109
3003.0,110
3006.0,111
3064.0,112
3071.0,113
3082.0,114
3089.0,115
3113.0,116
3119.0,117
3120.0,118
3161.0,119
3167.0,120
3180.0,121
3216.0,122
3223.0,123
3279.0,124
3309.0,125
3317.0,126
3327.0,127
3363.0,128
3376.0,129
3395.0,130
3403.0,131
3415.0,132
3423.0,133
3451.0,134
3463.0,135
3475.0,136
3491.0,137
3550.0,138
3563.0,139
3569.0,140
3570.0,141
3576.0,142
3577.0,143
3581.0,144
3593.0,145
3602.0,146
3625.0,147
3628.0,148
3655.0,149
3664.0,150
3693.0,151
3693.0,150
3710.0,151
3714.0,152
3724.0,153
3780.0,154
3790.0,155
3844.0,156
3853.0,157
3863.0,158
3877.0,159
3880.0,160
3915.0,161
3924.0,162
3925.0,163
3935.0,164
3956.0,165
3992.0,166
4017.0,167
4024.0,168
4061.0,169
4086.0,170
4103.0,169
4104.0,170
4130.0,171
4149.0,172
4157.0,173
4169.0,174
4188.0,175
4190.0,176
4198.0,177
4204.0,178
4206.0,179
4218.0,180
4249.0,181
4254.0,182
4281.0,183
4304.0,184
4306.0,185
4335.0,186
4346.0,187
4370.0,188
4397.0,189
4419.0,190
4434.0,191
4465.0,192
4508.0,193
4517.0,194
4617.0,195
4680.0,196
4693.0,197
4723.0,198
4725.0,199
4728.0,200
4738.0,201
4789.0,202
4794.0,203
4819.0,204
4830.0,205
4838.0,206
4880.0,207
4883.0,208
4891.0,209
4894.0,210
4900.0,211
4919.0,210
4924.0,211
4943.0,212
4968.0,211
4970.0,212
4974.0,213
4978.0,214
4993.0,215
5025.0,214
5028.0,215
5030.0,216
5037.0,217
5082.0,218
5130.0,219
5219.0,220
5243.0,221
5246.0,222
5264.0,223
5289.0,224
5293.0,225
5296.0,226
5299.0,227
5366.0,228
5376.0,229
5384.0,230
5384.0,229
5400.0,230
5415.0,231
5420.0,232
5443.0,233
5447.0,234
5480.0,233
5526.0,234
5553.0,233
5565.0,234
5578.0,233
5579.0,234
5593.0,235
5657.0,234
5689.0,235
5699.0,236
5728.0,237
5742.0,238
5746.0,239
5772.0,240
5796.0,241
5806.0,242
5812.0,243
5816.0,244
5821.0,245
5829.0,246
5837.0,247
5847.0,248
5848.0,249
5909.0,250
5917.0,251
5984.0,252
5989.0,253
5993.0,254
5995.0,255
6010.0,256
6020.0,257
6037.0,258
6052.0,259
6056.0,260
6058.0,261
6074.0,262
6132.0,263
6157.0,264
6227.0,265
6243.0,266
6279.0,267
6281.0,268
6287.0,269
6293.0,270
6312.0,271
6350.0,272
6355.0,273
6379.0,274
6417.0,275
6442.0,276
6445.0,277
6470.0,276
6478.0,277
6491.0,278
6491.0,277
6495.0,278
6504.0,279
6518.0,280
6539.0,281
6541.0,282
6549.0,283
6560.0,284
6609.0,285
6617.0,286
6634.0,287
6687.0,286
6691.0,287
6720.0,288
6733.0,289
6745.0,290
6758.0,291
6809.0,292
6820.0,293
6839.0,294
6846.0,295
6877.0,296
6889.0,297
6911.0,298
6918.0,299
6934.0,300
6938.0,301
7008.0,302
7022.0,303
7026.0,302
7033.0,301
7038.0,302
7053.0,303
7055.0,304
7064.0,305
7075.0,306
7079.0,307
7130.0,306
7131.0,307
7152.0,308
7197.0,309
7221.0,310
7241.0,311
7247.0,312
7325.0,313
7326.0,312
7340.0,311
7351.0,312
7361.0,313
7399.0,314
7405.0,315
7411.0,316
7469.0,315
7475.0,316
7487.0,317
7517.0,318
7527.0,319
7529.0,320
7588.0,321
7594.0,322
7624.0,323
7625.0,322
7639.0,323
7654.0,324
7684.0,325
7709.0,326
7722.0,327
7738.0,328
7746.0,329
7758.0,330
7761.0,331
7773.0,332
7785.0,331
7792.0,330
7797.0,331
7808.0,332
7821.0,333
7859.0,334
7880.0,335
7887.0,336
7897.0,337
7909.0,336
7942.0,337
7949.0,338
7976.0,339
7992.0,340
8001.0,341
8015.0,342
8016.0,343
8017.0,344
8020.0,345
8051.0,344
8095.0,345
8117.0,346
8123.0,347
8130.0,348
8154.0,349
8173.0,350
8226.0,351
8245.0,352
8248.0,353
8277.0,354
8303.0,355
8319.0,356
8333.0,357
8403.0,356
8416.0,357
8460.0,358
8468.0,359
8485.0,360
8508.0,361
8513.0,362
8585.0,363
8592.0,364
8608.0,365
8669.0,366
8709.0,367
8710.0,368
8777.0,369
8814.0,370
8887.0,371
8899.0,372
8925.0,373
8941.0,374
8946.0,375
8964.0,376
8992.0,377
8998.0,378
9002.0,379
9016.0,380
9055.0,379
9066.0,380
9088.0,381
9089.0,382
9098.0,383
