Time,Active PDUs
0.0,0
35.0,1
44.0,2
54.0,3
89.0,4
98.0,5
139.0,6
146.0,7
171.0,8
189.0,9
199.0,10
261.0,11
275.0,12
287.0,13
289.0,14
314.0,15
315.0,16
318.0,17
325.0,18
409.0,19
412.0,20
415.0,21
427.0,22
485.0,23
510.0,24
559.0,25
563.0,26
569.0,27
594.0,28
608.0,29
622.0,30
703.0,31
721.0,32
723.0,33
724.0,34
726.0,35
787.0,36
789.0,37
791.0,38
814.0,39
820.0,40
830.0,41
841.0,42
871.0,43
887.0,44
919.0,45
1013.0,46
1043.0,47
1048.0,48
1074.0,49
1094.0,50
1099.0,51
1106.0,52
1110.0,53
1143.0,54
1150.0,55
1176.0,56
1178.0,57
1242.0,58
1244.0,59
1277.0,60
1290.0,61
1296.0,62
1327.0,63
1341.0,64
1353.0,65
1387.0,66
1406.0,67
1430.0,68
1451.0,69
1470.0,70
1474.0,71
1476.0,72
1525.0,73
1526.0,74
1528.0,75
1551.0,76
1579.0,77
1594.0,78
1597.0,79
1613.0,80
1646.0,81
1780.0,82
1784.0,83
1810.0,84
1840.0,85
1846.0,86
1905.0,87
1931.0,88
1936.0,89
1946.0,90
1957.0,91
2004.0,92
2050.0,93
2061.0,94
2069.0,95
2077.0,96
2097.0,97
2100.0,98
2110.0,99
2111.0,100
2115.0,101
2129.0,102
2131.0,103
2154.0,104
2164.0,105
2191.0,106
2199.0,107
2208.0,108
2210.0,109
2253.0,110
2254.0,111
2255.0,110
2277.0,111
2311.0,110
2331.0,111
2375.0,112
2399.0,111
2416.0,112
2420.0,113
2469.0,114
2492.0,115
2507.0,116
2523.0,117
2539.0,118
2549.0,119
2558.0,120
2585.0,121
2592.0,122
2623.0,123
2665.0,124
2692.0,125
2698.0,126
2707.0,127
2708.0,128
2766.0,129
2796.0,130
2832.0,131
2836.0,132
2845.0,131
2862.0,132
2865.0,133
2877.0,134
2908.0,135
2916.0,136
2917.0,137
2955.0,138
2957.0,139
3035.0,140
3047.0,141
3057.0,142
3068.0,143
3072.0,144
3096.0,145
3109.0,146
3132.0,147
3143.0,148
3147.0,149
3169.0,150
3210.0,151
3215.0,152
3219.0,153
3252.0,154
3285.0,155
3287.0,156
3349.0,157
3355.0,158
3359.0,159
3368.0,160
3409.0,159
3456.0,160
3470.0,161
3503.0,162
3518.0,163
3574.0,164
3578.0,165
3594.0,166
3595.0,167
3612.0,168
3617.0,169
3674.0,170
3675.0,171
3688.0,172
3719.0,173
3731.0,174
3780.0,175
3782.0,176
3787.0,177
3792.0,178
3809.0,179
3858.0,180
3865.0,181
3937.0,182
3947.0,183
4014.0,184
4041.0,185
4079.0,186
4087.0,187
4153.0,188
4168.0,189
4216.0,190
4217.0,191
4222.0,192
4261.0,193
4279.0,194
4291.0,195
4321.0,196
4330.0,197
4341.0,198
4345.0,199
4376.0,200
4383.0,201
4415.0,202
4436.0,203
4441.0,204
4470.0,205
4483.0,206
4496.0,207
4497.0,208
4499.0,209
4506.0,210
4512.0,211
4522.0,212
4532.0,213
4540.0,212
4557.0,213
4602.0,214
4642.0,215
4652.0,216
4665.0,217
4677.0,218
4680.0,217
4717.0,218
4728.0,219
4735.0,220
4758.0,221
4797.0,222
4805.0,223
4816.0,224
4851.0,225
4859.0,226
4864.0,227
4883.0,228
4916.0,229
4927.0,230
4989.0,231
5067.0,232
5087.0,233
5089.0,234
5107.0,235
5124.0,236
5134.0,235
5135.0,236
5141.0,237
5168.0,238
5181.0,239
5216.0,240
5247.0,241
5258.0,242
5267.0,243
5275.0,244
5335.0,245
5337.0,246
5338.0,247
5348.0,248
5354.0,249
5355.0,250
5359.0,251
5369.0,252
5399.0,253
5401.0,254
5436.0,255
5445.0,256
5462.0,257
5469.0,258
5487.0,259
5498.0,260
5506.0,261
5509.0,262
5515.0,261
5535.0,262
5544.0,263
5580.0,264
5588.0,265
5589.0,266
5594.0,267
5608.0,268
5612.0,269
5616.0,268
5636.0,269
5664.0,270
5666.0,271
5714.0,272
5724.0,273
5732.0,274
5741.0,275
5762.0,276
5766.0,277
5768.0,278
5829.0,279
5836.0,280
5886.0,281
5937.0,282
5938.0,281
5950.0,282
5955.0,283
5957.0,284
5963.0,285
5970.0,286
5983.0,287
5999.0,288
6013.0,289
6032.0,290
6065.0,291
6083.0,290
6085.0,291
6092.0,292
6111.0,293
6128.0,294
6162.0,295
6183.0,296
6196.0,297
6196.0,296
6242.0,297
6286.0,298
6291.0,299
6310.0,300
6330.0,299
6339.0,300
6346.0,301
6355.0,302
6377.0,303
6380.0,304
6386.0,305
6423.0,306
6424.0,307
6427.0,308
6445.0,309
6466.0,310
6467.0,311
6480.0,312
