Time,Active UPFs
6496.0,40
6516.0,40
6539.0,40
6585.0,40
6588.0,41
6611.0,41
6613.0,41
6618.0,41
6654.0,41
6682.0,41
6697.0,41
6722.0,41
6766.0,41
6774.0,41
6797.0,41
6805.0,41
6806.0,41
6819.0,41
6856.0,42
6867.0,42
6879.0,42
6895.0,42
6915.0,42
6918.0,42
6919.0,42
6920.0,42
6933.0,42
6943.0,42
6957.0,43
6972.0,43
6978.0,43
7021.0,43
7046.0,43
7061.0,43
7065.0,43
7112.0,43
7184.0,44
7236.0,44
7241.0,44
7272.0,44
7284.0,44
7290.0,44
7308.0,44
7317.0,44
7321.0,45
7324.0,45
7382.0,45
7413.0,45
7415.0,45
7424.0,45
7439.0,45
7484.0,45
7499.0,45
7506.0,45
7507.0,46
7523.0,46
7524.0,46
7546.0,46
7598.0,46
7615.0,46
7619.0,46
7643.0,46
7656.0,46
7664.0,46
7730.0,46
7793.0,46
7794.0,46
7895.0,46
7931.0,47
7962.0,47
7995.0,47
8009.0,47
8023.0,47
8042.0,47
8048.0,47
8052.0,47
8065.0,48
8067.0,48
8142.0,48
8152.0,48
8153.0,48
8191.0,48
8217.0,48
8235.0,48
8242.0,49
8272.0,49
8280.0,49
8294.0,49
8325.0,49
8372.0,49
8373.0,49
8384.0,49
8434.0,50
8440.0,50
8440.0,50
8451.0,50
8460.0,50
8470.0,50
8478.0,50
8488.0,50
8494.0,50
8506.0,50
8509.0,50
8538.0,50
8555.0,51
8556.0,51
8604.0,51
8606.0,51
8621.0,51
8637.0,51
8646.0,51
8722.0,51
8724.0,51
8731.0,51
8744.0,51
8794.0,51
8808.0,52
8827.0,52
8892.0,52
8901.0,52
8903.0,52
8914.0,52
8930.0,52
8936.0,52
8944.0,52
8945.0,52
8969.0,52
8977.0,52
8983.0,52
8983.0,52
9030.0,52
9092.0,52
9126.0,53
9131.0,53
9169.0,53
9170.0,53
9184.0,53
9196.0,53
9207.0,53
9217.0,53
9226.0,54
9251.0,54
9275.0,54
9283.0,54
9314.0,54
9324.0,54
9365.0,54
9390.0,54
9399.0,54
9407.0,54
9438.0,54
9467.0,54
9468.0,54
9485.0,54
9516.0,55
9544.0,55
9551.0,55
9559.0,55
9568.0,55
9585.0,55
9595.0,55
9608.0,55
9612.0,55
9637.0,55
9640.0,55
9664.0,55
9674.0,56
9684.0,56
9697.0,56
9807.0,56
9818.0,56
9895.0,56
9897.0,56
9914.0,56
9928.0,57
9956.0,57
9978.0,57
10000.0,57
10038.0,57
10056.0,57
10062.0,57
10074.0,57
10090.0,58
10124.0,58
10139.0,58
10148.0,58
10153.0,58
10158.0,58
10168.0,58
10176.0,58
10186.0,58
10224.0,58
10236.0,59
10260.0,59
10308.0,59
10332.0,59
10347.0,59
10359.0,59
10382.0,59
10384.0,59
10394.0,60
10401.0,60
10406.0,60
10432.0,60
10477.0,60
10495.0,60
10528.0,60
10534.0,60
10535.0,60
10536.0,60
10542.0,61
10544.0,61
10574.0,61
10577.0,61
10577.0,61
10621.0,61
10646.0,61
10709.0,61
10710.0,61
10728.0,61
10748.0,62
10749.0,62
10778.0,62
10782.0,62
10790.0,62
10792.0,62
10815.0,62
10836.0,62
10840.0,63
10849.0,63
10861.0,63
10863.0,63
10871.0,63
10882.0,63
10889.0,63
10964.0,63
10983.0,63
11005.0,63
11017.0,63
11025.0,63
11044.0,63
11061.0,63
11069.0,63
11070.0,63
11071.0,64
11084.0,64
11099.0,64
11105.0,64
11125.0,64
11135.0,64
11139.0,64
11157.0,64
11159.0,65
11161.0,65
11196.0,64
11236.0,63
11252.0,63
11262.0,63
11330.0,63
11356.0,63
11449.0,63
11449.0,63
11452.0,63
11457.0,63
11491.0,63
11534.0,63
11555.0,64
11566.0,64
11567.0,64
11572.0,64
11605.0,64
11607.0,64
11622.0,64
11637.0,64
11671.0,65
11678.0,65
11689.0,65
11699.0,65
11717.0,65
11725.0,65
11729.0,65
11730.0,65
11746.0,65
11749.0,65
11777.0,65
11781.0,65
11807.0,66
11822.0,66
11825.0,66
11865.0,66
11867.0,66
11876.0,66
11972.0,66
11985.0,66
11996.0,66
12033.0,66
12042.0,66
12049.0,66
12064.0,66
12071.0,67
12084.0,67
12094.0,67
12135.0,67
12144.0,67
12147.0,67
12149.0,67
12154.0,67
12157.0,67
12164.0,67
12165.0,68
12168.0,68
12243.0,68
12260.0,68
12273.0,68
12274.0,68
12287.0,68
12292.0,68
12299.0,69
12359.0,69
12363.0,69
12381.0,69
12384.0,69
12385.0,69
12427.0,69
12428.0,69
12530.0,69
12532.0,69
12574.0,70
12584.0,70
12603.0,70
12612.0,70
12613.0,70
12620.0,70
12627.0,70
12646.0,70
12659.0,71
12670.0,71
12671.0,71
12686.0,71
12690.0,71
12696.0,71
12721.0,71
12731.0,71
12773.0,71
12777.0,71
12784.0,71
12784.0,71
12786.0,71
12811.0,71
12870.0,71
12875.0,71
12884.0,72
12887.0,72
12902.0,72
12904.0,72
12932.0,72
12945.0,72
12952.0,72
12963.0,72
12987.0,72
12993.0,72
13002.0,73
13013.0,73
13020.0,73
13044.0,73
13069.0,73
13075.0,73
13082.0,73
13082.0,73
13097.0,73
13112.0,73
13122.0,73
13124.0,73
13170.0,73
13172.0,73
13196.0,73
13221.0,73
13221.0,73
13248.0,73
13257.0,73
13258.0,73
13275.0,74
13281.0,74
13293.0,74
13294.0,74
13295.0,74
13305.0,74
13320.0,74
13342.0,74
13367.0,75
13368.0,75
13370.0,75
13372.0,75
13374.0,75
13385.0,75
13391.0,75
13392.0,75
13406.0,75
13468.0,75
13470.0,75
13488.0,75
13496.0,75
13497.0,75
13503.0,75
13514.0,75
13514.0,75
13533.0,75
13536.0,76
13541.0,76
13550.0,76
13553.0,76
13565.0,76
13566.0,76
13583.0,76
13588.0,76
13609.0,76
13615.0,76
13645.0,77
13658.0,77
13674.0,77
13702.0,77
13778.0,77
13804.0,77
13811.0,77
13813.0,77
13821.0,77
13824.0,77
13837.0,77
13842.0,77
13851.0,77
13860.0,77
13888.0,77
13890.0,77
13899.0,78
13969.0,78
13981.0,78
14002.0,78
14078.0,78
14080.0,78
14084.0,78
14090.0,78
14102.0,79
14110.0,79
14110.0,79
14113.0,79
14119.0,79
14121.0,79
14128.0,79
14134.0,79
14142.0,79
14149.0,79
14160.0,79
14165.0,79
14184.0,79
14186.0,79
14257.0,80
14262.0,80
14266.0,80
14273.0,80
14275.0,80
14292.0,80
14314.0,80
14321.0,80
14355.0,81
14378.0,81
14390.0,81
14391.0,81
14397.0,81
14406.0,81
14418.0,81
14419.0,81
14427.0,81
14429.0,81
14434.0,81
14460.0,81
14509.0,82
14518.0,82
14594.0,82
14624.0,82
14625.0,82
14629.0,82
14633.0,82
14666.0,82
14693.0,83
14694.0,83
14720.0,83
14728.0,83
14758.0,83
14777.0,83
14781.0,83
14799.0,83
14806.0,83
14822.0,83
14837.0,84
14844.0,84
14931.0,84
14944.0,84
14970.0,84
14980.0,84
14992.0,84
15000.0,84
15024.0,84
15037.0,84
15040.0,84
15070.0,84
15095.0,85
15117.0,85
15158.0,84
15179.0,83
15204.0,83
15221.0,83
15222.0,83
15260.0,83
15270.0,83
15275.0,83
15293.0,83
15299.0,83
15305.0,83
15306.0,83
15319.0,83
15329.0,83
15334.0,84
15335.0,84
15362.0,84
15373.0,84
15375.0,84
15404.0,84
15410.0,84
15427.0,84
15461.0,84
15487.0,84
15495.0,84
15509.0,84
15513.0,84
15513.0,84
15515.0,84
15518.0,84
15530.0,84
15544.0,84
15554.0,84
15566.0,84
15581.0,84
15618.0,84
15666.0,85
15668.0,85
15695.0,85
15697.0,85
15702.0,85
15718.0,85
15723.0,85
15741.0,85
15776.0,85
15785.0,85
15812.0,85
15814.0,85
15869.0,85
15877.0,85
15891.0,85
15936.0,85
15937.0,85
15956.0,85
15967.0,85
15975.0,85
15980.0,85
16015.0,85
16037.0,85
16040.0,85
16044.0,86
16049.0,86
16068.0,86
16082.0,86
16083.0,86
16097.0,86
16099.0,86
16102.0,86
16121.0,86
16126.0,86
16129.0,86
16135.0,86
16139.0,86
16150.0,86
16154.0,86
16175.0,86
16180.0,86
16184.0,86
16192.0,87
16208.0,87
16217.0,87
16240.0,87
16249.0,87
16306.0,87
16321.0,87
16322.0,87
16357.0,87
16370.0,87
16375.0,88
16387.0,88
16395.0,88
16396.0,88
16407.0,88
16408.0,88
16430.0,88
16438.0,88
16448.0,89
16462.0,89
16470.0,89
16481.0,89
16493.0,89
16510.0,89
16527.0,89
16565.0,89
16568.0,89
16597.0,89
16686.0,89
16691.0,89
16699.0,90
16702.0,90
16711.0,90
16713.0,90
16721.0,90
16747.0,90
16764.0,90
16774.0,90
16794.0,90
16805.0,90
16825.0,90
16849.0,90
16862.0,90
16876.0,90
16891.0,90
16897.0,90
16912.0,90
16960.0,90
16969.0,90
16981.0,90
17011.0,90
17032.0,90
17034.0,91
17035.0,91
17042.0,91
17055.0,91
17059.0,91
17069.0,91
17073.0,91
17133.0,91
17140.0,91
17144.0,91
17167.0,91
17187.0,91
17229.0,91
17237.0,91
17245.0,91
17267.0,91
17305.0,91
17312.0,91
17312.0,91
17313.0,91
17327.0,91
17342.0,91
17372.0,91
17377.0,91
17386.0,91
17394.0,91
17395.0,91
17398.0,91
17401.0,91
17458.0,91
17475.0,91
17480.0,91
17496.0,91
17497.0,91
17503.0,91
17514.0,91
17516.0,92
17556.0,92
17559.0,92
17576.0,92
17611.0,92
17625.0,92
17633.0,92
17636.0,92
17637.0,92
17640.0,92
17647.0,92
17650.0,92
17653.0,93
17667.0,93
17676.0,93
17681.0,93
17686.0,93
17701.0,93
17716.0,93
17717.0,93
17722.0,93
17746.0,93
17761.0,94
17765.0,94
17772.0,94
17792.0,94
17814.0,94
17829.0,94
17845.0,94
17858.0,94
17859.0,94
17864.0,94
17876.0,95
17896.0,95
17903.0,95
17916.0,95
17939.0,95
17985.0,95
18039.0,95
18057.0,95
18073.0,95
18079.0,95
18084.0,95
18095.0,95
18100.0,95
18127.0,95
18149.0,95
18152.0,95
18177.0,95
18184.0,95
18186.0,96
18219.0,96
18222.0,96
18231.0,96
18232.0,96
18250.0,96
18251.0,96
18255.0,96
18275.0,97
18296.0,97
18301.0,97
18360.0,97
18367.0,97
18390.0,97
18431.0,97
18440.0,97
18461.0,98
18468.0,98
18501.0,98
18532.0,98
18545.0,98
18600.0,98
18622.0,98
18639.0,98
18644.0,98
18646.0,98
18662.0,98
18667.0,98
18669.0,98
18702.0,98
18714.0,98
18725.0,98
18745.0,98
18759.0,98
18794.0,99
18811.0,99
18824.0,99
18830.0,99
18835.0,99
18845.0,99
18887.0,99
18893.0,99
18899.0,99
18901.0,100
18903.0,100
18913.0,100
18915.0,100
18962.0,100
18968.0,100
18979.0,100
18980.0,100
18982.0,100
19010.0,100
19038.0,100
19040.0,100
19079.0,100
19090.0,100
19116.0,100
19189.0,100
19222.0,100
19227.0,100
19276.0,100
19307.0,100
19311.0,100
19343.0,100
19409.0,100
19417.0,100
19463.0,100
19531.0,100
19536.0,100
19537.0,100
19538.0,100
19547.0,100
19548.0,100
19557.0,100
19568.0,100
19583.0,100
19626.0,100
19630.0,100
19649.0,100
19660.0,100
19665.0,100
19691.0,100
19707.0,100
19709.0,100
19712.0,100
19738.0,100
19743.0,100
19747.0,100
19793.0,100
19813.0,100
19818.0,100
19820.0,100
19855.0,100
19856.0,100
19863.0,100
19873.0,100
19896.0,100
19900.0,100
19959.0,100
19979.0,100
19980.0,100
19984.0,100
20016.0,100
20053.0,100
20062.0,100
20076.0,100
20077.0,100
20081.0,100
20139.0,100
20161.0,100
20166.0,100
20202.0,100
20216.0,100
20234.0,100
20282.0,100
20288.0,100
20295.0,100
20308.0,100
20327.0,100
20332.0,100
20370.0,100
20385.0,100
20387.0,100
20389.0,100
20394.0,100
20436.0,100
20437.0,100
20469.0,100
20475.0,100
20487.0,100
20492.0,100
20493.0,100
20497.0,100
20509.0,100
20534.0,100
20537.0,100
20540.0,100
20553.0,100
20554.0,100
20565.0,100
20572.0,100
20575.0,100
20592.0,100
20618.0,100
20619.0,100
20627.0,100
20633.0,100
20637.0,100
20638.0,100
20651.0,100
20658.0,100
20683.0,100
20692.0,100
20692.0,100
20711.0,100
20727.0,100
20734.0,100
20751.0,100
20762.0,100
20793.0,100
20812.0,100
20817.0,100
20820.0,100
20835.0,100
20862.0,100
20875.0,100
20900.0,100
20912.0,100
20919.0,100
20926.0,100
20942.0,100
20943.0,100
20953.0,100
20994.0,100
21030.0,100
21045.0,100
21056.0,100
21061.0,100
21062.0,100
21096.0,100
21134.0,100
21153.0,100
21164.0,100
21164.0,100
21178.0,100
21191.0,100
21204.0,100
21210.0,100
21217.0,100
21237.0,100
21257.0,100
21282.0,100
21284.0,100
21294.0,100
21322.0,100
21397.0,100
21444.0,100
21498.0,100
21515.0,100
21540.0,100
21569.0,100
21576.0,100
21581.0,100
21636.0,100
21649.0,100
21677.0,100
21685.0,100
21696.0,100
21697.0,100
21718.0,100
21730.0,100
21732.0,100
21753.0,100
21766.0,100
21805.0,100
21819.0,100
21835.0,100
21890.0,100
21900.0,100
21928.0,100
21957.0,100
21958.0,100
21962.0,100
21964.0,100
21972.0,100
22004.0,100
22032.0,100
22036.0,100
22039.0,100
22049.0,100
22058.0,100
22062.0,100
22081.0,100
22082.0,100
22091.0,100
22094.0,100
22105.0,100
22120.0,100
22126.0,100
22144.0,100
22157.0,100
22183.0,100
22186.0,100
22193.0,100
22213.0,100
22228.0,100
22248.0,100
22250.0,100
22253.0,100
22254.0,100
22255.0,100
22268.0,100
22274.0,100
22282.0,100
22282.0,100
22315.0,100
22332.0,100
22367.0,100
22382.0,100
22383.0,100
22391.0,100
22398.0,100
22423.0,100
22475.0,100
22481.0,100
22491.0,100
22495.0,100
22587.0,100
22599.0,100
22609.0,100
22618.0,100
22650.0,100
22697.0,100
22704.0,100
22704.0,100
22714.0,100
22752.0,100
22755.0,100
22760.0,100
22766.0,100
22767.0,100
22799.0,100
22816.0,100
22818.0,100
22834.0,100
22843.0,100
22844.0,100
22858.0,100
22886.0,100
22904.0,100
22907.0,100
22925.0,100
22927.0,100
22979.0,100
22990.0,100
23048.0,100
23116.0,100
23121.0,100
23137.0,100
23148.0,100
23159.0,100
23193.0,100
23211.0,100
23230.0,100
23232.0,100
23255.0,100
23266.0,100
23267.0,100
23281.0,100
23297.0,100
23302.0,100
23317.0,100
23317.0,100
23336.0,100
23346.0,100
23354.0,100
23356.0,100
23381.0,100
23386.0,100
23479.0,100
23490.0,100
23491.0,100
23493.0,100
23526.0,100
23563.0,100
23571.0,100
23622.0,100
23627.0,100
23628.0,100
23644.0,100
23646.0,100
23647.0,100
23663.0,100
23673.0,100
23694.0,100
23701.0,100
23716.0,100
23727.0,100
23746.0,100
23749.0,100
23766.0,100
23769.0,100
23789.0,100
23800.0,100
23822.0,100
23824.0,100
23850.0,100
23864.0,100
23873.0,100
23904.0,100
23910.0,100
23950.0,100
23955.0,100
23955.0,100
23964.0,100
23977.0,100
23994.0,100
24009.0,100
24024.0,100
24056.0,100
24059.0,100
24065.0,100
24068.0,100
24069.0,100
24110.0,100
24137.0,100
24153.0,100
24162.0,100
24171.0,100
24177.0,100
24181.0,100
24186.0,100
24187.0,100
24212.0,100
24215.0,100
24224.0,100
24238.0,100
24250.0,100
24251.0,100
24253.0,100
24258.0,100
24260.0,100
24263.0,100
24263.0,100
24267.0,100
24280.0,100
24303.0,100
24317.0,100
24351.0,100
24354.0,100
24356.0,100
24389.0,100
24390.0,100
24402.0,100
24422.0,100
24427.0,100
24430.0,100
24433.0,100
24435.0,100
24466.0,100
24491.0,100
24523.0,100
24558.0,100
24561.0,100
24571.0,100
24572.0,100
24592.0,100
24604.0,100
24654.0,100
24693.0,100
24704.0,100
24720.0,100
24738.0,100
24741.0,100
24775.0,100
24783.0,100
24807.0,100
24815.0,100
24821.0,100
24829.0,100
24837.0,100
24857.0,100
24890.0,100
24908.0,100
24923.0,100
24928.0,100
24949.0,100
24954.0,100
24965.0,100
24969.0,100
24979.0,100
25030.0,100
25049.0,100
25071.0,100
25074.0,100
25085.0,100
25086.0,100
25094.0,100
25096.0,100
25111.0,100
25116.0,100
25126.0,100
25132.0,100
25150.0,100
25163.0,100
25169.0,100
25198.0,100
25230.0,100
25243.0,100
25246.0,100
25258.0,100
25296.0,100
25318.0,100
25324.0,100
25338.0,100
25368.0,100
25372.0,100
25389.0,100
25404.0,100
25409.0,100
25415.0,100
25467.0,100
25481.0,100
25490.0,100
25542.0,100
25563.0,100
25572.0,100
25582.0,100
25610.0,100
25617.0,100
25623.0,100
25645.0,100
25660.0,100
25664.0,100
25694.0,100
25697.0,100
25708.0,100
25712.0,100
25723.0,100
25757.0,100
25758.0,100
25759.0,100
25763.0,100
25765.0,100
25778.0,100
25796.0,100
25807.0,100
25819.0,100
25822.0,100
25824.0,100
25841.0,100
25846.0,100
25851.0,100
25873.0,100
25891.0,100
25893.0,100
25900.0,100
25901.0,100
25935.0,100
25942.0,100
25953.0,100
25982.0,100
26042.0,100
26056.0,100
26066.0,100
26137.0,100
26145.0,100
26174.0,100
26218.0,100
26233.0,100
26236.0,100
26266.0,100
26268.0,100
26274.0,100
26315.0,100
26323.0,100
26339.0,100
26373.0,100
26374.0,100
26375.0,100
26394.0,100
26395.0,100
26409.0,100
26421.0,100
26422.0,100
26427.0,100
26433.0,100
26450.0,100
26452.0,100
26459.0,100
26491.0,100
26509.0,100
26527.0,100
26559.0,100
26561.0,100
26566.0,100
26578.0,100
26580.0,100
26603.0,100
26613.0,100
26624.0,100
26631.0,100
26668.0,100
26670.0,100
26696.0,100
26712.0,100
26748.0,100
26835.0,100
26846.0,100
26857.0,100
26865.0,100
26876.0,100
26885.0,100
26911.0,100
26918.0,100
26945.0,100
26949.0,100
26962.0,100
26970.0,100
26999.0,100
27050.0,100
27100.0,100
27111.0,100
27112.0,100
27145.0,100
27224.0,100
27247.0,100
27275.0,100
27294.0,100
27299.0,100
27344.0,100
27359.0,100
27370.0,100
27403.0,100
27426.0,100
27439.0,100
27445.0,100
27451.0,100
27471.0,100
27473.0,100
27484.0,100
27487.0,100
27519.0,100
27589.0,100
27592.0,100
27602.0,100
27605.0,100
27607.0,100
27611.0,100
27665.0,100
27668.0,100
27677.0,100
27678.0,100
27701.0,100
27734.0,100
27738.0,100
27750.0,100
27753.0,100
27759.0,100
27762.0,100
27777.0,100
27791.0,100
27810.0,100
27839.0,100
27862.0,100
27863.0,100
27866.0,100
27884.0,100
27898.0,100
27904.0,100
27921.0,100
27951.0,100
27955.0,100
28010.0,100
28014.0,100
28035.0,100
28036.0,100
28037.0,100
28038.0,100
28044.0,100
28048.0,100
28067.0,100
28114.0,100
28146.0,100
28152.0,100
28152.0,100
28165.0,100
28166.0,100
28173.0,100
28183.0,100
28189.0,100
28208.0,100
28232.0,100
28235.0,100
28252.0,100
28255.0,100
28281.0,100
28304.0,100
28344.0,100
28355.0,100
28372.0,100
28380.0,100
28402.0,100
28414.0,100
28454.0,100
28465.0,100
28470.0,100
28495.0,100
28498.0,100
28515.0,100
28527.0,100
28562.0,100
28570.0,100
28581.0,100
28603.0,100
28624.0,100
28638.0,100
28639.0,100
28639.0,100
28676.0,100
28682.0,100
28720.0,100
28726.0,100
28738.0,100
28758.0,100
28791.0,100
28826.0,100
28830.0,100
28830.0,100
28832.0,100
28849.0,100
28870.0,100
28893.0,100
28917.0,100
28924.0,100
28982.0,100
28986.0,100
28990.0,100
29001.0,100
29009.0,100
29020.0,100
29026.0,100
29029.0,100
29063.0,100
29089.0,100
29098.0,100
29109.0,100
29130.0,100
29176.0,100
29189.0,100
29200.0,100
29208.0,100
29214.0,100
29281.0,100
29283.0,100
29296.0,100
29298.0,100
29321.0,100
29322.0,100
29329.0,100
29330.0,100
29331.0,100
29360.0,100
29369.0,100
29384.0,100
29387.0,100
29402.0,100
29433.0,100
29449.0,100
29497.0,100
29508.0,100
29546.0,100
29555.0,100
29556.0,100
29561.0,100
29599.0,100
29602.0,100
29666.0,100
29683.0,100
29707.0,100
29712.0,100
29747.0,100
29757.0,100
29760.0,100
29767.0,100
29785.0,100
29816.0,100
29847.0,100
29852.0,100
29870.0,100
29886.0,100
29926.0,100
29928.0,100
29949.0,100
29966.0,100
29985.0,100
30015.0,100
30017.0,100
30019.0,100
30028.0,100
30035.0,100
30057.0,100
30063.0,100
30092.0,100
30118.0,100
30122.0,100
30135.0,100
30159.0,100
30207.0,100
30223.0,100
30247.0,100
30274.0,100
30318.0,100
30323.0,100
30328.0,100
30329.0,100
30331.0,100
30359.0,100
30392.0,100
30422.0,100
30427.0,100
30443.0,100
30450.0,100
30458.0,100
30482.0,100
30503.0,100
30509.0,100
30550.0,100
30562.0,100
30564.0,100
30566.0,100
30624.0,100
30646.0,100
30651.0,100
30657.0,100
30659.0,100
30665.0,100
30687.0,100
30688.0,100
30702.0,100
30709.0,100
30721.0,100
30748.0,100
30748.0,100
30757.0,100
30766.0,100
30782.0,100
30791.0,100
30825.0,100
30892.0,100
30912.0,100
30939.0,100
30965.0,100
30979.0,100
31003.0,100
31012.0,100
31018.0,100
31035.0,100
31039.0,100
31050.0,100
31053.0,100
31073.0,100
31089.0,100
31089.0,100
31103.0,100
31117.0,100
31149.0,100
31192.0,100
31202.0,100
31204.0,100
31214.0,100
31227.0,100
31245.0,100
31269.0,100
31273.0,100
31277.0,100
31296.0,100
31300.0,100
31301.0,100
31312.0,100
31318.0,100
31337.0,100
31356.0,100
31367.0,100
31379.0,100
31381.0,100
31382.0,100
31385.0,100
31428.0,100
31432.0,100
31439.0,100
31448.0,100
31451.0,100
31452.0,100
31468.0,100
31469.0,100
31491.0,100
31494.0,100
31494.0,100
31525.0,100
31529.0,100
31547.0,100
31550.0,100
31553.0,100
31604.0,100
31641.0,100
31654.0,100
31685.0,100
31686.0,100
31697.0,100
31709.0,100
31729.0,100
31734.0,100
31743.0,100
31770.0,100
31771.0,100
31784.0,100
31811.0,100
31814.0,100
31823.0,100
31853.0,100
31864.0,100
31876.0,100
31888.0,100
31896.0,100
31949.0,100
31966.0,100
31981.0,100
32004.0,100
32011.0,100
32018.0,100
32030.0,100
32092.0,100
32109.0,100
32118.0,100
32131.0,100
32137.0,100
32143.0,100
32146.0,100
32155.0,100
32165.0,100
32170.0,100
32192.0,100
32201.0,100
32234.0,100
32242.0,100
32259.0,100
32274.0,100
32293.0,100
32301.0,100
32302.0,100
32308.0,100
32312.0,100
32318.0,100
32323.0,100
32324.0,100
32349.0,100
32352.0,100
32361.0,100
32366.0,100
32396.0,100
32421.0,100
32433.0,100
32464.0,100
32493.0,100
32496.0,100
32506.0,100
32523.0,100
32565.0,100
32589.0,100
32596.0,100
32605.0,100
32623.0,100
32632.0,100
32634.0,100
32667.0,100
32681.0,100
32683.0,100
32685.0,100
32693.0,100
32708.0,100
32724.0,100
32742.0,100
32745.0,100
32748.0,100
32751.0,100
32754.0,100
32777.0,100
32801.0,100
32803.0,100
32813.0,100
32848.0,100
32889.0,100
32893.0,100
32899.0,100
32931.0,100
32933.0,100
32967.0,100
