Time,PDUs
0.0,0
61.0,1
80.0,2
84.0,3
125.0,4
150.0,5
221.0,6
226.0,7
231.0,8
246.0,9
253.0,10
257.0,11
267.0,12
298.0,13
313.0,14
314.0,15
318.0,16
378.0,17
412.0,18
415.0,19
427.0,20
441.0,21
490.0,22
512.0,23
527.0,24
532.0,25
562.0,26
608.0,27
659.0,28
664.0,29
672.0,30
679.0,31
688.0,32
704.0,33
737.0,34
824.0,35
829.0,36
863.0,37
890.0,38
892.0,39
895.0,40
915.0,41
917.0,42
925.0,43
946.0,44
959.0,45
984.0,46
1001.0,47
1015.0,48
1027.0,49
1030.0,50
1051.0,51
1066.0,52
1072.0,53
1101.0,54
1103.0,55
1107.0,56
1141.0,57
1161.0,58
1183.0,58
1188.0,59
1204.0,60
1250.0,61
1253.0,62
1265.0,63
1305.0,64
1320.0,65
1326.0,66
1335.0,67
1343.0,68
1368.0,69
1396.0,70
1440.0,70
1446.0,71
1454.0,72
1455.0,73
1469.0,74
1476.0,75
1482.0,76
1496.0,77
1502.0,78
1531.0,79
1558.0,80
1579.0,81
1595.0,82
1632.0,83
1637.0,84
1655.0,85
1656.0,86
1662.0,87
1666.0,88
1676.0,89
1679.0,90
1682.0,91
1723.0,92
1724.0,92
1746.0,93
1763.0,94
1769.0,95
1815.0,96
1836.0,97
1845.0,98
1891.0,99
1922.0,100
1924.0,101
1970.0,102
1971.0,103
1993.0,104
1997.0,105
2021.0,106
2027.0,107
2033.0,108
2061.0,109
2099.0,110
2116.0,111
2126.0,112
2132.0,113
2142.0,114
2162.0,115
2176.0,116
2190.0,117
2216.0,118
2217.0,119
2221.0,120
2283.0,121
2293.0,122
2297.0,123
2346.0,123
2415.0,124
2454.0,125
2464.0,126
2472.0,127
2489.0,128
2513.0,129
2516.0,130
2537.0,131
2569.0,131
2609.0,131
2624.0,132
2652.0,133
2677.0,134
2684.0,135
2718.0,136
2767.0,137
2781.0,138
2802.0,139
2834.0,140
2843.0,141
2845.0,142
2846.0,143
2862.0,144
2880.0,145
2881.0,146
2890.0,147
2905.0,148
2910.0,149
2912.0,150
2928.0,151
2943.0,152
2949.0,152
3024.0,153
3032.0,154
3039.0,155
3041.0,156
3107.0,157
3131.0,158
3135.0,159
3141.0,160
3167.0,161
3174.0,162
3201.0,163
3220.0,164
3226.0,165
3226.0,165
3255.0,166
3258.0,167
3259.0,168
3284.0,169
3287.0,170
3300.0,171
3312.0,172
3332.0,173
3333.0,174
3353.0,175
3392.0,176
3396.0,177
3417.0,178
3435.0,179
3436.0,180
3453.0,180
3474.0,181
3490.0,182
3500.0,183
3548.0,184
3550.0,185
3551.0,186
3574.0,187
3582.0,188
3583.0,189
3590.0,190
3614.0,191
3656.0,192
3668.0,193
3689.0,193
3693.0,194
3726.0,195
3737.0,196
3767.0,197
3821.0,198
3833.0,199
3862.0,200
3909.0,201
3945.0,202
3991.0,203
3992.0,204
3994.0,205
4054.0,206
4072.0,207
4084.0,208
4092.0,209
4120.0,210
4124.0,211
4130.0,211
4152.0,211
4166.0,212
4182.0,213
4226.0,214
4229.0,215
4258.0,216
4261.0,217
4286.0,218
4321.0,219
4323.0,220
4346.0,221
4410.0,221
4420.0,222
4479.0,223
4507.0,224
4509.0,225
4526.0,226
4574.0,227
4579.0,228
4588.0,228
4601.0,229
4604.0,230
4625.0,231
4634.0,232
4643.0,232
4653.0,233
4694.0,234
4735.0,235
4761.0,235
4832.0,236
4877.0,237
4977.0,238
4994.0,239
5009.0,240
5026.0,241
5033.0,241
5053.0,242
5100.0,243
5107.0,244
5152.0,245
5172.0,246
5177.0,247
5186.0,248
5188.0,249
5272.0,250
5274.0,250
5290.0,251
5324.0,252
5328.0,253
5363.0,254
5377.0,255
5389.0,255
5400.0,256
5441.0,257
5442.0,258
5476.0,259
5480.0,260
5490.0,261
5494.0,262
5527.0,262
5540.0,263
5547.0,264
5588.0,265
5752.0,266
5769.0,267
