Time,Active UPFs
0.0,0
2.0,1
3.0,1
4.0,1
14.0,1
18.0,1
20.0,1
30.0,1
33.0,1
36.0,2
43.0,2
59.0,2
68.0,2
72.0,2
73.0,2
87.0,2
89.0,2
102.0,3
103.0,3
104.0,3
109.0,3
110.0,3
116.0,3
129.0,3
130.0,3
139.0,4
142.0,4
173.0,4
183.0,4
185.0,4
193.0,4
203.0,4
208.0,4
215.0,5
218.0,5
224.0,5
235.0,5
246.0,5
254.0,5
273.0,5
274.0,5
278.0,6
285.0,6
289.0,6
293.0,6
298.0,6
304.0,6
328.0,6
338.0,6
339.0,7
340.0,7
347.0,7
349.0,7
358.0,7
364.0,7
375.0,7
384.0,7
394.0,8
395.0,8
420.0,8
421.0,8
426.0,8
428.0,8
433.0,8
434.0,8
438.0,9
439.0,9
443.0,9
456.0,9
457.0,9
467.0,9
470.0,9
476.0,9
478.0,10
483.0,10
486.0,10
505.0,10
525.0,10
530.0,10
539.0,10
543.0,10
550.0,11
557.0,11
564.0,11
568.0,11
573.0,11
578.0,11
598.0,11
602.0,11
604.0,12
615.0,12
617.0,12
627.0,12
628.0,12
630.0,12
646.0,12
674.0,12
683.0,13
692.0,13
693.0,13
697.0,13
699.0,13
702.0,13
717.0,13
718.0,13
724.0,14
728.0,14
730.0,14
744.0,14
753.0,14
756.0,14
761.0,14
764.0,14
767.0,15
774.0,15
784.0,15
789.0,15
805.0,15
807.0,15
808.0,15
809.0,15
820.0,16
825.0,16
828.0,16
846.0,16
847.0,16
861.0,16
880.0,16
881.0,16
884.0,17
886.0,17
895.0,17
897.0,17
898.0,17
900.0,17
909.0,17
914.0,17
944.0,18
946.0,18
950.0,18
960.0,18
964.0,18
967.0,18
968.0,18
969.0,18
970.0,19
981.0,19
982.0,19
984.0,19
994.0,19
997.0,19
1015.0,19
1021.0,19
1045.0,20
1046.0,20
1049.0,20
1064.0,20
1065.0,20
1076.0,20
1077.0,20
1081.0,20
1089.0,20
1100.0,20
1105.0,21
1122.0,21
1127.0,21
1128.0,21
1129.0,21
1130.0,21
1136.0,21
1140.0,21
1154.0,22
1159.0,22
1172.0,22
1178.0,22
1180.0,22
1181.0,22
1188.0,22
1190.0,22
1192.0,23
1199.0,23
1204.0,23
1212.0,23
1213.0,23
1222.0,23
1231.0,23
1234.0,23
1236.0,24
1239.0,24
1246.0,24
1252.0,24
1254.0,24
1255.0,24
1269.0,24
1271.0,24
1275.0,25
1288.0,25
1296.0,25
1304.0,25
1310.0,25
1312.0,25
1313.0,25
1321.0,25
1344.0,25
1349.0,25
1354.0,26
1375.0,26
1385.0,26
1387.0,26
1388.0,26
1391.0,26
1393.0,26
1400.0,26
1401.0,26
1404.0,26
1426.0,27
1428.0,27
1432.0,27
1434.0,27
1439.0,27
1440.0,27
1448.0,27
1456.0,27
1465.0,28
1467.0,28
1468.0,28
1487.0,28
1496.0,28
1519.0,28
1526.0,28
1528.0,28
1532.0,29
1538.0,29
1559.0,29
1568.0,29
1569.0,29
1583.0,29
1589.0,29
1600.0,29
1631.0,30
1637.0,30
1651.0,30
1655.0,30
1660.0,30
1672.0,30
1674.0,30
1680.0,30
1681.0,30
1684.0,30
1685.0,31
1691.0,31
1700.0,31
1701.0,31
1703.0,31
1704.0,31
1705.0,31
1707.0,31
1709.0,31
1710.0,31
1716.0,31
1717.0,31
1727.0,32
1733.0,32
1735.0,32
1738.0,32
1749.0,32
1752.0,32
1753.0,32
1757.0,32
1759.0,33
1761.0,33
1769.0,33
1776.0,33
1802.0,33
1804.0,33
1807.0,33
1819.0,33
1835.0,34
1843.0,34
1844.0,34
1850.0,34
1853.0,34
1858.0,34
1860.0,34
1867.0,34
1874.0,35
1880.0,35
1887.0,35
1891.0,35
1893.0,35
1895.0,35
1908.0,35
1919.0,35
1928.0,36
1947.0,36
1957.0,36
1976.0,36
1978.0,36
1983.0,36
1984.0,36
1989.0,36
1990.0,36
1991.0,36
1995.0,37
2004.0,37
2009.0,37
2020.0,37
2029.0,37
2030.0,37
2030.0,37
2038.0,37
2052.0,37
2055.0,37
2061.0,37
2066.0,37
2066.0,37
2093.0,37
2097.0,38
2101.0,38
2106.0,38
2113.0,38
2129.0,38
2131.0,38
2132.0,38
2133.0,38
2142.0,39
2144.0,39
2157.0,39
2161.0,39
2163.0,39
2166.0,39
2168.0,39
2170.0,39
2171.0,40
2172.0,40
2177.0,40
2191.0,40
2195.0,40
2213.0,40
2221.0,40
2224.0,40
2227.0,41
2230.0,41
2230.0,41
2238.0,41
2269.0,41
2271.0,41
2274.0,41
2282.0,41
2288.0,41
2291.0,41
2297.0,42
2304.0,42
2305.0,42
2306.0,42
2314.0,42
2315.0,42
2332.0,42
2334.0,42
2341.0,43
2353.0,43
2354.0,43
2358.0,43
2361.0,43
2387.0,43
2391.0,43
2399.0,43
2406.0,44
2408.0,44
2414.0,44
2416.0,44
2426.0,44
2435.0,44
2442.0,44
2443.0,44
2452.0,45
2453.0,45
2455.0,45
2458.0,45
2465.0,45
2470.0,45
2472.0,45
2481.0,45
2490.0,45
2496.0,45
2501.0,46
2502.0,46
2504.0,46
2505.0,46
2507.0,46
2509.0,46
2515.0,46
2520.0,46
2521.0,47
2531.0,47
2543.0,47
2547.0,47
2556.0,47
2563.0,47
2574.0,47
2580.0,47
2588.0,48
2594.0,48
2599.0,48
2600.0,48
2602.0,48
2609.0,48
2612.0,48
2615.0,48
2622.0,48
2633.0,48
2637.0,49
2643.0,49
2653.0,49
2657.0,49
2663.0,49
2667.0,49
2674.0,49
2675.0,49
2682.0,50
2698.0,50
2700.0,50
2704.0,50
2706.0,50
2707.0,50
2720.0,50
2741.0,50
2749.0,51
2750.0,51
2752.0,51
2754.0,51
2759.0,51
2761.0,51
2770.0,51
2779.0,51
2786.0,52
2800.0,52
2802.0,52
2808.0,52
2809.0,52
2818.0,52
2829.0,52
2841.0,52
2843.0,53
2849.0,53
2855.0,53
2861.0,53
2869.0,53
2883.0,53
2890.0,53
2898.0,53
2899.0,53
2909.0,53
2917.0,54
2928.0,54
2931.0,54
2947.0,54
2965.0,54
2966.0,54
2968.0,54
2978.0,54
2984.0,55
2994.0,55
2995.0,55
3002.0,55
3005.0,55
3011.0,55
3014.0,55
3016.0,55
3026.0,55
3027.0,55
3041.0,56
3052.0,56
3063.0,56
3069.0,56
3072.0,56
3084.0,56
3085.0,56
3086.0,56
3092.0,57
3107.0,57
3116.0,57
3124.0,57
3138.0,57
3140.0,57
3147.0,57
3150.0,57
3158.0,58
3170.0,58
3174.0,58
3176.0,58
3177.0,58
3179.0,58
3184.0,58
3191.0,58
3195.0,59
3198.0,59
3201.0,59
3223.0,59
3232.0,59
3236.0,59
3253.0,59
3255.0,59
3257.0,59
3262.0,59
3279.0,60
3286.0,60
3288.0,60
3290.0,60
3304.0,60
3323.0,60
3336.0,60
3341.0,60
3347.0,61
3349.0,61
3372.0,61
3375.0,61
3377.0,61
3399.0,61
3412.0,61
3413.0,61
3414.0,61
3415.0,61
3419.0,61
3424.0,61
3443.0,62
3447.0,62
3455.0,62
3457.0,62
3466.0,62
3467.0,62
3468.0,62
3469.0,62
3484.0,63
3489.0,63
3492.0,63
3503.0,63
3507.0,63
3508.0,63
3509.0,63
3519.0,63
3520.0,63
3521.0,63
3522.0,64
3529.0,64
3534.0,64
3538.0,64
3550.0,64
3554.0,64
3556.0,64
3558.0,64
3562.0,64
3568.0,64
3577.0,64
3604.0,64
3607.0,65
3614.0,65
3616.0,65
3626.0,65
3629.0,65
3644.0,65
3660.0,65
3664.0,65
3677.0,66
3680.0,66
3682.0,66
3684.0,66
3696.0,66
3702.0,66
3703.0,66
3708.0,66
3721.0,67
3722.0,67
3726.0,67
3732.0,67
3745.0,67
3750.0,67
3756.0,67
3764.0,67
3769.0,68
3785.0,68
3790.0,68
3794.0,68
3797.0,68
3798.0,68
3801.0,68
3802.0,68
3803.0,68
3805.0,68
3808.0,69
3821.0,69
3832.0,69
3836.0,69
3847.0,69
3854.0,69
3859.0,69
3863.0,69
3871.0,70
3872.0,70
3877.0,70
3878.0,70
3889.0,70
3896.0,70
3912.0,70
3916.0,70
3919.0,71
3949.0,71
3957.0,71
3961.0,71
3967.0,71
3982.0,71
3990.0,71
3992.0,71
3999.0,72
4010.0,72
4017.0,72
4023.0,72
4034.0,72
4035.0,72
4036.0,72
4048.0,72
4051.0,73
4053.0,73
4061.0,73
4071.0,73
4097.0,73
4098.0,73
4102.0,73
4106.0,73
4109.0,73
4111.0,73
4113.0,74
4130.0,74
4141.0,74
4144.0,74
4156.0,74
4165.0,74
4178.0,74
4185.0,74
4187.0,75
4190.0,75
4199.0,75
4200.0,75
4204.0,75
4207.0,75
4211.0,75
4215.0,75
4217.0,75
4224.0,75
4232.0,76
4238.0,76
4243.0,76
4250.0,76
4251.0,76
4252.0,76
4256.0,76
4260.0,76
4261.0,77
4265.0,77
4268.0,77
4279.0,77
4287.0,77
4288.0,77
4290.0,77
4296.0,77
4299.0,77
4301.0,77
4304.0,78
4306.0,78
4309.0,78
4310.0,78
4329.0,78
4335.0,78
4336.0,78
4345.0,78
4355.0,78
4357.0,78
4358.0,79
4361.0,79
4379.0,79
4386.0,79
4428.0,79
4444.0,79
4463.0,79
4468.0,79
4471.0,80
4475.0,80
4476.0,80
4478.0,80
4488.0,80
4492.0,80
4505.0,80
4507.0,80
4518.0,81
4521.0,81
4542.0,81
4545.0,81
4546.0,81
4547.0,81
4553.0,81
4555.0,81
4589.0,82
4594.0,82
4644.0,82
4646.0,82
4650.0,82
4652.0,82
4657.0,82
4658.0,82
4667.0,83
4669.0,83
4672.0,83
4677.0,83
4678.0,83
4679.0,83
4682.0,83
4689.0,83
4690.0,84
4692.0,84
4697.0,84
4713.0,84
4718.0,84
4720.0,84
4734.0,84
4735.0,84
4746.0,84
4749.0,84
4751.0,85
4754.0,85
4755.0,85
4757.0,85
4780.0,85
4782.0,85
4787.0,85
4810.0,85
4814.0,86
4817.0,86
4821.0,86
4828.0,86
4828.0,86
4829.0,86
4830.0,86
4832.0,86
4849.0,86
4853.0,86
4864.0,87
4866.0,87
4866.0,87
4873.0,87
4876.0,87
4880.0,87
4882.0,87
4901.0,87
4905.0,87
4918.0,87
4919.0,87
4923.0,87
4935.0,88
4954.0,88
4956.0,88
4957.0,88
4960.0,88
4964.0,88
4973.0,88
4981.0,88
4992.0,89
5002.0,89
5003.0,89
5004.0,89
5006.0,89
5007.0,89
5008.0,89
5012.0,89
5015.0,90
5016.0,90
